"","KID","year","tau_m","tau_f","tau_both","tau_m2","tau_f2","tau_m_investment","tau_m_social","tau_m_ex_inv","tau_m_ex_soc","tau_f_investment","tau_f_social","tau_f_ex_inv","tau_f_ex_soc","tau_both_investment","tau_both_social","tau_both_ex_inv","tau_both_ex_soc","relative_present","informal_invest","formal_invest","relative_invest","formal","relative","informal","tau_m_socinvest","tau_f_socinvest","tau_both_socinvest"
"5927",6112035,1997,12.5,0,12.5,12.5,0,10,1.5,11,1.5,0,0,0,0,10,1.5,11,1.5,10.5,0,0,0,0,4,0,12.5,0,12.5
"5928",6112035,2002,9.16666666666667,14.1666666666667,14.1666666666667,7.16666666666667,9.16666666666667,0,3.83333333333333,3.33333333333333,3.83333333333333,0,5.83333333333333,3.33333333333333,5.83333333333333,0,5.83333333333333,3.33333333333333,5.83333333333333,0,0,0,0,0,0,3.75,7.16666666666667,9.16666666666667,9.16666666666667
"5929",6112035,2007,30.85,30.1833333333333,30.85,12.1833333333333,11.5166666666667,1.5,8.41666666666667,1.5,9.08333333333333,1.5,8.08333333333333,1.5,8.75,1.5,8.41666666666667,1.5,9.08333333333333,0,1.16666666666667,0,0,0,0,4,10.5833333333333,10.25,10.5833333333333
"5930",6112036,1997,7,0,7,7,0,6.5,0,7,0,0,0,0,0,6.5,0,7,0,15,0,0,0,0,4,0,7,0,7
"5931",6112036,2002,15.8333333333333,10.8333333333333,20.8333333333333,13.8333333333333,5.83333333333333,6.66666666666667,3.83333333333333,10,3.83333333333333,0,5.83333333333333,0,5.83333333333333,6.66666666666667,5.83333333333333,10,5.83333333333333,0,1,0,0,0,0,4.75,13.8333333333333,5.83333333333333,15.8333333333333
"5932",6112036,2007,27.4166666666667,18.8333333333333,27.4166666666667,9.91666666666667,1.33333333333333,0.833333333333333,6.83333333333333,1.25,7.66666666666667,0,1.33333333333333,0,1.33333333333333,0.833333333333333,6.83333333333333,1.25,7.66666666666667,0,6.5,0,0,0,0,11.9166666666667,8.91666666666667,1.33333333333333,8.91666666666667
"5933",6112192,1997,33.75,8.83333333333333,42.5833333333333,31.25,8.83333333333333,14.9166666666667,4.58333333333333,18.25,8.33333333333333,3.5,4.33333333333333,3.5,4.33333333333333,18.4166666666667,8.91666666666667,21.75,12.6666666666667,43.25,0,0,0,0,0,0,26.5833333333333,7.83333333333333,34.4166666666667
"5934",6112192,2007,14,8,14,1,1,0,1,0,1,0,1,0,1,0,1,0,1,27.5,0,0,5,0,27.5,0,1,1,1
"5935",6114048,1997,11.0833333333333,0,11.0833333333333,9.83333333333333,0,5.5,3.25,5.5,3.75,0,0,0,0,5.5,3.25,5.5,3.75,20.5,0,0,7.66666666666667,0,17.5,2.08333333333333,9.25,0,9.25
"5936",6114049,1997,40.5833333333333,0,40.5833333333333,38.0833333333333,0,12.5833333333333,5.5,12.5833333333333,7.5,0,0,0,0,12.5833333333333,5.5,12.5833333333333,7.5,0,0,0,0,0,0,7.5,20.0833333333333,0,20.0833333333333
"5937",6114050,1997,41.8333333333333,0,41.8333333333333,39.3333333333333,0,13.8333333333333,5.5,13.8333333333333,7.5,0,0,0,0,13.8333333333333,5.5,13.8333333333333,7.5,0,0,0,0,0,0,7.91666666666667,21.3333333333333,0,21.3333333333333
"5938",6114053,1997,14.5,7.5,14.5,14.5,7.5,0,14.5,0,14.5,0,7.5,0,7.5,0,14.5,0,14.5,0,0,0,0,0,0,24.25,14.5,7.5,14.5
"5939",6114053,2002,31.5666666666667,0,31.5666666666667,31.5666666666667,0,0.166666666666667,6.23333333333333,0.166666666666667,6.23333333333333,0,0,0,0,0.166666666666667,6.23333333333333,0.166666666666667,6.23333333333333,0,0,0,0,0,0,7.08333333333333,6.4,0,6.4
"5940",6114053,2007,9.33333333333333,0,9.33333333333333,6,0,0,5.16666666666667,0.833333333333333,5.16666666666667,0,0,0,0,0,5.16666666666667,0.833333333333333,5.16666666666667,0,0,0,0,0,0,0.833333333333333,6,0,6
"5941",6114189,1997,10.6666666666667,8.25,11.9166666666667,10.6666666666667,8.25,0,8.83333333333333,0,8.83333333333333,1.25,7,1.25,7,1.25,8.83333333333333,1.25,8.83333333333333,0,0,0,0,0,0,8.75,8.83333333333333,8.25,10.0833333333333
"5942",6114189,2002,2.5,0,2.5,2.5,0,0,2.5,0,2.5,0,0,0,0,0,2.5,0,2.5,0,16,0,0,0,0,16,2.5,0,2.5
"5943",6114193,1997,1.58333333333333,0,1.58333333333333,1.58333333333333,0,0,1,0,1,0,0,0,0,0,1,0,1,33.75,0,0,24.5,0,31.75,2.5,1,0,1
"5944",6114193,2002,1.76666666666667,0,1.76666666666667,1.76666666666667,0,0,1.76666666666667,0,1.76666666666667,0,0,0,0,0,1.76666666666667,0,1.76666666666667,12.3333333333333,0,0,9.16666666666667,0,12.3333333333333,5.16666666666667,1.76666666666667,0,1.76666666666667
"5945",6115049,1997,58.4166666666667,0,58.4166666666667,47.4166666666667,0,42.5833333333333,0.666666666666667,44.25,0.666666666666667,0,0,0,0,42.5833333333333,0.666666666666667,44.25,0.666666666666667,39.1666666666667,0,0,0,0,1.66666666666667,13.5833333333333,44.9166666666667,0,44.9166666666667
"5946",6115052,1997,52.25,0,52.25,8.33333333333333,0,5.5,1,5.5,1,0,0,0,0,5.5,1,5.5,1,57.9166666666667,0,0,0,0,1.66666666666667,0,6.5,0,6.5
"5947",6115052,2002,18.6666666666667,0,18.6666666666667,17.1666666666667,0,3.5,11,3.5,12.6666666666667,0,0,0,0,3.5,11,3.5,12.6666666666667,5.83333333333333,2,0,0,0,5,14.5,16.1666666666667,0,16.1666666666667
"5948",6115052,2007,4.16666666666667,0,4.16666666666667,4.16666666666667,0,0,2.91666666666667,1.25,2.91666666666667,0,0,0,0,0,2.91666666666667,1.25,2.91666666666667,0,28.25,0,0,0,0,48.5833333333333,4.16666666666667,0,4.16666666666667
"5949",6115053,1997,64.4333333333333,0,64.4333333333333,48.3666666666667,0,10.6166666666667,34,10.6166666666667,35.25,0,0,0,0,10.6166666666667,34,10.6166666666667,35.25,39.5833333333333,0,0,0,0,0,0,45.8666666666667,0,45.8666666666667
"5950",6115054,1997,8.5,0,8.5,8.5,0,5.58333333333333,2.31666666666667,6.18333333333333,2.31666666666667,0,0,0,0,5.58333333333333,2.31666666666667,6.18333333333333,2.31666666666667,5,0,0,0,0,0,0,8.5,0,8.5
"5951",6115054,2002,14.4166666666667,8,22.4166666666667,7.75,8,3.83333333333333,2.5,5.25,2.5,0,7,0,8,3.83333333333333,9.5,5.25,10.5,29.1666666666667,0,0,2,0,7.83333333333333,2.5,7.75,8,15.75
"5952",6120196,1997,17.75,5,17.75,16.75,5,8.75,5.5,11.25,5.5,2.5,2.5,2.5,2.5,8.75,5.5,11.25,5.5,0,0,0,0,0,0,0,16.75,5,16.75
"5953",6120196,2002,18.45,0,18.45,10.5,0,4,3.5,4,3.5,0,0,0,0,4,3.5,4,3.5,31.7,0,0,0,0,1.83333333333333,5,7.5,0,7.5
"5954",6121047,1997,29,11.5,29,29,11.5,7.23333333333333,7.5,7.23333333333333,11.2666666666667,7.23333333333333,2.5,7.23333333333333,3.76666666666667,7.23333333333333,7.5,7.23333333333333,11.2666666666667,0,0,0,0,0,0,0.833333333333333,18.5,11,18.5
"5955",6121047,2002,2.41666666666667,0,2.41666666666667,2.41666666666667,0,0,0,0,2.41666666666667,0,0,0,0,0,0,0,2.41666666666667,1,11,0,0,0,0,28.5,2.41666666666667,0,2.41666666666667
"5956",6121050,1997,32,0,32,16.75,0,11.25,5.5,11.25,5.5,0,0,0,0,11.25,5.5,11.25,5.5,60.5833333333333,0,0,17.25,0,17.25,1.66666666666667,16.75,0,16.75
"5957",6121052,1997,10,0,10,10,0,6.5,3.5,6.5,3.5,0,0,0,0,6.5,3.5,6.5,3.5,62.3333333333333,0,0,18,0,21,1.66666666666667,10,0,10
"5958",6121052,2002,2.5,0,2.5,2.5,0,0,2.5,0,2.5,0,0,0,0,0,2.5,0,2.5,23.3333333333333,0,0,0,0,9,6.66666666666667,2.5,0,2.5
"5959",6121056,1997,14.25,2,14.25,14.25,2,7.33333333333333,6.91666666666667,7.33333333333333,6.91666666666667,0,2,0,2,7.33333333333333,6.91666666666667,7.33333333333333,6.91666666666667,0,0,0,0,0,0,0,14.25,2,14.25
"5960",6121057,1997,41,16.3333333333333,41,37,12.3333333333333,16.9833333333333,8.91666666666667,19.4833333333333,10.0166666666667,7.23333333333333,3.5,7.23333333333333,4.6,16.9833333333333,8.91666666666667,19.4833333333333,10.0166666666667,0,0,0,0,45,0,0,29.5,11.8333333333333,29.5
"5961",6121057,2002,16.0833333333333,22.5833333333333,38.6666666666667,16.0833333333333,22.5833333333333,8.08333333333333,0,10.4166666666667,1.91666666666667,0,19.0833333333333,3.5,19.0833333333333,8.08333333333333,19.0833333333333,13.9166666666667,21,0,11.25,0,0,0,0,11.25,12.3333333333333,22.5833333333333,34.9166666666667
"5962",6121057,2007,6.58333333333333,0,6.58333333333333,6.58333333333333,0,0,2.5,3.58333333333333,2.5,0,0,0,0,0,2.5,3.58333333333333,2.5,4.33333333333333,0,0,3,0,4.33333333333333,3.66666666666667,6.08333333333333,0,6.08333333333333
"5963",6121060,2002,26.9166666666667,0,26.9166666666667,21.9166666666667,0,6.25,3.66666666666667,10.0833333333333,3.66666666666667,0,0,0,0,6.25,3.66666666666667,10.0833333333333,3.66666666666667,13,0,0,0,10,0,1.25,13.75,0,13.75
"5964",6121060,2007,21.3166666666667,0,21.3166666666667,21.3166666666667,0,4,0.533333333333333,6.91666666666667,1.03333333333333,0,0,0,0,4,0.533333333333333,6.91666666666667,1.03333333333333,11.2833333333333,0,0,4.58333333333333,0,4.58333333333333,0.416666666666667,7.95,0,7.95
"5965",6121061,1997,15,31.0833333333333,36.9166666666667,11.6666666666667,26.0833333333333,7.33333333333333,1.83333333333333,9.83333333333333,1.83333333333333,12.5333333333333,8.08333333333333,13.5,8.08333333333333,15.8666666666667,8.08333333333333,19.3333333333333,8.08333333333333,7.91666666666667,0,0,0,47.5,0,0,11.6666666666667,21.5833333333333,27.4166666666667
"5966",6121061,2002,26,1.5,27.5,26,0,4,4.91666666666667,7.08333333333333,4.91666666666667,0,0,0,0,4,4.91666666666667,7.08333333333333,4.91666666666667,13.3333333333333,0,0,0,0,0,1,12,0,12
"5967",6121061,2007,16.9166666666667,0,16.9166666666667,16.9166666666667,0,0,11.75,0,16.9166666666667,0,0,0,0,0,11.75,0,16.9166666666667,11.1666666666667,0,0,0,0,0.666666666666667,7.5,16.9166666666667,0,16.9166666666667
"5968",6121198,1997,8,3,8,8,3,0,8,0,8,0,3,0,3,0,8,0,8,0,0,0,0,0,0,5,8,3,8
"5969",6125031,1997,29.1666666666667,3.66666666666667,29.1666666666667,3.66666666666667,3.66666666666667,0,2.5,0,3.66666666666667,0,2.5,0,3.66666666666667,0,2.5,0,3.66666666666667,35.3666666666667,4.5,0,0.866666666666667,0,0.866666666666667,20.3333333333333,3.66666666666667,3.66666666666667,3.66666666666667
"5970",6125031,2002,15.8333333333333,0,15.8333333333333,15.8333333333333,0,0,6.66666666666667,0,8.33333333333333,0,0,0,0,0,6.66666666666667,0,8.33333333333333,29.1666666666667,0,0,0,0,0,15.4166666666667,8.33333333333333,0,8.33333333333333
"5971",6125036,1997,9.66666666666667,21.1666666666667,27.1666666666667,3.66666666666667,3.66666666666667,0,2.5,0,3.66666666666667,0,2.5,0,3.66666666666667,0,2.5,0,3.66666666666667,30,0,0,14,0,14,15.8333333333333,3.66666666666667,3.66666666666667,3.66666666666667
"5972",6125036,2002,8.33333333333333,5.5,13.8333333333333,8.33333333333333,5.5,0,6.66666666666667,0,8.33333333333333,0,2.9,0,5.5,0,9.56666666666667,0,13.8333333333333,41.6666666666667,0,0,0,0,6.25,7.58333333333333,8.33333333333333,5.5,13.8333333333333
"5973",6127038,1997,21.5166666666667,10,31.5166666666667,16.5166666666667,10,1.66666666666667,1.25,2.76666666666667,1.25,10,0,10,0,11.6666666666667,1.25,12.7666666666667,1.25,21.4,2.08333333333333,0,4,0,16.5,28.5,4.01666666666667,10,14.0166666666667
"5974",6127038,2002,10.9166666666667,0,10.9166666666667,5.91666666666667,0,1,2.5,1,4.91666666666667,0,0,0,0,1,2.5,1,4.91666666666667,8.08333333333333,3.5,0,3,0,8.08333333333333,15.25,5.91666666666667,0,5.91666666666667
"5975",6127038,2007,7.5,0,7.5,7.5,0,0,0,4.16666666666667,1.66666666666667,0,0,0,0,0,0,4.16666666666667,1.66666666666667,17.1666666666667,0,0,0,0,5.5,16.4166666666667,5.83333333333333,0,5.83333333333333
"5976",6127039,1997,29.8333333333333,0,29.8333333333333,19,0,16.5,2.5,16.5,2.5,0,0,0,0,16.5,2.5,16.5,2.5,75.5,0,0,15.0833333333333,0,34.5833333333333,0,19,0,19
"5977",6127039,2002,18.75,0,18.75,4.58333333333333,0,2.08333333333333,0,2.08333333333333,0,0,0,0,0,2.08333333333333,0,2.08333333333333,0,33.75,0,0,0,0,15,0,2.08333333333333,0,2.08333333333333
"5978",6127039,2007,35,0,35,25.25,0,15,1.25,15,1.25,0,0,0,0,15,1.25,15,1.25,51,0,0,1,0,16,2.08333333333333,16.25,0,16.25
"5979",6129036,1997,12.5,12.5,12.5,12.5,12.5,0,12.1666666666667,0,12.5,0,12.1666666666667,0,12.5,0,12.1666666666667,0,12.5,0,0,0,0,0,0,6.25,12.5,12.5,12.5
"5980",6133180,1997,68.7666666666667,0,68.7666666666667,68.7666666666667,0,46.65,20.55,47.9166666666667,20.85,0,0,0,0,46.65,20.55,47.9166666666667,20.85,0,0,0,0,0,0,0,68.7666666666667,0,68.7666666666667
"5981",6133181,1997,52.1666666666667,0,52.1666666666667,44.1666666666667,0,34.4,5.16666666666667,39,5.16666666666667,0,0,0,0,34.4,5.16666666666667,39,5.16666666666667,0,0,0,0,0,0,0,44.1666666666667,0,44.1666666666667
"5982",6145037,1997,32.8333333333333,0,32.8333333333333,25.8333333333333,0,10.6666666666667,7.4,14.2666666666667,7.4,0,0,0,0,10.6666666666667,7.4,14.2666666666667,7.4,16.75,0,0,7.41666666666667,0,9.91666666666667,0,21.6666666666667,0,21.6666666666667
"5983",6145037,2002,27.0833333333333,0,27.0833333333333,16.5,0,8.75,7.75,8.75,7.75,0,0,0,0,8.75,7.75,8.75,7.75,6,2.83333333333333,0,0,0,6,7.83333333333333,16.5,0,16.5
"5984",6145037,2007,3.6,2.1,3.6,3.6,2.1,1,1.6,2,1.6,1,1.1,1,1.1,1,1.6,2,1.6,1,43.3166666666667,0,0,0,0,48.4833333333333,3.6,2.1,3.6
"5985",6150033,1997,3.66666666666667,0,3.66666666666667,3.66666666666667,0,0,3.66666666666667,0,3.66666666666667,0,0,0,0,0,3.66666666666667,0,3.66666666666667,0,0,0,0,0,0,5.83333333333333,3.66666666666667,0,3.66666666666667
"5986",6150033,2002,0.833333333333333,0,0.833333333333333,0.833333333333333,0,0,0.833333333333333,0,0.833333333333333,0,0,0,0,0,0.833333333333333,0,0.833333333333333,0,0,0,0,0,0,2.5,0.833333333333333,0,0.833333333333333
"5987",6150034,1997,11.8333333333333,0,11.8333333333333,11.8333333333333,0,5,4.75,7.08333333333333,4.75,0,0,0,0,5,4.75,7.08333333333333,4.75,4,0,0,4,0,4,0,11.8333333333333,0,11.8333333333333
"5988",6150034,2002,3.91666666666667,2.08333333333333,3.91666666666667,3.91666666666667,2.08333333333333,0,2.91666666666667,0,2.91666666666667,0,2.08333333333333,0,2.08333333333333,0,2.91666666666667,0,2.91666666666667,0,0,0,0,0,0,1.66666666666667,2.91666666666667,2.08333333333333,2.91666666666667
"5989",6150034,2007,0.8,0,0.8,0.8,0,0,0.633333333333333,0.166666666666667,0.633333333333333,0,0,0,0,0,0.633333333333333,0.166666666666667,0.633333333333333,0,4,0,0,0,0,9,0.8,0,0.8
"5990",6152030,1997,38.5833333333333,0,38.5833333333333,33.0833333333333,0,9.5,6,12,11.5,0,0,0,0,9.5,6,12,11.5,1.5,0,0,0,0,0,10,23.5,0,23.5
"5991",6152030,2002,20.0166666666667,0,20.0166666666667,15.0166666666667,0,5.5,7,6.26666666666667,7.5,0,0,0,0,5.5,7,6.26666666666667,7.5,12.5,0,0,0,0,12.5,10.5,13.7666666666667,0,13.7666666666667
"5992",6152030,2007,13.0666666666667,0,13.0666666666667,10.5,0,0,6.83333333333333,3.66666666666667,6.83333333333333,0,0,0,0,0,6.83333333333333,3.66666666666667,6.83333333333333,0,0,0,0,0,0,8.33333333333333,10.5,0,10.5
"5993",6153031,1997,44.85,0,44.85,44.85,0,14.5166666666667,14.8333333333333,14.85,15.5,0,0,0,0,14.5166666666667,14.8333333333333,14.85,15.5,39.1666666666667,0,0,0,0,0,7.33333333333333,30.35,0,30.35
"5994",6154033,1997,26.5833333333333,15.8333333333333,26.5833333333333,18.8333333333333,15.8333333333333,3,11.5,3,12.3333333333333,0,11.5,0,12.3333333333333,3,11.5,3,12.3333333333333,0,0,0,0,0,0,0,15.3333333333333,12.3333333333333,15.3333333333333
"5995",6154033,2002,34.1666666666667,13.75,34.1666666666667,30.1666666666667,13.75,13.75,3.75,19.25,4.58333333333333,11.25,0,13.75,0,13.75,3.75,19.25,4.58333333333333,0,4.08333333333333,0,0,0,0,10.6666666666667,23.8333333333333,13.75,23.8333333333333
"5996",6156182,1997,20.1666666666667,2.5,20.1666666666667,17.1666666666667,2.5,14.6666666666667,2.5,14.6666666666667,2.5,0,2.5,0,2.5,14.6666666666667,2.5,14.6666666666667,2.5,0,2,0,0,0,0,10.2333333333333,17.1666666666667,2.5,17.1666666666667
"5997",6156182,2002,27.6666666666667,0,27.6666666666667,22.75,0,8.75,10.25,8.75,10.25,0,0,0,0,8.75,10.25,8.75,10.25,33.9166666666667,34.8333333333333,0,0,0,11,34.8333333333333,19,0,19
"5998",6156182,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.7333333333333,0,0,11.6666666666667,0,24.7333333333333,5.41666666666667,0,0,0
"5999",6157031,1997,42.1666666666667,7.33333333333333,42.1666666666667,24.9166666666667,1.33333333333333,12.25,10.1666666666667,13.0833333333333,11.8333333333333,0,1.33333333333333,0,1.33333333333333,12.25,10.1666666666667,13.0833333333333,11.8333333333333,0,2,0,0,47.0833333333333,0,2,24.9166666666667,1.33333333333333,24.9166666666667
"6000",6157031,2002,11.8333333333333,9.33333333333333,11.8333333333333,7.83333333333333,5.33333333333333,0,4.66666666666667,1.66666666666667,6.16666666666667,0,3.66666666666667,1.66666666666667,3.66666666666667,0,4.66666666666667,1.66666666666667,6.16666666666667,1.25,0,0,0,0,1.25,0,7.83333333333333,5.33333333333333,7.83333333333333
"6001",6157031,2007,9.83333333333333,0,9.83333333333333,9.83333333333333,0,2,2.5,7,2.83333333333333,0,0,0,0,2,2.5,7,2.83333333333333,0,2,0,0,0,0,2,9.83333333333333,0,9.83333333333333
"6002",6159033,1997,31.3333333333333,33.8333333333333,33.8333333333333,31.3333333333333,33.8333333333333,22.3333333333333,0,31.3333333333333,0,22.3333333333333,0,31.3333333333333,2.5,22.3333333333333,0,31.3333333333333,2.5,3.75,0,0,0,0,1.25,3.75,31.3333333333333,33.8333333333333,33.8333333333333
"6003",6159033,2002,14,3.83333333333333,14,14,3.83333333333333,0,12.8333333333333,0,13.3333333333333,0,3.83333333333333,0,3.83333333333333,0,12.8333333333333,0,13.3333333333333,28.75,1.66666666666667,0,0,0,0,19.0833333333333,13.3333333333333,3.83333333333333,13.3333333333333
"6004",6159034,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.9166666666667,0,0,15.4166666666667,0,52.4166666666667,5,0,0,0
"6005",6159035,1997,10.1666666666667,8.5,10.1666666666667,8.5,8.5,5,3.5,5,3.5,5,3.5,5,3.5,5,3.5,5,3.5,19,0,0,19,0,19,3.75,8.5,8.5,8.5
"6006",6159035,2002,19.6666666666667,13.8333333333333,19.6666666666667,10.6666666666667,4.83333333333333,4,6.66666666666667,4,6.66666666666667,4,0.833333333333333,4,0.833333333333333,4,6.66666666666667,4,6.66666666666667,2,0,0,0,0,0,1.5,10.6666666666667,4.83333333333333,10.6666666666667
"6007",6159038,1997,14.1666666666667,10,14.1666666666667,12.5,10,7.5,3.3,7.5,5,5,3.3,5,5,7.5,3.3,7.5,5,15.6666666666667,0,0,8.23333333333333,0,9,3.75,12.5,10,12.5
"6008",6159038,2002,5.75,1.16666666666667,5.75,3.66666666666667,1.16666666666667,0,3.66666666666667,0,3.66666666666667,0,1.16666666666667,0,1.16666666666667,0,3.66666666666667,0,3.66666666666667,16,0,0,0,0,10,1.25,3.66666666666667,1.16666666666667,3.66666666666667
"6009",6159038,2007,6.5,6.5,6.5,6.5,6.5,0,0,0,0,0,0,0,0,0,0,0,0,30.0833333333333,0,0,4.33333333333333,0,15,0,0,0,0
"6010",6159173,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.3333333333333,0,0,19,0,44.3333333333333,5,0,0,0
"6011",6161031,1997,27.4166666666667,5.5,27.4166666666667,23.6666666666667,5.5,6,9.66666666666667,6.33333333333333,10.1666666666667,0,5.5,0,5.5,6,9.66666666666667,6.33333333333333,10.1666666666667,3.5,0,0,0,0,0,7.91666666666667,16.5,5.5,16.5
"6012",6161031,2002,14,0,14,14,0,4.58333333333333,3.16666666666667,5.83333333333333,3.16666666666667,0,0,0,0,4.58333333333333,3.16666666666667,5.83333333333333,3.16666666666667,41.0833333333333,0,0,0,0,28.5833333333333,0,9,0,9
"6013",6161032,1997,21.5,0,21.5,21.5,0,1.33333333333333,6.91666666666667,6.91666666666667,7.58333333333333,0,0,0,0,1.33333333333333,6.91666666666667,6.91666666666667,7.58333333333333,3,8.83333333333333,0,0,0,0,22.5833333333333,14.5,0,14.5
"6014",6161032,2002,33.5,0,33.5,33.5,0,23.3333333333333,1,23.3333333333333,2.25,0,0,0,0,23.3333333333333,1,23.3333333333333,2.25,6.25,0,0,0,0,6.25,5,25.5833333333333,0,25.5833333333333
"6015",6161033,1997,21.9166666666667,0,21.9166666666667,21.9166666666667,0,0.333333333333333,8.16666666666667,6.75,8.16666666666667,0,0,0,0,0.333333333333333,8.16666666666667,6.75,8.16666666666667,3,4.58333333333333,4,0,4,0,17.0833333333333,14.9166666666667,0,14.9166666666667
"6016",6161033,2007,16.1666666666667,0,16.1666666666667,16.1666666666667,0,0,6.66666666666667,3.16666666666667,13,0,0,0,0,0,6.66666666666667,3.16666666666667,13,38.5,10,0,0,0,0,10.4166666666667,16.1666666666667,0,16.1666666666667
"6017",6161034,1997,16.5166666666667,11.2666666666667,16.5166666666667,13.75,8.5,9.31666666666667,2.1,11.15,2.6,4.9,2.1,5.9,2.6,9.31666666666667,2.1,11.15,2.6,9.26666666666667,0,0,0,44.5833333333333,0,6,13.75,8.5,13.75
"6018",6161178,1997,25.75,21,25.75,24.75,20,2.58333333333333,20.25,3.5,21.25,0,19,0,20,2.58333333333333,20.25,3.5,21.25,12.5,0,0,0,0,0,0,24.75,20,24.75
"6019",6165037,1997,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7.08333333333333,1,1,1
"6020",6165037,2002,16.5833333333333,15.5,16.5833333333333,16.5833333333333,15.5,0,2.33333333333333,1.08333333333333,2.33333333333333,0,2.33333333333333,0.666666666666667,2.33333333333333,0,2.33333333333333,1.08333333333333,2.33333333333333,0,9,0,0,0,0,14.4,3.41666666666667,3,3.41666666666667
"6021",6166054,1997,7.5,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.3333333333333,0,0,28,0,85.3333333333333,0,0,0,0
"6022",6166054,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.4166666666667,0,0,10.8333333333333,0,38.4166666666667,8.75,0,0,0
"6023",6166057,1997,7.5,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.6666666666667,0,0,41.5,0,69.6666666666667,0,0,0,0
"6024",6166057,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.9166666666667,0,0,5,0,34.9166666666667,7.5,0,0,0
"6025",6166057,2007,6.25,0,6.25,6.25,0,6.25,0,6.25,0,0,0,0,0,6.25,0,6.25,0,36,0,0,5,0,22.25,0,6.25,0,6.25
"6026",6166058,1997,6,0,6,6,0,0.833333333333333,0,4.33333333333333,0,0,0,0,0,0.833333333333333,0,4.33333333333333,0,58.6666666666667,0,0,26.5,0,35.8333333333333,0,4.33333333333333,0,4.33333333333333
"6027",6166058,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0833333333333,6,0,3.5,0,32.0833333333333,15.4166666666667,0,0,0
"6028",6166059,1997,20.25,0,20.25,18.1666666666667,0,7.16666666666667,9.33333333333333,7.5,10,0,0,0,0,7.16666666666667,9.33333333333333,7.5,10,82.3666666666667,0,0,2.86666666666667,0,3.7,0,17.5,0,17.5
"6029",6166059,2002,9,0,9,9,0,2,7,2,7,0,0,0,0,2,7,2,7,36.75,0,0,16.75,0,23.75,9.16666666666667,9,0,9
"6030",6166059,2007,19.3333333333333,0,19.3333333333333,14,0,0,13.0833333333333,0,14,0,0,0,0,0,13.0833333333333,0,14,41.6666666666667,0,0,11.25,0,17,15.5,14,0,14
"6031",6166060,1997,28.6,0,28.6,18.6,0,10,5.33333333333333,11.4333333333333,6.5,0,0,0,0,10,5.33333333333333,11.4333333333333,6.5,88.7333333333333,0,0,43,0,53.6666666666667,0,17.9333333333333,0,17.9333333333333
"6032",6166060,2002,12.35,0,12.35,2.01666666666667,0,0,2.01666666666667,0,2.01666666666667,0,0,0,0,0,2.01666666666667,0,2.01666666666667,71.1666666666667,0,0,38.3166666666667,0,49.65,1.66666666666667,2.01666666666667,0,2.01666666666667
"6033",6166060,2007,11.25,0,11.25,11.25,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,3.83333333333333,0,11.0333333333333,5.66666666666667,0,0,0
"6034",6166062,1997,28,2.5,28,28,2.5,11.75,2.5,11.75,3.5,0,2.5,0,2.5,11.75,2.5,11.75,3.5,39,0,0,31.25,0,38,0,15.25,2.5,15.25
"6035",6166062,2002,12.5,0,12.5,12.5,0,0,8.16666666666667,1.33333333333333,8.66666666666667,0,0,0,0,0,8.16666666666667,1.33333333333333,8.66666666666667,17.8333333333333,0,0,5.66666666666667,0,16.6666666666667,2.5,10,0,10
"6036",6166062,2007,44.0833333333333,0,44.0833333333333,38.9166666666667,0,9.16666666666667,7.16666666666667,14.9166666666667,7.16666666666667,0,0,0,0,9.16666666666667,7.16666666666667,14.9166666666667,7.16666666666667,5.25,0,0,0,0,1.25,2.75,22.0833333333333,0,22.0833333333333
"6037",6166063,1997,19.8333333333333,0,19.8333333333333,19.8333333333333,0,12.4166666666667,5.75,14.0833333333333,5.75,0,0,0,0,12.4166666666667,5.75,14.0833333333333,5.75,52.9166666666667,0,0,19.1666666666667,0,27.5,0,19.8333333333333,0,19.8333333333333
