"","year","intnum","educ1","educ2","educ"
"143411",2011,4282,0,0,0
"143422",2011,3403,0,0,0
"143432",2011,3258,0,0,0
"143441",2011,4333,0,0,0
"143452",2011,3861,0,0,0
"14347",2011,8868,0,0,0
"143516",2011,8229,0,0,0
"143536",2011,8682,400,0,400
"143546",2011,7821,0,0,0
"14356",2011,8709,300,80,380
"143581",2011,7779,3000,0,3000
"14359",2011,8851,0,0,0
"143635",2011,8249,0,0,0
"143646",2011,8137,0,0,0
"143656",2011,8473,15000,0,15000
"143665",2011,8509,0,0,0
"14368",2011,8806,500,0,500
"143714",2011,8228,0,0,0
"143752",2011,8024,NA,0,NA
"14376",2011,8315,230,80,310
"143805",2011,5419,0,0,0
"143823",2011,2563,30,0,30
"143862",2011,4076,0,0,0
"143872",2011,8358,0,0,0
"143895",2011,2476,0,0,0
"143964",2011,2758,0,0,0
"143976",2011,364,0,0,0
"143986",2011,1777,0,0,0
"143992",2011,327,0,0,0
"144002",2011,280,0,0,0
"144032",2011,2250,0,0,0
"144041",2011,2011,0,0,0
"144062",2011,1851,0,0,0
"144104",2011,1213,0,0,0
"144112",2011,2178,0,0,0
"144121",2011,1674,0,0,0
"144132",2011,8848,0,0,0
"144146",2011,7520,0,0,0
"144154",2011,405,0,0,0
"144166",2011,2887,0,0,0
"144175",2011,2503,0,0,0
"144186",2011,1752,0,0,0
"14420",2011,2455,0,0,0
"144236",2011,4643,0,0,0
"144242",2011,1891,0,0,0
"144276",2011,5087,0,0,0
"144286",2011,5003,0,0,0
"144306",2011,6367,0,0,0
"144326",2011,6882,0,0,0
"144343",2011,6485,0,0,0
"144366",2011,3071,400,0,400
"144376",2011,5963,0,0,0
"144385",2011,2618,0,0,0
"144394",2011,5233,150,0,150
"144411",2011,7585,6500,0,6500
"144432",2011,5624,395,0,395
"144442",2011,5737,0,0,0
"14446",2011,6272,900,0,900
"144471",2011,8354,0,0,0
"144486",2011,8754,0,0,0
"144496",2011,8690,1800,0,1800
"144531",2011,5261,0,0,0
"14454",2011,8790,0,0,0
"144576",2011,6532,0,0,0
"144586",2011,7718,0,0,0
"144595",2011,6682,1700,400,2100
"144602",2011,6302,0,0,0
"144611",2011,5988,0,0,0
"144624",2011,7116,0,0,0
"144631",2011,5926,0,0,0
"144646",2011,6190,0,0,0
"144664",2011,4081,0,0,0
"144675",2011,4881,0,0,0
"144685",2011,2903,0,0,0
"144712",2011,6273,0,0,0
"14473",2011,4842,0,0,0
"144776",2011,2816,3000,0,3000
"144785",2011,4162,0,0,0
"14479",2011,2805,5000,0,5000
"144826",2011,5785,0,0,0
"144856",2011,3786,0,0,0
"144866",2011,4910,0,0,0
"144876",2011,5581,0,0,0
"144906",2011,2868,0,0,0
"144916",2011,3512,0,0,0
"144926",2011,3244,0,0,0
"144945",2011,5155,0,0,0
"144956",2011,3507,7000,0,7000
"144964",2011,3335,25000,0,25000
"14498",2011,6873,0,0,0
"14499",2011,4359,0,0,0
"145022",2011,5267,0,0,0
"14503",2011,6556,0,0,0
"145072",2011,2402,0,0,0
"14508",2011,3426,200,0,200
"14511",2011,3515,0,0,0
"145136",2011,3607,0,0,0
"145141",2011,2789,0,0,0
"145152",2011,8437,0,0,0
"145164",2011,4254,0,0,0
"14519",2011,5908,5000,0,5000
"145201",2011,3264,0,0,0
"145212",2011,2368,0,0,0
"14522",2011,8450,3500,0,3500
"145243",2011,2051,0,0,0
"145256",2011,2769,16000,0,16000
"145276",2011,2087,0,0,0
"145301",2011,2409,70,0,70
"145316",2011,246,0,0,0
"145336",2011,488,0,0,0
"145354",2011,601,0,0,0
"145361",2011,2680,300,0,300
"145374",2011,608,0,0,0
"145382",2011,560,120,0,120
"145392",2011,5430,0,0,0
"14540",2011,3770,0,0,0
"145462",2011,1719,0,0,0
"145473",2011,661,0,0,0
"145481",2011,5165,0,0,0
"145523",2011,1108,0,0,0
"14553",2011,5989,0,0,0
"145586",2011,166,0,0,0
"145606",2011,8595,200,0,200
"145616",2011,4715,0,0,0
"145636",2011,8722,0,0,0
"145645",2011,4595,450,0,450
"14567",2011,8591,0,0,0
"145721",2011,8631,0,0,0
"145743",2011,7210,0,0,0
"145752",2011,3297,0,0,0
"145791",2011,71,500,690,1190
"145802",2011,4709,0,0,0
"1458110",2011,5243,0,0,0
"145826",2011,6880,0,0,0
"145836",2011,4969,0,0,0
"145846",2011,5052,0,0,0
"145866",2011,5364,0,0,0
"145943",2011,6538,2000,190,2190
"145965",2011,5428,1500,0,1500
"145975",2011,5655,0,0,0
"145982",2011,8856,0,0,0
"145994",2011,5506,70,0,70
"14600",2011,6451,0,0,0
"14608",2011,6800,0,0,0
"146104",2011,2836,675,0,675
"146125",2011,4323,400,0,400
"146136",2011,7960,600,0,600
"146155",2011,8859,0,0,0
"146164",2011,6183,0,0,0
"146173",2011,5051,0,0,0
"146191",2011,5147,0,0,0
"146225",2011,7601,6500,0,6500
"146241",2011,3985,0,0,0
"146251",2011,8128,0,0,0
"146273",2011,2404,0,0,0
"146291",2011,2266,0,0,0
"146305",2011,1875,0,0,0
"146315",2011,1778,0,0,0
"146322",2011,1854,0,0,0
"146336",2011,5956,0,0,0
"146346",2011,1870,0,0,0
"146355",2011,8200,0,0,0
"14638",2011,6455,0,0,0
"146394",2011,6316,0,0,0
"146423",2011,6041,500,0,500
"146433",2011,8208,0,0,0
"146451",2011,7936,0,0,0
"146483",2011,5943,0,0,0
"146491",2011,2070,0,0,0
"14650",2011,8245,0,0,0
"146511",2011,2485,0,0,0
"146604",2011,3800,0,0,0
"146617",2011,3952,0,0,0
"146625",2011,3878,0,0,0
"146632",2011,5660,5000,0,5000
"146641",2011,4682,0,0,0
"146686",2011,3187,0,0,0
"146694",2011,4354,80,0,80
"146702",2011,6617,0,0,0
"146745",2011,4166,0,0,0
"146753",2011,6346,0,0,0
"146766",2011,3758,0,0,0
"146775",2011,5182,0,0,0
"146786",2011,4025,0,0,0
"146796",2011,5588,0,0,0
"146801",2011,6891,2500,0,2500
"146814",2011,4470,0,0,0
"146826",2011,5585,0,0,0
"146831",2011,4759,0,0,0
"14687",2011,8791,0,0,0
"146921",2011,4677,0,0,0
"146934",2011,8181,2000,0,2000
"146956",2011,4746,0,0,0
"146991",2011,8705,0,0,0
"147021",2011,8279,0,0,0
"14703",2011,8232,800,0,800
"147056",2011,430,0,0,0
"147064",2011,1116,150,0,150
"147086",2011,647,0,0,0
"147096",2011,1229,0,0,0
"147101",2011,1368,0,0,0
"147115",2011,1801,0,0,0
"147123",2011,7369,0,0,0
"147131",2011,1918,250,0,250
"147235",2011,258,0,0,0
"147246",2011,1546,800,0,800
"147253",2011,4492,0,0,0
"147276",2011,8030,250,0,250
"147285",2011,1531,1000,0,1000
"147291",2011,448,0,0,0
"147301",2011,5425,0,0,0
"147332",2011,1174,500,0,500
"147343",2011,126,300,0,300
"147353",2011,440,0,0,0
"14736",2011,6778,0,0,0
"147386",2011,1832,0,0,0
"147406",2011,5382,0,0,0
"147434",2011,6860,0,0,0
"147454",2011,7276,500,0,500
"14747",2011,6904,0,0,0
"147496",2011,3877,400,0,400
"147511",2011,5398,0,0,0
"147551",2011,4734,0,0,0
"14756",2011,8911,0,0,0
"14757",2011,4138,0,0,0
"147606",2011,937,0,0,0
"147625",2011,7417,75,0,75
"147646",2011,8875,0,0,0
"147662",2011,8876,600,0,600
"147671",2011,8879,0,0,0
"147686",2011,4302,0,0,0
"147696",2011,5066,0,0,0
"147726",2011,153,0,0,0
"147734",2011,5512,0,0,0
"147765",2011,5830,0,0,0
"147783",2011,5807,0,0,0
"147795",2011,5626,0,0,0
"147811",2011,6187,450,0,450
"147823",2011,6276,0,0,0
"147833",2011,6432,0,0,0
"147842",2011,5898,0,0,0
"147884",2011,6051,300,0,300
"147895",2011,6878,17192,0,17192
"147906",2011,6389,0,0,0
"14792",2011,6645,0,0,0
"147956",2011,4710,0,0,0
"147966",2011,6875,25000,0,25000
"14798",2011,7519,0,0,0
"148054",2011,3092,0,0,0
"14806",2011,3844,0,0,0
"148083",2011,5777,0,0,0
"148091",2011,5612,800,0,800
"14810",2011,7482,0,0,0
"148118",2011,5990,0,0,0
"148125",2011,3924,3000,0,3000
"148171",2011,5766,0,0,0
"148186",2011,4885,0,0,0
"148196",2011,2492,0,0,0
"148205",2011,8131,0,0,0
"148216",2011,1448,0,0,0
"148226",2011,1965,NA,250,NA
"148236",2011,1728,0,0,0
"148242",2011,1761,0,0,0
"148255",2011,8140,0,0,0
"148266",2011,2079,450,0,450
"148274",2011,7694,1000,0,1000
"148285",2011,6564,0,0,0
"148305",2011,1968,0,0,0
"148325",2011,3598,700,0,700
"148332",2011,2898,0,0,0
"14836",2011,3754,0,0,0
"148436",2011,7047,275,0,275
"148443",2011,2908,900,0,900
"148453",2011,2876,0,0,0
"148526",2011,1665,0,0,0
"148536",2011,5141,0,0,0
"148556",2011,8713,0,0,0
"148565",2011,1636,0,0,0
"148572",2011,6452,0,0,0
"148593",2011,6898,0,0,0
"148611",2011,1707,0,0,0
"148624",2011,3289,0,0,0
"148631",2011,3404,400,0,400
"148642",2011,629,0,0,0
"148676",2011,4426,0,0,0
"148706",2011,2712,0,0,0
"148721",2011,7806,0,0,0
"148746",2011,3692,1200,0,1200
"148761",2011,2946,0,0,0
"148796",2011,914,1,0,1
"148806",2011,4867,0,0,0
"148818",2011,6711,0,0,0
"148826",2011,547,0,0,0
"148846",2011,4637,0,0,0
"148854",2011,5389,500,0,500
"148874",2011,1888,0,0,0
"148883",2011,1645,0,0,0
"148893",2011,1772,0,0,0
"14890",2011,5501,0,0,0
"148911",2011,5504,3600,0,3600
"148946",2011,4405,NA,0,NA
"148956",2011,6528,0,0,0
"148962",2011,2113,1000,0,1000
"149015",2011,2803,0,0,0
"149043",2011,1057,NA,0,NA
"149056",2011,5795,3000,0,3000
"149066",2011,1626,0,0,0
"149076",2011,4384,0,0,0
"149083",2011,7666,0,0,0
"149096",2011,2495,8000,0,8000
"149113",2011,4167,0,0,0
"14914",2011,8314,0,0,0
"14916",2011,7990,500,30,530
"14918",2011,8388,2500,0,2500
"149196",2011,5150,0,0,0
"149205",2011,3248,200,0,200
"149235",2011,5424,0,0,0
"149251",2011,8334,0,0,0
"149312",2011,4181,0,0,0
"149366",2011,5586,0,0,0
"149376",2011,5635,0,0,0
"149386",2011,4774,0,0,0
"149392",2011,5332,0,0,0
"149403",2011,4960,1000,0,1000
"149416",2011,5285,600,0,600
"149431",2011,8735,0,0,0
"149463",2011,4889,0,0,0
"149472",2011,4845,0,0,0
"149485",2011,4817,1200,0,1200
"149492",2011,5349,0,0,0
"149516",2011,5708,895,0,895
"14955",2011,6647,0,0,0
"149602",2011,8719,2000,0,2000
"14961",2011,4835,2000,0,2000
"149676",2011,7440,0,0,0
"149686",2011,7280,0,0,0
"149696",2011,6285,0,0,0
"149706",2011,7476,0,0,0
"149716",2011,6963,0,0,0
"149726",2011,6297,0,0,0
"149736",2011,6500,0,0,0
"149742",2011,6247,200,0,200
"149753",2011,7063,0,0,0
"149763",2011,6547,0,0,0
"14977",2011,7914,0,0,0
"149784",2011,6454,0,0,0
"149806",2011,6648,320,0,320
"149876",2011,6256,0,0,0
"149896",2011,6615,0,0,0
"149906",2011,7627,0,0,0
"149914",2011,6244,100,0,100
"149941",2011,7065,250,0,250
"149951",2011,6742,1500,0,1500
"150006",2011,6569,0,0,0
"150011",2011,8697,50,0,50
"150096",2011,1251,0,0,0
"150101",2011,1290,4000,0,4000
"150115",2011,946,0,0,0
"150121",2011,3363,150,0,150
"150164",2011,3675,0,0,0
"150182",2011,2018,0,0,0
"150216",2011,3718,1000,0,1000
"150223",2011,3315,0,0,0
"150246",2011,1990,0,0,0
"150262",2011,645,0,0,0
"150276",2011,338,0,0,0
"150283",2011,3169,0,0,0
"150294",2011,2576,5000,0,5000
"15035",2011,8605,NA,0,NA
"15036",2011,8650,0,0,0
"150375",2011,6854,1500,400,1900
"150391",2011,8010,0,0,0
"150471",2011,6916,0,0,0
"150486",2011,6691,0,0,0
"150491",2011,6498,0,0,0
"150501",2011,6473,0,0,0
"150518",2011,6484,0,0,0
"150526",2011,6546,0,0,0
"150534",2011,6518,0,0,0
"150544",2011,6488,0,0,0
"150566",2011,3358,0,0,0
"150576",2011,4295,800,0,800
"150593",2011,4098,90,0,90
"150603",2011,8064,0,0,0
"150662",2011,4355,0,0,0
"150696",2011,557,300,0,300
"150706",2011,1639,0,0,0
"150726",2011,6044,0,0,0
"150736",2011,2181,0,0,0
"150744",2011,8937,400,0,400
"150754",2011,1962,300,0,300
"150763",2011,1947,200,0,200
"150785",2011,2124,0,0,0
"150791",2011,2703,150,0,150
"150801",2011,8046,300,0,300
"150873",2011,7492,0,0,0
"150886",2011,2082,0,0,0
"150906",2011,527,NA,0,NA
"150916",2011,5975,0,0,0
"150935",2011,6801,350,0,350
"150945",2011,4911,0,0,0
"150966",2011,2901,0,0,0
"150976",2011,2873,2500,0,2500
"150981",2011,8011,2000,0,2000
"150991",2011,5522,250,600,850
"151006",2011,5511,0,0,0
"151019",2011,5350,0,0,0
"151023",2011,4820,0,0,0
"151065",2011,3513,0,0,0
"151073",2011,3630,0,0,0
"151083",2011,3663,0,0,0
"151118",2011,3514,500,0,500
"151126",2011,3565,0,0,0
"151136",2011,3759,0,0,0
"151146",2011,3427,0,0,0
"151196",2011,4781,0,0,0
"151218",2011,7768,0,0,0
"151226",2011,5175,500,0,500
"151235",2011,3176,0,0,0
"151253",2011,4410,0,0,0
"151293",2011,5587,0,0,0
"151336",2011,2437,0,0,0
"151354",2011,6517,0,0,0
"151375",2011,8793,0,0,0
"151406",2011,6444,10000,0,10000
"151416",2011,8105,0,0,0
"151426",2011,6638,640,0,640
"151436",2011,621,20,0,20
"151453",2011,4010,0,0,0
"151464",2011,993,400,0,400
"15149",2011,2893,0,0,0
"151522",2011,1104,0,0,0
"151531",2011,4841,0,0,0
"151566",2011,3724,0,0,0
"151574",2011,4869,0,0,0
"151606",2011,4854,0,0,0
"151616",2011,4965,0,0,0
"151632",2011,4974,0,0,0
"151646",2011,7209,560,0,560
"151655",2011,7505,400,0,400
"151666",2011,7880,NA,0,NA
"151675",2011,7891,0,0,0
"15172",2011,8174,0,0,0
"151736",2011,7840,0,0,0
"151754",2011,8864,0,0,0
"151766",2011,6008,4000,0,4000
"151786",2011,1840,150,0,150
"151796",2011,1701,0,0,0
"151806",2011,1432,0,0,0
"151816",2011,1074,250,40,290
"151826",2011,710,0,0,0
"151834",2011,949,0,0,0
"151846",2011,1042,0,0,0
"151851",2011,8816,0,0,0
"151871",2011,4230,0,0,0
"15188",2011,2300,0,0,0
"151891",2011,6622,0,0,0
"151912",2011,5106,0,0,0
"151966",2011,3587,0,0,0
"151972",2011,4987,0,0,0
"151986",2011,5406,12000,2800,14800
"15199",2011,8152,0,0,0
"152006",2011,7919,0,0,0
"152022",2011,3655,0,0,0
"152061",2011,8724,0,0,0
"152084",2011,3483,0,0,0
"152095",2011,7393,350,0,350
"152101",2011,6391,300,0,300
"152125",2011,8514,400,0,400
"152136",2011,2474,0,0,0
"152154",2011,8189,0,0,0
"152161",2011,6851,0,0,0
"152173",2011,2802,0,0,0
"152182",2011,8882,0,0,0
"152196",2011,2850,1200,0,1200
"152233",2011,4199,1500,0,1500
"152241",2011,8898,0,0,0
"152256",2011,1348,0,0,0
"152266",2011,7745,0,0,0
"152282",2011,5857,700,0,700
"152319",2011,3991,400,0,400
"152321",2011,7678,0,0,0
"152373",2011,8243,0,0,0
"152386",2011,5448,0,0,0
"152396",2011,3039,600,0,600
"152406",2011,5069,0,0,0
"152434",2011,8373,200,0,200
"152442",2011,6071,1000,100,1100
"152452",2011,8282,0,0,0
"152463",2011,4986,588,0,588
"152482",2011,6847,450,0,450
"152525",2011,8872,0,0,0
"152571",2011,8590,0,0,0
"15258",2011,8443,0,0,0
"152636",2011,3443,0,0,0
"152642",2011,3629,0,0,0
"152666",2011,2395,0,0,0
"152675",2011,6722,0,0,0
"15270",2011,4929,0,0,0
"152711",2011,330,0,0,0
"152736",2011,1209,0,0,0
"152771",2011,2419,0,0,0
"152786",2011,352,9000,0,9000
"152793",2011,2837,0,0,0
"152806",2011,48,0,0,0
"152824",2011,4477,3500,0,3500
"152833",2011,2880,0,0,0
"152871",2011,4348,0,0,0
"152894",2011,42,0,0,0
"152916",2011,1455,0,0,0
"152926",2011,167,0,0,0
"152936",2011,622,0,0,0
"152946",2011,325,0,0,0
"152954",2011,530,0,0,0
"152966",2011,28,0,0,0
"152984",2011,921,0,0,0
"153006",2011,2817,0,0,0
"153011",2011,4309,0,0,0
"153046",2011,7141,100,0,100
"153056",2011,4314,0,0,0
"153065",2011,1269,0,0,0
"153072",2011,8392,0,0,0
"153081",2011,7774,0,0,0
"15309",2011,7558,0,0,0
"153135",2011,1002,0,0,0
"153151",2011,6296,0,0,0
"153175",2011,6181,2000,0,2000
"15319",2011,1963,0,0,0
"15320",2011,1329,0,0,0
"153232",2011,6857,2800,0,2800
"153256",2011,6841,0,0,0
"153283",2011,3864,3000,0,3000
"153301",2011,3889,0,0,0
"153319",2011,8708,0,0,0
"153323",2011,7441,NA,0,NA
"153346",2011,3934,0,0,0
"153353",2011,8693,0,0,0
"153364",2011,7474,0,0,0
"153443",2011,5684,0,0,0
"153466",2011,8661,0,0,0
"153491",2011,8881,300,0,300
"153523",2011,8696,0,0,0
"15353",2011,8320,2000,0,2000
"153553",2011,4544,0,0,0
"153566",2011,5788,0,0,0
"153574",2011,4827,0,0,0
"153586",2011,7785,0,0,0
"153594",2011,6191,0,0,0
"153605",2011,4722,175,0,175
"153613",2011,5063,0,0,0
"153631",2011,5256,0,0,0
"15367",2011,8603,0,0,0
"153692",2011,6251,0,0,0
"153703",2011,5539,0,0,0
"153726",2011,4812,0,0,0
"153801",2011,5279,0,0,0
"153811",2011,5540,0,0,0
"153821",2011,6198,0,0,0
"153866",2011,6487,0,0,0
"153875",2011,7374,0,0,0
"15391",2011,8771,0,0,0
"153921",2011,8475,0,0,0
"153936",2011,4777,0,0,0
"153996",2011,8121,0,0,0
"154002",2011,3939,0,0,0
"154056",2011,6064,0,0,0
"154065",2011,6877,0,0,0
"15407",2011,7656,0,0,0
"154096",2011,7395,0,0,0
"15411",2011,7878,400,0,400
"154134",2011,4786,0,0,0
"154146",2011,4626,0,0,0
"154176",2011,3224,0,0,0
"154206",2011,4609,3000,0,3000
"154236",2011,5634,85,400,485
"154265",2011,5092,0,0,0
"154284",2011,732,250,0,250
"154303",2011,1091,100,0,100
"154317",2011,5510,0,0,0
"154326",2011,7151,11000,0,11000
"154354",2011,6326,13000,0,13000
"154366",2011,4890,0,0,0
"154386",2011,7588,500,0,500
"154396",2011,5596,0,0,0
"154403",2011,5022,0,0,0
"154445",2011,8073,0,0,0
"15445",2011,8162,0,0,0
"154465",2011,7730,0,0,0
"154536",2011,1511,0,0,0
"154546",2011,1617,1300,0,1300
"154554",2011,1938,200,0,200
"154561",2011,2361,0,0,0
"154593",2011,8842,0,0,0
"15460",2011,8884,0,0,0
"154617",2011,7086,0,0,0
"154636",2011,3930,0,0,0
"154646",2011,4615,0,0,0
"154656",2011,3712,0,0,0
"154666",2011,8014,0,0,0
"154676",2011,3654,0,0,0
"154686",2011,4445,0,0,0
"154694",2011,4159,0,0,0
"15470",2011,7290,0,0,0
"154714",2011,4120,0,0,0
"154723",2011,3915,0,0,0
"154732",2011,4370,0,0,0
"154786",2011,7490,1500,0,1500
"154795",2011,7032,150,0,150
"154806",2011,4529,0,0,0
"154836",2011,5617,0,0,0
"154896",2011,3943,0,0,0
"154911",2011,5154,0,0,0
"154923",2011,3284,0,0,0
"154932",2011,3517,3000,0,3000
"154946",2011,3086,100,0,100
"154952",2011,3129,0,0,0
"154962",2011,3572,0,0,0
"154976",2011,3216,10000,1500,11500
"154992",2011,6623,0,0,0
"155013",2011,3757,0,0,0
"155022",2011,4192,2000,0,2000
"155041",2011,5289,0,0,0
"155066",2011,3052,8000,0,8000
"155123",2011,6442,12000,0,12000
"155131",2011,4880,0,0,0
"155155",2011,5495,0,0,0
"155186",2011,4070,0,0,0
"155196",2011,5801,5600,0,5600
"155206",2011,4696,30,0,30
"1552110",2011,4231,0,0,0
"155226",2011,5013,21000,3000,24000
"155246",2011,8247,0,0,0
"155255",2011,7743,0,0,0
"155266",2011,3922,1400,0,1400
"155285",2011,4155,0,0,0
"155294",2011,8270,0,0,0
"155302",2011,8630,0,0,0
"155315",2011,5301,0,0,0
"155322",2011,7814,0,0,0
"155351",2011,5074,0,0,0
"155376",2011,6414,0,0,0
"155393",2011,3996,0,0,0
"155403",2011,5006,20000,0,20000
"155411",2011,6848,0,0,0
"155486",2011,5907,0,0,0
"155495",2011,7622,0,0,0
"155515",2011,3155,0,0,0
"155525",2011,2608,1500,0,1500
"155544",2011,5759,0,0,0
"155551",2011,5400,200,0,200
"15556",2011,8446,0,0,0
"155651",2011,2739,0,0,0
"155672",2011,6939,0,0,0
"155686",2011,3911,0,0,0
"155706",2011,7763,0,0,0
"155724",2011,5549,0,0,0
"155766",2011,7669,0,0,0
"155786",2011,1147,0,0,0
"155815",2011,825,0,0,0
"155825",2011,2461,200,0,200
"155844",2011,3992,0,0,0
"155876",2011,7640,0,0,0
"155896",2011,6554,0,0,0
"155906",2011,5780,2000,0,2000
"155924",2011,5651,0,0,0
"155952",2011,7303,0,0,0
"155983",2011,5291,550,0,550
"155991",2011,6016,1000,0,1000
"156021",2011,7564,0,0,0
"156031",2011,7365,150,0,150
"156066",2011,673,0,0,0
"156076",2011,1314,0,0,0
"156084",2011,585,0,0,0
"156096",2011,855,0,0,0
"156115",2011,4983,0,0,0
"156125",2011,7173,0,0,0
"156135",2011,8902,400,0,400
"156141",2011,8508,0,0,0
"156222",2011,6775,0,0,0
"156255",2011,2327,0,0,0
"156266",2011,6745,500,0,500
"156286",2011,897,0,0,0
"156291",2011,1950,2400,0,2400
"156322",2011,4568,0,0,0
"156366",2011,4546,0,0,0
"156396",2011,7547,500,0,500
"156414",2011,4297,0,0,0
"156431",2011,4551,0,0,0
"156442",2011,8834,0,0,0
"156461",2011,4766,0,0,0
"156491",2011,8908,12000,0,12000
"156506",2011,4925,5000,1500,6500
"156517",2011,2320,0,0,0
"156521",2011,4913,0,0,0
"156535",2011,4051,100,0,100
"156554",2011,2606,200,0,200
"156623",2011,4252,0,0,0
"156632",2011,8336,0,0,0
"156706",2011,6321,300,0,300
"156715",2011,8330,0,0,0
"156786",2011,4851,0,0,0
"156791",2011,6119,500,150,650
"156841",2011,7863,0,0,0
"156866",2011,7399,30000,0,30000
"156871",2011,7889,50,0,50
"156884",2011,5815,0,0,0
"156894",2011,6852,0,0,0
"156916",2011,7719,40,0,40
"156942",2011,7503,0,0,0
"157002",2011,8614,0,0,0
"157016",2011,3280,0,0,0
"15705",2011,6136,0,0,0
"15707",2011,8557,0,0,0
"157106",2011,513,0,0,0
"157116",2011,1905,200,0,200
"157125",2011,7219,0,0,0
"157134",2011,6289,0,0,0
"157186",2011,5166,12400,0,12400
"157204",2011,3536,750,0,750
"157225",2011,3628,0,0,0
"15725",2011,8838,0,0,0
"15726",2011,8304,1050,0,1050
"157272",2011,6658,7000,0,7000
"157326",2011,1218,0,0,0
"157336",2011,571,0,0,0
"157346",2011,503,0,0,0
"157356",2011,1311,0,0,0
"157366",2011,1142,0,0,0
"157384",2011,2702,0,0,0
"157405",2011,437,0,0,0
"157413",2011,197,0,0,0
"157446",2011,288,0,0,0
"157462",2011,1630,0,0,0
"157496",2011,4828,0,0,0
"157504",2011,5551,0,0,0
"157514",2011,7850,0,0,0
"157562",2011,6222,0,0,0
"157571",2011,5824,400,0,400
"157596",2011,6096,0,0,0
"157606",2011,8472,0,0,0
"157619",2011,973,0,0,0
"157625",2011,8823,NA,0,NA
"157636",2011,6914,0,0,0
"157643",2011,5556,0,0,0
"157665",2011,8084,400,0,400
"157672",2011,8471,0,0,0
"157712",2011,5399,0,0,0
"157724",2011,5194,0,0,0
"157734",2011,5552,0,0,0
"157742",2011,5229,0,0,0
"157796",2011,7371,0,0,0
"157802",2011,7846,0,0,0
"157811",2011,7691,0,0,0
"157866",2011,5528,0,0,0
"157876",2011,8826,500,0,500
"157904",2011,5245,0,0,0
"15792",2011,5577,0,0,0
"15793",2011,7869,200,50,250
"157941",2011,6999,300,0,300
"157966",2011,6132,30,0,30
"157984",2011,7188,30,0,30
"158023",2011,6219,0,0,0
"158036",2011,5178,0,0,0
"158043",2011,4950,0,0,0
"158073",2011,8903,0,0,0
"158081",2011,6395,0,0,0
"158101",2011,4676,0,0,0
"158123",2011,4971,0,0,0
"158171",2011,8795,0,0,0
"158196",2011,6134,0,0,0
"158216",2011,5754,0,0,0
"158226",2011,5714,300,0,300
"158233",2011,6148,0,0,0
"158245",2011,5403,0,0,0
"158262",2011,5396,0,0,0
"158273",2011,5242,0,0,0
"158281",2011,6203,0,0,0
"158303",2011,8441,0,0,0
"158334",2011,7868,0,0,0
"158346",2011,7488,0,0,0
"158356",2011,7134,0,0,0
"158366",2011,7977,0,0,0
"158376",2011,8525,700,0,700
"158385",2011,7486,0,0,0
"158396",2011,8376,0,0,0
"158415",2011,7710,2600,0,2600
"158424",2011,7590,60,0,60
"158434",2011,7860,0,0,0
"158441",2011,7255,0,0,0
"15845",2011,8572,40000,0,40000
"15846",2011,8498,7000,0,7000
"158473",2011,7896,0,0,0
"158514",2011,7236,0,0,0
"158523",2011,7336,300,200,500
"158541",2011,7856,0,0,0
"158593",2011,7272,0,0,0
"158605",2011,7586,6000,0,6000
"158626",2011,6513,0,0,0
"158634",2011,8529,0,0,0
"158644",2011,5423,0,0,0
"158652",2011,8331,0,0,0
"15866",2011,8183,0,0,0
"15867",2011,8295,0,0,0
"158731",2011,8896,0,0,0
"158742",2011,3134,0,0,0
"158771",2011,3386,0,0,0
"158781",2011,5936,0,0,0
"158818",2011,3883,0,0,0
"158836",2011,1605,0,0,0
"158846",2011,5974,0,0,0
"158866",2011,6524,0,0,0
"158876",2011,1151,0,0,0
"158884",2011,2407,0,0,0
"158894",2011,5356,0,0,0
"158925",2011,7251,0,0,0
"158933",2011,6611,0,0,0
"158971",2011,3055,25000,0,25000
"158981",2011,4446,0,0,0
"158996",2011,2930,0,0,0
"159005",2011,2658,250,0,250
"159016",2011,850,0,0,0
"159026",2011,4760,1500,10000,11500
"159036",2011,4970,0,0,0
"159045",2011,4028,0,0,0
"159055",2011,8784,400,0,400
"159062",2011,4337,0,0,0
"159117",2011,3128,0,0,0
"159146",2011,3969,600,0,600
"159156",2011,4277,0,0,0
"159166",2011,4021,0,0,0
"159194",2011,5297,0,0,0
"159201",2011,6543,0,0,0
"159211",2011,8919,300,0,300
"159246",2011,5775,500,0,500
"159265",2011,5856,225,0,225
"15927",2011,6866,0,0,0
"159281",2011,4565,0,0,0
"159302",2011,3807,0,0,0
"159313",2011,7115,NA,0,NA
"159363",2011,3840,0,0,0
"159371",2011,8939,0,0,0
"159383",2011,6065,0,0,0
"159401",2011,1079,0,0,0
"159411",2011,1633,0,0,0
"159436",2011,6387,0,0,0
"159455",2011,6706,200,0,200
"159463",2011,6361,4400,0,4400
"159486",2011,8278,15000,NA,NA
"159496",2011,672,1000,0,1000
"159513",2011,7018,500,0,500
"159546",2011,3867,1800,0,1800
"159556",2011,1512,0,0,0
"159575",2011,2108,0,0,0
"159596",2011,6269,0,0,0
