"","ID","Race"
"27991",1314003,1
"27992",1314173,1
"27993",5494005,2
"27994",5494173,2
"27995",3087001,1
"27996",3087002,1
"27997",618170,1
"27998",618004,1
"27999",1281032,1
"28000",5537173,2
"28001",548008,1
"28002",2080170,1
"28003",2080003,1
"28004",3175001,7
"28005",5495183,2
"28006",5495031,2
"28007",713190,1
"28008",713183,1
"28009",6839008,2
"28010",5664032,2
"28011",548032,1
"28012",548195,2
"28013",773031,1
"28014",6110032,2
"28015",5636031,2
"28016",5636177,2
"28017",2509001,1
"28018",5714033,2
"28019",5012221,2
"28020",5012044,2
"28021",3237170,7
"28022",3237189,7
"28023",1290002,1
"28024",5812033,2
"28025",1610001,1
"28026",1610002,1
"28027",1762004,1
"28028",2557006,2
"28029",2916002,1
"28030",3480001,7
"28031",3480002,7
"28032",2225031,1
"28033",2225181,1
"28034",5299183,2
"28035",5299035,2
"28036",3392001,7
"28037",6413010,2
"28038",6413190,2
"28039",3335001,4
"28040",1608178,1
"28041",1608033,1
"28042",5569012,2
"28043",2030036,1
"28044",1312182,2
"28045",1312004,2
"28046",5447032,2
"28047",6475006,2
"28048",3240004,7
"28049",3240171,7
"28050",1824001,1
"28051",1824170,1
"28052",5048042,2
"28053",1144034,1
"28054",1144177,1
"28055",6674005,2
"28056",5012032,1
"28057",2492171,1
"28058",5549175,2
"28059",2661004,1
"28060",2661205,1
"28061",1955003,1
"28062",1955170,1
"28063",840031,2
"28064",840196,2
"28065",6413009,2
"28066",1351004,1
"28067",1351180,1
"28068",1798036,1
"28069",1798193,1
"28070",2715002,1
"28071",2280036,1
"28072",2280182,1
"28073",5576176,2
"28074",1867172,1
"28075",1867005,1
"28076",1756170,1
"28077",1756007,1
"28078",1697005,1
"28079",441170,1
"28080",441001,1
"28081",1281170,1
"28082",1281003,1
"28083",5014006,2
"28084",6187012,2
"28085",961181,4
"28086",961030,1
"28087",1972175,1
"28088",1972002,1
"28089",1878170,1
"28090",1878002,1
"28091",5698034,2
"28092",1955005,1
"28093",1955172,1
"28094",655175,1
"28095",655005,1
"28096",6053175,2
"28097",1689031,1
"28098",3046003,4
"28099",5299010,2
"28100",1494030,1
"28101",1494179,1
"28102",5718002,2
"28103",5037188,2
"28104",1152174,1
"28105",1152021,1
"28106",2311175,1
"28107",2311172,1
"28108",1919173,1
"28109",5858007,2
"28110",5858178,2
"28111",5299030,2
"28112",6655032,2
"28113",5494030,2
"28114",503030,1
"28115",503175,1
"28116",2705002,1
"28117",2705174,1
"28118",1162030,1
"28119",750171,1
"28120",1342001,1
"28121",161003,1
"28122",6735192,2
"28123",6735041,2
"28124",3258002,7
"28125",3258001,7
"28126",2177185,1
"28127",2177178,1
"28128",3383002,7
"28129",3383001,7
"28130",2509179,1
"28131",2509030,1
"28132",3473170,1
"28133",3473003,1
"28134",1964179,1
"28135",1964003,1
"28136",5441181,1
"28137",5441175,3
"28138",2056031,2
"28139",773003,1
"28140",1633175,7
"28141",1700006,1
"28142",934031,1
"28143",5302177,2
"28144",5302005,2
"28145",2119031,1
"28146",2119189,1
"28147",6589185,2
"28148",6589031,2
"28149",6121177,2
"28150",2500003,1
"28151",2500171,1
"28152",68175,7
"28153",68003,1
"28154",415002,1
"28155",1282030,1
"28156",2608006,7
"28157",2608174,7
"28158",6120033,2
"28159",5182040,2
"28160",2166030,1
"28161",2166171,1
"28162",5987005,2
"28163",988030,1
"28164",988172,1
"28165",5515171,2
"28166",1522006,1
"28167",1522180,1
"28168",2425003,1
"28169",2425171,1
"28170",6785001,1
"28171",2034030,1
"28172",2034177,1
"28173",2819003,1
"28174",2819173,1
"28175",2117002,1
"28176",3348001,1
"28177",1105030,1
"28178",151035,1
"28179",6485005,2
"28180",3323001,1
"28181",3323002,1
"28182",3347004,7
"28183",5858179,2
"28184",1315005,1
"28185",191170,1
"28186",191003,1
"28187",1522005,1
"28188",1522170,1
"28189",436175,1
"28190",436032,1
"28191",1213003,1
"28192",674002,1
"28193",6009033,7
"28194",57002,1
"28195",2030007,1
"28196",2030174,1
"28197",2920003,1
"28198",2920175,1
"28199",3393001,1
"28200",6111175,2
"28201",6111172,2
"28202",16032,1
"28203",16176,1
"28204",6161004,2
"28205",700183,1
"28206",700003,1
"28207",2731002,2
"28208",228001,1
"28209",5625170,2
"28210",6110005,2
"28211",1964001,1
"28212",1964002,1
"28213",5299005,2
"28214",835179,1
"28215",835006,1
"28216",2191037,2
"28217",1000172,1
"28218",1000004,1
"28219",2500002,1
"28220",2887005,2
"28221",2887178,2
"28222",6381031,2
"28223",478004,1
"28224",3084170,1
"28225",3084001,1
"28226",5302035,2
"28227",843002,1
"28228",843178,1
"28229",1236031,1
"28230",5034043,2
"28231",844002,1
"28232",844001,1
"28233",209030,1
"28234",5294030,2
"28235",6646037,2
"28236",3156001,1
"28237",3156002,1
"28238",51030,1
"28239",51171,1
"28240",6150034,2
"28241",489170,1
"28242",489031,3
"28243",510003,1
"28244",510171,1
"28245",5813008,2
"28246",6862041,2
"28247",57030,1
"28248",1908031,1
"28249",2708033,1
"28250",941032,1
"28251",941192,1
"28252",1222036,1
"28253",1222210,1
"28254",570033,2
"28255",563041,1
"28256",2278032,1
"28257",2278193,1
"28258",6121196,2
"28259",6121035,2
"28260",5680030,2
"28261",2708177,1
"28262",2016031,1
"28263",1163172,1
"28264",1163003,1
"28265",5299039,2
"28266",3107170,7
"28267",3107001,7
"28268",2708003,1
"28269",5858033,2
"28270",5762001,2
"28271",3360170,7
"28272",3360001,7
"28273",287032,1
"28274",2895183,1
"28275",2895033,1
"28276",2127002,1
"28277",6121042,2
"28278",6121234,2
"28279",5904176,2
"28280",5904005,2
"28281",6615174,2
"28282",6615003,2
"28283",2635002,1
"28284",287037,1
"28285",5495187,2
"28286",5495175,2
"28287",2755001,1
"28288",3367002,7
"28289",3367001,7
"28290",6545040,2
"28291",2278182,1
"28292",2278037,1
"28293",478039,1
"28294",5548010,2
"28295",7036,1
"28296",7187,1
"28297",1972171,1
"28298",1972001,1
"28299",2028031,1
"28300",2028171,1
"28301",5573009,2
"28302",6004,1
"28303",6170,1
"28304",6205004,2
"28305",1837173,1
"28306",1837005,1
"28307",875031,1
"28308",875180,1
"28309",6398173,2
"28310",6398002,2
"28311",6839193,2
"28312",6839180,2
"28313",5573198,2
"28314",5573008,2
"28315",223001,1
"28316",1633176,2
"28317",1633171,1
"28318",6262172,2
"28319",6262004,2
"28320",1096005,1
"28321",3359002,7
"28322",3359001,7
"28323",2339004,1
"28324",2339173,1
"28325",1830003,1
"28326",1830173,1
"28327",6413170,2
"28328",6413005,2
"28329",6032,1
"28330",6177,1
"28331",5614180,2
"28332",6798177,2
"28333",6798187,2
"28334",673174,1
"28335",673178,1
"28336",2530188,1
"28337",2530030,1
"28338",1709031,1
"28339",1709192,1
"28340",5615005,2
"28341",826177,1
"28342",826031,1
"28343",5299038,2
"28344",5299194,2
"28345",1096174,1
"28346",5615006,2
"28347",5615173,2
"28348",2117004,1
"28349",2117175,1
"28350",910170,1
"28351",910004,1
"28352",1784030,1
"28353",1784173,1
"28354",6368007,2
"28355",1203032,1
"28356",1203174,1
"28357",1839002,1
"28358",1697195,1
"28359",1697036,1
"28360",1107176,7
"28361",1107003,1
"28362",1880034,1
"28363",1880178,1
"28364",1051186,1
"28365",1051039,1
"28366",5364003,2
"28367",5364170,2
"28368",2686002,1
"28369",5018030,2
"28370",5942008,2
"28371",961175,1
"28372",961003,1
"28373",2850172,1
"28374",2850030,1
"28375",5305201,2
"28376",5305030,2
"28377",5685002,2
"28378",6381002,2
"28379",6381180,2
"28380",133004,2
"28381",5621007,2
"28382",5621170,2
"28383",826003,1
"28384",2166031,1
"28385",6205179,2
"28386",1839031,7
"28387",432172,1
"28388",432004,1
"28389",1933002,1
"28390",6243030,2
"28391",6243172,2
"28392",1579033,1
"28393",3333002,1
"28394",3333001,1
"28395",1762037,1
"28396",5299172,2
"28397",5299009,2
"28398",2164176,1
"28399",2164030,1
"28400",2664030,7
"28401",6381006,2
"28402",6582177,2
"28403",6582003,2
"28404",2455171,1
"28405",2455003,1
"28406",5015030,2
"28407",5015184,2
"28408",707171,1
"28409",203003,1
"28410",1954002,2
"28411",1954001,2
"28412",2663170,1
"28413",2663003,1
"28414",2893003,1
"28415",2893176,1
"28416",6205187,2
"28417",6205203,2
"28418",2022031,1
"28419",433002,1
"28420",433001,1
"28421",5299006,2
"28422",738001,1
"28423",738002,1
"28424",5663007,2
"28425",5663197,2
"28426",5562003,2
"28427",6287041,2
"28428",6287183,2
"28429",6073035,2
"28430",5308031,2
"28431",631035,1
"28432",6205177,2
"28433",1918003,1
"28434",1918170,1
"28435",228030,1
"28436",1473171,1
"28437",1473030,1
"28438",1689170,1
"28439",1689003,1
"28440",706004,1
"28441",6839178,2
"28442",6839006,2
"28443",6547171,2
"28444",6547006,2
"28445",2397030,1
"28446",2397174,1
"28447",3486001,7
"28448",3486002,7
"28449",6305001,2
"28450",5356170,2
"28451",5356004,2
"28452",1425001,1
"28453",5171008,2
"28454",2771177,1
"28455",2771004,7
"28456",5805001,2
"28457",5805002,2
"28458",1048219,1
"28459",1048194,1
"28460",2198005,1
"28461",760171,1
"28462",760004,1
"28463",5478170,2
"28464",1098177,1
"28465",1098031,1
"28466",5443004,2
"28467",2901174,1
"28468",2901030,1
"28469",2849031,1
"28470",6187001,2
"28471",5031182,2
"28472",5031005,2
"28473",6288030,2
"28474",2280035,1
"28475",2280180,1
"28476",2636175,2
"28477",2636171,2
"28478",61170,1
"28479",61004,1
"28480",5163174,1
"28481",5163030,2
"28482",6798011,2
"28483",5305196,2
"28484",1822005,2
"28485",1822171,2
"28486",5430205,2
"28487",5430037,2
"28488",823178,1
"28489",823032,1
"28490",6009031,2
"28491",2532003,1
"28492",2532170,1
"28493",6107008,2
"28494",6484044,2
"28495",6073003,2
"28496",3293002,1
"28497",1286171,1
"28498",1286004,1
"28499",2150002,1
"28500",6166004,2
"28501",5299033,2
"28502",3147004,1
"28503",3147172,1
"28504",1091001,1
"28505",6205175,2
"28506",1038032,1
"28507",1038175,1
"28508",6434002,2
"28509",5299003,2
"28510",5393004,2
"28511",5393176,1
"28512",2776030,1
"28513",100020,1
"28514",100001,1
"28515",6765170,2
"28516",6765007,2
"28517",496002,1
"28518",5614036,2
"28519",2907006,2
"28520",2907174,1
"28521",908177,1
"28522",908006,1
"28523",2210170,1
"28524",2210021,1
"28525",3237177,1
"28526",1644001,1
"28527",1644002,1
"28528",3353005,1
"28529",5299012,2
"28530",2225180,7
"28531",2225033,1
"28532",6839033,2
"28533",2034001,1
"28534",2034002,1
"28535",1261002,1
"28536",1261001,1
"28537",1717030,1
"28538",1717175,1
"28539",1426032,2
"28540",5014177,2
"28541",5014005,2
"28542",1695002,1
"28543",6086003,2
"28544",6233034,2
"28545",5085002,2
"28546",6545178,2
"28547",577004,1
"28548",577174,1
"28549",1184022,1
"28550",1850004,1
"28551",1850172,1
"28552",1975171,1
"28553",1975003,1
"28554",75030,1
"28555",75171,1
"28556",1111004,1
"28557",2851174,1
"28558",2851032,1
"28559",5962031,2
"28560",5962174,2
"28561",1391175,1
"28562",326171,1
"28563",326003,1
"28564",2177171,1
"28565",5613009,2
"28566",6545176,2
"28567",6545005,2
"28568",2530032,1
"28569",2530184,1
"28570",2509003,1
"28571",2509176,1
"28572",6803001,2
"28573",6803002,2
"28574",6367033,2
"28575",2661203,1
"28576",2661036,1
"28577",796006,1
"28578",2198173,1
"28579",2198004,1
"28580",1099173,1
"28581",1099031,1
"28582",5748190,2
"28583",2635004,1
"28584",2635175,1
"28585",608033,1
"28586",2383005,1
"28587",921180,1
"28588",921178,1
"28589",2422171,1
"28590",2422179,1
"28591",1282036,1
"28592",1915175,2
"28593",1915005,2
"28594",3070002,7
"28595",3070001,7
"28596",2603007,1
"28597",2603177,1
"28598",5364178,2
"28599",3283001,4
"28600",3283170,4
"28601",2802173,1
"28602",2802030,1
"28603",906174,1
"28604",906030,1
"28605",823004,1
"28606",823171,1
"28607",2669006,2
"28608",2669172,2
"28609",6736181,2
"28610",6736005,2
"28611",1324001,1
"28612",127004,1
"28613",127171,1
"28614",6589030,2
"28615",630033,1
"28616",2435002,1
"28617",2500031,1
"28618",2500179,1
"28619",75002,1
"28620",6785007,2
"28621",1335006,1
"28622",1335171,1
"28623",306003,1
"28624",2589002,1
"28625",1750179,1
"28626",1750001,1
"28627",769004,1
"28628",769174,1
"28629",6205010,2
"28630",1431002,1
"28631",5684006,2
"28632",6735007,2
"28633",1783002,1
"28634",1783001,1
"28635",6305002,2
"28636",823001,1
"28637",3293174,1
"28638",3293003,1
"28639",2003030,1
"28640",2003182,1
"28641",6112005,2
"28642",881171,1
"28643",881031,1
"28644",6615006,2
"28645",6589187,2
"28646",6589032,2
"28647",5969004,2
"28648",5969175,2
"28649",151174,1
"28650",151030,1
"28651",6305006,2
"28652",131030,1
"28653",1070021,2
"28654",1070170,2
"28655",1285173,1
"28656",1285031,1
"28657",5813034,2
"28658",5813183,2
"28659",6707032,2
"28660",22004,2
"28661",5968002,2
"28662",5968183,2
"28663",1697037,1
"28664",1351030,1
"28665",6537002,2
"28666",3296001,1
"28667",3296002,1
"28668",5615004,2
"28669",6365043,2
"28670",6350032,2
"28671",1542180,1
"28672",1542031,1
"28673",3472002,1
"28674",7004,1
"28675",5499182,2
"28676",3113002,1
"28677",3113001,1
"28678",2083004,2
"28679",1141033,1
"28680",1850170,1
"28681",1850003,1
"28682",634006,1
"28683",634173,1
"28684",1920174,1
"28685",1920031,1
"28686",2443030,1
"28687",2126031,1
"28688",1494002,1
"28689",1494174,7
"28690",1695007,1
"28691",5048039,2
"28692",2272003,2
"28693",2688005,2
"28694",2688170,2
"28695",1037002,1
"28696",128004,1
"28697",128172,1
"28698",6054008,2
"28699",5613043,2
"28700",630002,1
"28701",6485030,2
"28702",6485189,2
"28703",2566175,1
"28704",2566034,1
"28705",672003,1
"28706",672179,1
"28707",1055170,1
"28708",1055003,1
"28709",5610184,2
"28710",2127030,1
"28711",2127177,1
"28712",1973001,1
"28713",1973181,1
"28714",608190,1
"28715",608036,1
"28716",6485007,2
"28717",5537185,2
"28718",2443170,1
"28719",3433001,1
"28720",5299008,2
"28721",1723031,1
"28722",544030,1
"28723",2263022,2
"28724",5294170,2
"28725",5294001,2
"28726",6434172,2
"28727",5613007,2
"28728",1664001,1
"28729",2458034,1
"28730",2458173,1
"28731",833193,1
"28732",833005,1
"28733",2661195,1
"28734",79031,1
"28735",79174,1
"28736",3287171,1
"28737",3287004,1
"28738",6577183,2
"28739",6577004,2
"28740",1810041,7
"28741",5441004,3
"28742",5364185,2
"28743",5364032,2
"28744",1072031,1
"28745",1164179,1
"28746",1164033,1
"28747",2800170,1
"28748",2800003,1
"28749",1271002,1
"28750",1036172,1
"28751",1036030,1
"28752",1551002,7
"28753",2130173,1
"28754",2130003,1
"28755",1635173,1
"28756",1635030,1
"28757",2032031,1
"28758",2032183,1
"28759",2311003,1
"28760",2311170,1
"28761",5299170,2
"28762",548194,1
"28763",548033,1
"28764",3240003,1
"28765",5987192,2
"28766",2151031,1
"28767",2151188,1
"28768",1141032,1
"28769",3112001,1
"28770",3112002,1
"28771",2435030,1
"28772",2435188,1
"28773",1150171,1
"28774",5012199,1
"28775",6114188,2
"28776",6114212,2
"28777",6112007,2
"28778",3143002,1
"28779",3143003,1
"28780",2032033,1
"28781",5959005,2
"28782",1100002,1
"28783",1850033,1
"28784",1666003,2
"28785",5693007,2
"28786",1762033,1
"28787",5299036,2
"28788",5299184,2
"28789",5698032,2
"28790",6381032,2
"28791",2248172,1
"28792",2248031,1
"28793",5364031,1
"28794",6156005,2
"28795",5219193,2
"28796",5547032,2
"28797",6365010,2
"28798",630170,1
"28799",630003,1
"28800",1979003,1
"28801",1979170,1
"28802",5332021,2
"28803",5332170,2
"28804",1701003,1
"28805",1850032,1
"28806",1850178,1
"28807",6485174,2
"28808",419035,2
"28809",2509031,1
"28810",2688035,2
"28811",1850005,1
"28812",1850175,1
"28813",1722034,2
"28814",1722199,2
"28815",2506181,7
"28816",751034,1
"28817",2278036,1
"28818",2278185,1
"28819",2240171,1
"28820",2240004,1
"28821",88005,1
"28822",5363171,2
"28823",5363003,2
"28824",2017002,1
"28825",6054005,2
"28826",5018031,2
"28827",2206021,1
"28828",2206171,1
"28829",1471003,1
"28830",5350030,2
"28831",5136171,2
"28832",5136007,2
"28833",6414001,2
"28834",6414176,2
"28835",2224006,1
"28836",2224179,1
"28837",5449031,2
"28838",5499002,2
"28839",5623037,2
"28840",2256030,1
"28841",2256174,1
"28842",1605031,1
"28843",1632170,1
"28844",1632001,1
"28845",1684185,1
"28846",1684034,1
"28847",2280004,1
"28848",2280173,1
"28849",1070031,2
"28850",5332196,2
"28851",5332037,2
"28852",1498034,1
"28853",2201002,1
"28854",5660181,7
"28855",5660006,2
"28856",3493001,1
"28857",3493002,1
"28858",6335031,2
"28859",6335180,7
"28860",5922041,2
"28861",2500177,1
"28862",2500030,1
"28863",5871171,2
"28864",2059176,1
"28865",2059178,1
"28866",1577031,1
"28867",5314007,2
"28868",5314176,2
"28869",6857002,1
"28870",6857206,1
"28871",3099002,1
"28872",3099001,1
"28873",3360005,7
"28874",597178,1
"28875",2219031,2
"28876",3347001,7
"28877",3347002,7
"28878",1335008,1
"28879",1303030,1
"28880",1303179,1
"28881",5066033,2
"28882",1284002,1
"28883",1284001,1
"28884",6800004,2
"28885",6801009,2
"28886",5048031,2
"28887",1505004,1
"28888",5299043,2
"28889",1191172,1
"28890",1191003,1
"28891",878002,1
"28892",1701170,1
"28893",1701001,1
"28894",5379004,2
"28895",6571003,2
"28896",1438032,2
"28897",5314030,2
"28898",2180182,1
"28899",2180030,1
"28900",1090030,1
"28901",2023030,1
"28902",1784174,1
"28903",1784021,1
"28904",1271030,1
"28905",1970005,1
"28906",1970182,1
"28907",5040180,2
"28908",5040002,2
"28909",5897031,2
"28910",3052001,2
"28911",6839007,2
"28912",6170194,2
"28913",6170004,2
"28914",1260195,1
"28915",1260039,1
"28916",1513174,1
"28917",1513032,1
"28918",6798037,2
"28919",6798191,2
"28920",5938170,2
"28921",2248032,1
"28922",6114190,2
"28923",6826006,2
"28924",2017180,1
"28925",2017031,1
"28926",315002,1
"28927",6200170,2
"28928",6200009,2
"28929",2119184,1
"28930",5364030,2
"28931",6820003,2
"28932",6476035,2
"28933",6476183,4
"28934",6093170,2
"28935",6093010,2
"28936",5355030,2
"28937",1708004,1
"28938",2288030,1
"28939",1612170,1
"28940",1612171,1
"28941",465002,1
"28942",6839032,2
"28943",5849008,2
"28944",2707006,1
"28945",2427004,1
"28946",2427171,1
"28947",5553175,2
"28948",5553006,2
"28949",6107194,2
"28950",6571004,2
"28951",6571173,2
"28952",2861002,1
"28953",2861170,1
"28954",2799181,1
"28955",2799030,1
"28956",2688030,2
"28957",2688184,2
"28958",709002,1
"28959",5314175,2
"28960",1100172,1
"28961",1100030,1
"28962",5314032,3
"28963",1655030,1
"28964",1655173,1
"28965",1323002,1
"28966",6262030,2
"28967",6262187,2
"28968",218001,1
"28969",1127171,1
"28970",1127177,1
"28971",6589007,2
"28972",1028039,1
"28973",302036,1
"28974",302189,1
"28975",5299034,2
"28976",1887037,1
"28977",1887190,1
"28978",6121201,2
"28979",6121011,2
"28980",548003,1
"28981",840003,2
"28982",840172,2
"28983",5570008,2
"28984",5570184,2
"28985",2055003,1
"28986",2055175,1
"28987",1547005,1
"28988",634175,1
"28989",634007,1
"28990",2062030,1
"28991",1915003,2
"28992",5292007,2
"28993",5441174,3
"28994",5441177,1
"28995",6009030,2
"28996",508002,1
"28997",6583042,2
"28998",5292006,2
"28999",2848009,2
"29000",2848192,2
"29001",1079031,1
"29002",2898032,1
"29003",6024003,2
"29004",897034,1
"29005",897180,1
"29006",2210174,1
"29007",2210030,1
"29008",3055001,2
"29009",1298002,1
"29010",1203031,1
"29011",2127004,1
"29012",3435002,7
"29013",2292030,1
"29014",2292181,1
"29015",5314174,2
"29016",5314178,2
"29017",6802031,2
"29018",2464173,1
"29019",2464171,1
"29020",2432031,1
"29021",5071034,2
"29022",782001,1
"29023",782002,1
"29024",1690001,1
"29025",1690002,1
"29026",3459001,7
"29027",6839172,2
"29028",105180,2
"29029",105183,2
"29030",89005,1
"29031",89183,1
"29032",455180,1
"29033",455030,1
"29034",2067004,1
"29035",5613200,2
"29036",5613045,2
"29037",5784005,2
"29038",5057194,2
"29039",5057004,2
"29040",5854170,2
"29041",5854003,2
"29042",5613001,2
"29043",3009004,1
"29044",2603002,1
"29045",6839179,2
"29046",1431003,1
"29047",1431170,1
"29048",2603171,1
"29049",2603005,1
"29050",1285030,1
"29051",6736030,2
"29052",6583044,2
"29053",7188,1
"29054",7037,1
"29055",2425030,1
"29056",1121001,1
"29057",2459002,1
"29058",6064004,2
"29059",2443002,1
"29060",2017030,1
"29061",2017177,1
"29062",1164031,7
"29063",1164177,1
"29064",1697193,1
"29065",1697035,1
"29066",745001,4
"29067",745170,1
"29068",5430192,2
"29069",5430208,2
"29070",1799001,2
"29071",1799002,2
"29072",5613174,2
"29073",5613008,2
"29074",2635170,1
"29075",2635001,1
"29076",6590038,2
"29077",6112003,2
"29078",2060001,1
"29079",2060002,1
"29080",6583038,2
"29081",6583211,2
"29082",2011002,1
"29083",181173,1
"29084",181030,1
"29085",3425002,2
"29086",3425001,2
"29087",3085004,1
"29088",5177007,2
"29089",2801180,1
"29090",1945021,1
"29091",1945176,1
"29092",5299193,2
"29093",5299032,2
"29094",980001,1
"29095",980172,1
"29096",3252001,1
"29097",3252002,1
"29098",2436179,1
"29099",6381035,1
"29100",899004,1
"29101",899182,7
"29102",2807003,1
"29103",2807170,1
"29104",5750005,2
"29105",190004,1
"29106",5442186,3
"29107",5442187,3
"29108",6064192,2
"29109",5962171,2
"29110",5962003,2
"29111",3162001,1
"29112",3162002,1
"29113",2509035,1
"29114",1109004,1
"29115",1109174,1
"29116",139002,1
"29117",139171,1
"29118",6093036,2
"29119",2782186,1
"29120",2782004,1
"29121",5133032,2
"29122",6233009,2
"29123",1547173,1
"29124",1547030,1
"29125",2060170,1
"29126",2060003,1
"29127",2285001,1
"29128",89002,1
"29129",89001,1
"29130",2621173,1
"29131",976030,1
"29132",976182,1
"29133",639002,1
"29134",1972174,1
"29135",1972030,1
"29136",1090171,1
"29137",1090003,1
"29138",6381040,1
"29139",6381197,1
"29140",1256002,1
"29141",2558030,2
"29142",2558170,2
"29143",302034,1
"29144",75005,1
"29145",1551175,1
"29146",1551171,1
"29147",5677040,2
"29148",6205031,2
"29149",2569005,1
"29150",1336001,1
"29151",1336002,1
"29152",2250042,1
"29153",6478045,1
"29154",3304001,4
"29155",2261004,1
"29156",2261172,1
"29157",6519035,2
"29158",6519186,2
"29159",2062032,1
"29160",5277170,2
"29161",5277002,2
"29162",2601038,1
"29163",6674170,2
"29164",89032,1
"29165",6616032,2
"29166",1954003,2
"29167",3341002,7
"29168",3341001,7
"29169",1722030,2
"29170",6370004,2
"29171",5784032,2
"29172",6485034,2
"29173",2458030,1
"29174",2458174,1
"29175",2927170,1
"29176",2927003,7
"29177",1961170,1
"29178",1961001,1
"29179",3413001,7
"29180",3413002,7
"29181",2067021,1
"29182",1012171,1
"29183",1012031,1
"29184",5449002,2
"29185",5449170,2
"29186",2352003,1
"29187",2352170,1
"29188",2146032,1
"29189",2435182,1
"29190",2435006,1
"29191",664175,1
"29192",89179,1
"29193",89031,1
"29194",3281001,1
"29195",3281002,1
"29196",3480171,1
"29197",3480004,1
"29198",2250037,1
"29199",1822004,2
"29200",1807035,1
"29201",195002,1
"29202",1335175,1
"29203",1335010,1
"29204",7033,1
"29205",7184,1
"29206",636031,1
"29207",2125177,1
"29208",2125030,1
"29209",5363002,2
"29210",1346031,1
"29211",1346171,1
"29212",2224174,1
"29213",2224003,1
"29214",699031,1
"29215",1522186,1
"29216",1522032,1
"29217",3262002,1
"29218",3262001,1
"29219",1918004,1
"29220",1055002,3
"29221",1152187,1
"29222",1152032,1
"29223",2288173,1
"29224",2288002,1
"29225",2250005,1
"29226",2250173,1
"29227",6205008,2
"29228",2525002,1
"29229",2525175,1
"29230",729193,1
"29231",2354179,1
"29232",2354032,1
"29233",478171,1
"29234",478002,1
"29235",624173,1
"29236",5565033,2
"29237",5565179,2
"29238",6646004,2
"29239",2479002,1
"29240",2479001,1
"29241",5061004,2
"29242",5061176,2
"29243",5299177,2
"29244",6033,1
"29245",89006,1
"29246",5692030,2
"29247",5692178,2
"29248",2285006,1
"29249",5014035,2
"29250",38001,1
"29251",38002,1
"29252",2591005,1
"29253",6205180,2
"29254",3341004,1
"29255",3341170,1
"29256",6243170,1
"29257",6243003,2
"29258",2541001,1
"29259",2541171,1
"29260",5120005,2
"29261",180003,1
"29262",5513005,2
"29263",2266001,1
"29264",2266002,1
"29265",6605032,2
"29266",326180,1
"29267",326032,1
"29268",1692035,1
"29269",1692184,1
"29270",5014034,2
"29271",5004,1
"29272",5183,1
"29273",1266031,1
"29274",263002,1
"29275",436034,1
"29276",436180,1
"29277",3189001,2
"29278",3189002,2
"29279",6112031,2
"29280",5177171,2
"29281",287035,1
"29282",287191,1
"29283",1919182,1
"29284",1919037,1
"29285",6735040,2
"29286",6735196,1
"29287",3363001,7
"29288",3363002,7
"29289",90171,1
"29290",2250004,1
"29291",2250170,1
"29292",3402172,1
"29293",3402004,1
"29294",2566037,1
"29295",6738003,2
"29296",2261170,1
"29297",2261003,1
"29298",1281035,1
"29299",2628004,1
"29300",1880003,1
"29301",3217002,1
"29302",3217001,1
"29303",5416002,2
"29304",1887178,1
"29305",1887032,1
"29306",5959182,2
"29307",5959030,2
"29308",6129032,2
"29309",3009001,1
"29310",3009002,1
"29311",2199003,1
"29312",2199181,1
"29313",6822174,2
"29314",6822006,2
"29315",1415005,1
"29316",1415173,1
"29317",5323003,2
"29318",106179,2
"29319",6187180,2
"29320",6187030,2
"29321",1125031,1
"29322",1125174,1
"29323",826002,1
"29324",2222176,1
"29325",2222001,1
"29326",5573041,2
"29327",976002,1
"29328",6838170,2
"29329",6838006,2
"29330",625002,1
"29331",6590037,2
"29332",84004,1
"29333",84184,1
"29334",6150030,2
"29335",6150183,1
"29336",6583041,2
"29337",1426031,2
"29338",1426187,2
"29339",105030,2
"29340",6494033,2
"29341",1485002,1
"29342",1485001,1
"29343",1012170,1
"29344",1012003,1
"29345",6590034,2
"29346",2260031,1
"29347",2260180,1
"29348",6872001,2
"29349",6350003,2
"29350",6350170,2
"29351",5689035,2
"29352",2119008,1
"29353",2119187,4
"29354",1850002,1
"29355",5120003,2
"29356",5120187,2
"29357",2311176,1
"29358",2311030,1
"29359",737170,1
"29360",737004,1
"29361",2339032,1
"29362",2339180,1
"29363",2780176,1
"29364",2780031,1
"29365",2017172,1
"29366",2017003,1
"29367",2601179,1
"29368",2601005,1
"29369",1920002,1
"29370",1920001,1
"29371",6041003,2
"29372",1476002,1
"29373",1476172,1
"29374",1879174,1
"29375",1879175,1
"29376",2091002,1
"29377",440001,1
"29378",440170,1
"29379",6602032,2
"29380",6203002,2
"29381",6127036,2
"29382",2521030,1
"29383",1391031,1
"29384",6112173,2
"29385",6112200,2
"29386",1051184,1
"29387",1051005,1
"29388",5479030,2
"29389",6107043,2
"29390",1254178,1
"29391",1254030,1
"29392",2125032,1
"29393",2250041,1
"29394",2246177,1
"29395",2246005,1
"29396",5370182,2
"29397",5370032,2
"29398",5299178,2
"29399",5614032,2
"29400",577176,1
"29401",577032,1
"29402",2601003,1
"29403",2697001,1
"29404",2697002,1
"29405",1429172,2
"29406",1429004,1
"29407",151031,1
"29408",151175,1
"29409",548034,1
"29410",1411198,2
"29411",1411012,2
"29412",1978001,1
"29413",1978173,1
