KIDS,KID97,ER30000,ER30001,ER30002,ER33401,ER33402,ER33403,DEMREL97,PCG,PCGCHREL97,Q1PCRAW,BPI_E97,BPI_N97,BPI_T97,POSBEH97,Q1PCSS,Q1PCPR,Q1PCW
1,1.2,2,1930,35,6062,4,30,6,1,4,37,3,4,7,3.5,114,83,540
1,1.2,2,1932,35,5215,4,30,6,1,4,28,8,3,11,4.6999998,84,15,512
1,1.2,2,1935,172,4009,3,30,6,1,4,99,3,0,3,4.8000002,0,0,0
1,1.2,2,1935,173,4009,4,30,6,1,4,99,1,0,1,5,0,0,0
1,1.2,2,1945,32,3164,3,30,6,1,4,39,99,99,99,0,122,93,547
1,1.2,2,1947,30,1671,3,30,6,1,4,99,6,5,10,3.8,0,0,0
1,1.2,2,1947,31,4254,3,30,6,1,4,32,99,99,99,0,91,28,524
1,1.2,2,1947,32,4254,4,30,6,1,4,32,99,99,99,0,91,28,524
1,1.2,2,1954,30,1998,3,30,6,1,4,32,5,5,10,4.1999998,91,28,524
1,1.2,2,1954,31,1998,4,30,6,1,4,32,9,3,11,3.0999999,91,28,524
1,1.2,2,1954,33,5306,4,30,6,1,4,99,99,99,99,0,0,0,0
1,1.2,2,1954,171,5306,3,30,6,1,4,99,2,0,2,4.9000001,0,0,0
1,1.2,2,1955,30,1562,3,30,6,1,4,99,99,99,99,9,0,0,0
1,1.2,2,1956,30,1640,3,30,6,1,4,99,99,99,99,9,0,0,0
1,1.2,2,1959,31,4942,4,30,6,1,4,42,13,9,21,3.5999999,150,99,565
1,1.2,2,1959,32,672,3,30,6,1,4,33,4,2,6,3.8,96,39,526
1,1.2,2,1960,32,2422,3,30,6,1,4,36,10,8,17,3.7,113,80,536
1,1.2,2,1960,178,1061,2,30,6,1,4,35,3,6,9,4.4000001,104,61,533
1,1.2,2,1960,179,1061,3,30,6,1,4,35,5,3,8,4.0999999,104,61,533
1,1.2,2,1962,30,3960,3,30,6,1,4,31,7,2,9,4.9000001,93,33,521
1,1.2,2,1962,31,3960,4,30,6,1,4,31,2,2,4,4,93,33,521
1,1.2,2,1965,31,227,3,30,6,1,4,34,2,1,3,4.5,100,50,530
1,1.2,2,1969,32,2289,4,30,6,1,4,36,99,6,99,3.3,105,62,536
1,1.2,2,1969,33,2289,5,30,6,1,4,36,99,99,99,0,105,62,536
1,1.2,2,1970,32,2306,3,30,6,1,4,32,99,99,99,0,92,30,524
1,1.2,2,1971,33,118,3,30,6,1,4,31,5,7,12,4.5999999,92,29,521
1,1.2,2,1975,32,1919,5,30,6,1,4,39,5,1,6,4,124,94,547
1,1.2,2,1975,33,1919,6,30,6,1,4,39,11,0,11,3.5999999,124,94,547
1,1.2,2,1978,31,1464,3,30,6,1,4,99,99,99,99,0,0,0,0
1,1.2,2,1985,30,1514,3,30,6,1,4,99,6,4,9,3.9000001,0,0,0
1,1.2,2,1994,177,5326,3,30,6,1,4,22,5,4,9,4.5999999,66,1,494
1,1.2,2,1994,178,5326,4,30,6,1,4,22,1,1,2,4.8000002,66,1,494
1,1.2,2,2004,35,2156,3,30,6,2,4,99,4,2,6,4.5999999,0,0,0
1,1.2,2,2004,36,2156,4,30,6,2,4,99,9,3,12,3.7,0,0,0
1,1.2,2,2006,177,1007,4,30,6,1,4,99,4,4,8,4.1999998,0,0,0
1,1.2,2,2006,178,1007,5,30,6,1,4,99,7,2,9,4,0,0,0
1,1.2,2,2011,33,1864,4,30,6,1,4,37,0,0,0,4.6999998,112,78,540
1,1.2,2,2011,34,2979,4,30,6,1,4,40,1,4,5,4.1999998,128,97,551
1,1.2,2,2011,35,2979,5,30,6,1,4,40,12,1,12,3.5999999,128,97,551
1,1.2,2,2012,32,1655,3,30,6,1,4,40,12,4,16,4,126,96,551
1,1.2,2,2012,33,1655,4,30,6,1,4,40,99,99,99,0,126,96,551
1,1.2,2,2012,34,1652,3,30,6,1,4,35,99,99,99,0,101,54,533
1,1.2,2,2013,174,3359,3,33,6,1,4,99,7,4,11,3.9000001,0,0,0
1,1.2,2,2016,31,1665,4,30,6,1,4,38,8,10,18,3.3,120,90,543
1,1.2,2,2016,32,1137,2,30,6,1,4,38,9,2,11,3.8,115,85,543
1,1.2,2,2016,33,1137,3,30,6,1,4,38,7,2,9,4.0999999,115,85,543
1,1.2,2,2017,32,497,4,30,6,1,4,32,11,7,17,4.1100001,93,33,524
1,1.2,2,2019,31,2366,3,30,6,1,4,23,1,0,1,4.5,72,3,497
1,1.2,2,2019,32,2368,3,30,6,1,4,31,99,99,99,0,91,27,521
1,1.2,2,2022,30,1877,3,30,6,1,4,99,7,3,10,4.1999998,0,0,0
1,1.2,2,2022,31,1877,4,30,6,1,4,99,0,0,0,4.8000002,0,0,0
1,1.2,2,2028,32,1858,2,30,6,1,4,33,0,0,0,4.9000001,93,32,526
1,1.2,2,2030,37,4226,3,30,6,1,4,99,7,3,10,4.6999998,0,0,0
1,1.2,2,2030,38,4227,4,30,6,1,4,36,3,5,8,4.0999999,108,71,536
1,1.2,2,2030,39,6256,4,30,6,1,4,99,9,5,14,4.0999999,0,0,0
1,1.2,2,2030,40,6256,5,30,6,1,4,99,6,0,6,4.3000002,0,0,0
1,1.2,2,2030,41,3747,3,30,6,1,4,31,99,99,99,0,93,32,521
1,1.2,2,2032,35,1003,3,30,6,1,4,99,3,0,3,4.3000002,0,0,0
1,1.2,2,2032,37,4365,5,30,6,1,4,36,7,1,7,3.6300001,107,69,536
1,1.2,2,2032,40,4766,3,30,6,1,4,99,12,3,14,3.3,0,0,0
1,1.2,2,2032,41,4766,4,30,6,1,4,99,99,99,99,9,0,0,0
1,1.2,2,2033,30,2339,5,30,6,1,4,99,99,99,99,0,0,0,0
1,1.2,2,2034,31,4741,3,30,6,1,4,99,2,1,3,4.6999998,0,0,0
1,1.2,2,2034,33,4741,5,30,6,1,4,99,99,99,99,0,0,0,0
1,1.2,2,2034,34,3548,3,30,6,1,4,99,99,99,99,0,0,0,0
1,1.2,2,2047,30,4383,3,30,6,1,4,99,3,3,6,4.6999998,0,0,0
1,1.2,2,2047,31,4383,4,30,6,1,4,99,4,0,4,4.8000002,0,0,0
1,1.2,2,2050,31,2029,3,30,6,1,4,32,1,0,1,5,96,38,524
1,1.2,2,2050,32,2029,4,30,6,1,4,32,7,2,9,3.7,96,38,524
1,1.2,2,2051,34,4122,3,30,6,1,4,37,0,0,0,4.6999998,113,81,540
1,1.2,2,2051,35,4122,4,30,6,1,4,37,99,99,99,0,113,81,540
1,1.2,2,2053,31,1406,4,30,6,1,4,36,7,5,12,4.8000002,108,71,536
1,1.2,2,2053,32,1408,3,30,6,1,4,29,1,0,1,5,87,19,515
1,1.2,2,2053,33,1408,4,30,6,1,4,29,4,1,5,4.5999999,87,19,515
1,1.2,2,2054,30,3491,3,30,6,1,4,36,2,2,4,4.6999998,109,72,536
1,1.2,2,2054,31,3491,4,30,6,1,4,36,6,1,7,3.8,109,72,536
1,1.2,2,2055,30,2608,3,30,6,1,4,31,11,2,13,3.2,90,25,521
1,1.2,2,2055,31,142,3,30,6,1,4,38,1,1,2,4.5,114,82,543
1,1.2,2,2055,32,2608,4,30,6,1,4,31,1,0,1,4,90,25,521
1,1.2,2,2055,33,142,4,30,6,1,4,38,1,2,3,4.6700001,114,82,543
1,1.2,2,2055,34,130,3,30,6,1,4,34,99,99,99,0,97,43,530
1,1.2,2,2056,34,3685,3,30,6,1,4,99,10,4,14,4.6999998,0,0,0
1,1.2,2,2059,33,4641,3,30,6,1,4,30,99,99,99,0,90,25,518
1,1.2,2,2060,30,2606,3,30,6,1,4,38,2,2,4,4.5999999,116,86,543
1,1.2,2,2061,31,4039,4,30,6,1,4,32,99,99,99,0,92,30,524
1,1.2,2,2061,32,5945,5,30,6,1,4,30,99,99,99,0,86,18,518
1,1.2,2,2061,183,5945,4,33,6,1,4,30,10,4,14,3.5999999,86,18,518
1,1.2,2,2067,36,1787,3,30,6,1,4,38,0,0,0,5,118,88,543
1,1.2,2,2067,37,1787,4,30,6,1,4,38,0,0,0,5,118,88,543
1,1.2,2,2067,38,2944,3,30,6,1,4,23,99,99,99,0,72,3,497
1,1.2,2,2073,33,2718,3,30,6,1,4,25,7,0,7,4.5999999,80,9,503
1,1.2,2,2073,34,2718,4,60,6,1,4,31,99,99,99,0,103,58,521
1,1.2,2,2075,177,4402,3,96,6,1,4,21,9,2,11,4.6999998,91,26,491
1,1.2,2,2080,31,1832,3,30,6,1,4,29,1,0,1,4.8000002,84,14,515
1,1.2,2,2080,32,1832,4,30,6,1,4,29,1,0,1,4.5,84,14,515
1,1.2,2,2083,30,4638,2,30,6,1,4,28,99,99,99,0,84,14,512
1,1.2,2,2083,31,777,4,30,6,1,4,26,99,99,99,0,77,6,506
1,1.2,2,2083,172,4638,3,33,6,1,4,28,2,3,5,5,84,14,512
1,1.2,2,2083,173,777,3,30,6,1,4,26,9,3,12,3.9000001,77,6,506
1,1.2,2,2086,31,3077,3,30,6,1,4,37,4,1,5,4.6999998,111,76,540
1,1.2,2,2086,33,3077,4,30,6,1,4,37,5,0,5,4.4000001,111,76,540
1,1.2,2,2088,31,1342,4,33,6,1,4,33,1,0,1,4.6999998,94,34,526
1,1.2,2,2095,32,4826,3,30,6,1,4,99,0,1,1,4.1999998,0,0,0
1,1.2,2,2095,33,4826,4,30,6,1,4,99,9,0,9,3.4000001,0,0,0
1,1.2,2,2106,31,2035,3,30,6,1,4,36,9,4,13,4.1999998,105,62,536
1,1.2,2,2106,32,2035,4,30,6,1,4,36,11,0,11,4,105,62,536
1,1.2,2,2106,33,1717,3,30,6,1,4,29,99,99,99,0,86,18,515
1,1.2,2,2108,31,2493,3,30,6,1,4,30,2,1,3,4.6999998,91,27,518
1,1.2,2,2108,32,2493,4,30,6,1,4,30,6,5,11,4.0999999,91,27,518
1,1.2,2,2108,33,4672,3,30,6,1,4,34,9,0,9,3.9000001,97,43,530
1,1.2,2,2108,34,4672,4,30,6,1,4,34,99,99,99,9,97,43,530
1,1.2,2,2108,178,3869,3,30,6,1,4,99,11,3,14,4.1999998,0,0,0
1,1.2,2,2108,179,3869,4,30,6,1,4,99,13,2,14,4.3000002,0,0,0
1,1.2,2,2109,30,4574,3,33,6,1,4,43,7,13,19,3.5,162,99,573
1,1.2,2,2109,31,4574,4,33,6,1,4,43,15,4,18,2.8,162,99,573
1,1.2,2,2117,30,2197,3,30,6,1,4,37,8,1,9,4.1999998,113,81,540
1,1.2,2,2117,31,2197,4,30,6,1,4,37,7,3,10,4.3000002,113,81,540
1,1.2,2,2117,32,4939,3,30,6,1,4,99,8,3,11,3.7,0,0,0
1,1.2,2,2117,33,4939,4,30,6,1,4,99,99,99,99,0,0,0,0
1,1.2,2,2125,30,3817,3,30,6,1,4,35,3,2,5,4.5999999,104,62,533
1,1.2,2,2125,31,3514,3,30,6,1,4,35,13,9,22,2.3,103,58,533
1,1.2,2,2125,32,3817,4,30,6,1,4,35,11,3,13,3.7,104,62,533
1,1.2,2,2125,34,3514,4,30,6,1,4,35,6,0,6,4.6999998,103,58,533
1,1.2,2,2126,32,549,5,30,6,1,4,38,0,0,0,4.9000001,120,91,543
1,1.2,2,2127,30,1850,3,30,6,1,4,99,7,99,99,4.5,0,0,0
1,1.2,2,2127,31,1850,4,30,6,1,4,99,7,1,8,4.4000001,0,0,0
1,1.2,2,2128,32,1981,3,30,6,1,4,99,0,0,0,4.6999998,0,0,0
1,1.2,2,2128,33,1981,4,30,6,1,4,99,99,99,99,0,0,0,0
1,1.2,2,2129,32,4803,3,30,6,1,4,99,8,3,11,3.5,0,0,0
1,1.2,2,2129,33,248,3,30,6,1,4,29,2,2,4,4.5999999,86,18,515
1,1.2,2,2129,35,2170,3,30,6,1,4,99,3,1,4,4.9000001,0,0,0
1,1.2,2,2129,36,248,4,30,6,1,4,29,11,6,16,3.5,86,18,515
1,1.2,2,2129,190,6123,4,30,6,1,4,32,11,6,17,3.7,91,28,524
1,1.2,2,2137,34,2914,3,30,6,1,4,31,99,99,99,0,92,30,521
1,1.2,2,2138,33,3578,2,30,6,1,4,34,9,5,14,4.5,98,45,530
1,1.2,2,2138,176,4244,3,30,6,1,4,35,9,6,15,4.3000002,103,58,533
1,1.2,2,2143,31,4603,4,30,6,1,4,99,2,1,3,5,0,0,0
1,1.2,2,2143,32,4603,5,30,6,1,4,99,7,6,13,3.3,0,0,0
1,1.2,2,2150,31,299,4,30,6,1,4,31,10,10,20,3,92,29,521
1,1.2,2,2151,38,3153,6,30,6,1,4,33,10,4,13,3.4000001,97,42,526
1,1.2,2,2151,39,828,3,30,6,1,4,99,15,9,23,2.3,0,0,0
1,1.2,2,2151,40,1519,3,30,6,1,4,99,0,0,0,4.3000002,0,0,0
1,1.2,2,2151,41,1519,4,30,6,1,4,99,99,99,99,0,0,0,0
1,1.2,2,2164,39,5820,6,30,6,1,4,32,3,0,3,3.8,97,41,524
1,1.2,2,2164,41,5589,5,30,6,1,4,28,99,99,99,0,84,14,512
1,1.2,2,2164,42,5589,6,30,6,1,4,28,99,99,99,0,84,14,512
1,1.2,2,2175,30,3235,3,30,6,1,4,31,3,3,6,4.1999998,93,32,521
1,1.2,2,2175,31,3235,4,30,6,1,4,31,3,1,4,4.4000001,93,32,521
1,1.2,2,2175,32,5390,3,30,6,1,4,99,99,99,99,0,0,0,0
1,1.2,2,2175,33,5390,4,30,6,1,4,99,99,99,99,0,0,0,0
1,1.2,2,2176,31,1685,3,30,6,1,4,39,2,1,3,4.6999998,124,94,547
1,1.2,2,2176,32,1685,4,30,6,1,4,39,5,4,9,4.5999999,124,94,547
1,1.2,2,2177,31,3639,3,30,6,1,4,34,4,2,6,4.6999998,100,50,530
1,1.2,2,2177,32,2947,3,30,6,1,4,42,7,3,10,4.5,149,99,565
1,1.2,2,2177,33,3639,4,30,6,1,4,34,4,2,6,4.5,100,50,530
1,1.2,2,2177,34,6131,2,30,6,1,4,36,3,1,4,4.6999998,107,69,536
1,1.2,2,2177,35,2946,3,30,6,1,4,32,5,0,5,5,94,35,524
1,1.2,2,2177,36,2946,4,30,6,1,4,32,99,99,99,0,94,35,524
1,1.2,2,2181,36,5119,2,30,6,1,4,27,9,5,13,3.5999999,79,8,509
1,1.2,2,2181,38,4725,3,60,6,3,4,35,99,99,99,0,104,61,533
1,1.2,2,2188,30,2389,3,30,6,1,4,99,5,0,5,4.5999999,0,0,0
1,1.2,2,2188,32,2389,5,30,6,1,4,99,2,0,2,4.0999999,0,0,0
1,1.2,2,2191,38,576,4,30,6,1,4,26,8,6,14,4.3000002,84,15,506
1,1.2,2,2191,182,397,5,30,6,1,4,8,6,1,7,4.6999998,34,0,442
1,1.2,2,2194,185,3463,3,83,6,1,4,32,11,5,16,4.1999998,94,34,524
1,1.2,2,2195,178,3338,5,30,6,1,4,33,6,0,6,4.4000001,97,42,526
1,1.2,2,2195,181,4027,3,30,6,1,4,35,99,99,99,0,104,62,533
1,1.2,2,2196,34,18,4,30,6,1,4,31,7,3,10,3.5,90,25,521
1,1.2,2,2196,35,18,5,30,6,1,4,31,6,1,7,3.8,90,25,521
1,1.2,2,2197,31,2153,3,33,6,1,4,34,11,7,18,3.0999999,97,43,530
1,1.2,2,2197,32,2153,4,30,6,1,4,34,99,99,99,0,97,43,530
1,1.2,2,2198,31,2420,2,30,6,2,4,33,3,7,10,3.7,97,42,526
1,1.2,2,2198,32,1869,3,30,6,1,4,30,1,0,1,4.9000001,92,29,518
1,1.2,2,2198,33,2420,3,30,6,2,4,33,12,7,18,4.1999998,97,42,526
1,1.2,2,2198,34,1869,4,30,6,1,4,30,11,0,11,4.4000001,92,29,518
1,1.2,2,2198,35,3672,3,30,6,1,4,42,4,3,7,4.5,149,99,565
1,1.2,2,2198,36,3672,4,30,6,1,4,42,99,99,99,0,149,99,565
1,1.2,2,2199,35,1865,3,30,6,1,4,33,1,0,1,5,94,34,526
1,1.2,2,2199,36,1865,4,30,6,1,4,33,99,99,99,0,94,34,526
1,1.2,2,2201,30,2735,5,60,6,1,4,36,9,3,11,3.9000001,105,62,536
1,1.2,2,2201,173,2735,4,60,6,1,4,36,12,2,14,4.4000001,105,62,536
1,1.2,2,2205,32,302,4,30,6,1,4,31,3,2,5,5,95,38,521
1,1.2,2,2207,30,3814,2,30,6,2,4,99,8,0,8,3.8,0,0,0
1,1.2,2,2207,31,3814,3,30,6,2,4,99,4,0,4,4.0999999,0,0,0
1,1.2,2,2210,33,4238,3,30,6,1,4,28,5,1,6,4.8000002,82,11,512
1,1.2,2,2210,35,4238,4,30,6,1,4,28,99,99,99,0,82,11,512
1,1.2,2,2210,180,4141,3,33,6,1,4,34,10,7,17,3.4000001,97,41,530
1,1.2,2,2210,181,4141,4,30,6,1,4,34,4,2,6,4.4000001,97,41,530
1,1.2,2,2219,33,4941,5,30,6,1,4,35,1,2,3,3.7,106,65,533
1,1.2,2,2219,34,4941,6,30,6,1,4,35,1,0,1,4,106,65,533
1,1.2,2,2224,30,4864,4,30,6,1,4,99,0,0,0,4.9000001,0,0,0
1,1.2,2,2224,39,4864,3,30,6,1,4,99,1,0,1,4.6999998,0,0,0
1,1.2,2,2224,40,2576,4,30,6,1,4,34,8,2,10,4.5,101,54,530
1,1.2,2,2224,42,2922,8,30,6,1,4,38,5,0,5,4.5,116,86,543
1,1.2,2,2224,44,2922,9,30,6,1,4,38,99,99,99,0,116,86,543
1,1.2,2,2224,45,5323,3,30,6,1,4,39,99,99,99,0,122,93,547
1,1.2,2,2225,33,1715,4,30,6,1,4,38,4,2,6,4.1999998,119,90,543
1,1.2,2,2225,34,738,4,30,6,1,4,34,0,0,0,4.8000002,100,50,530
1,1.2,2,2228,30,2784,3,30,6,1,4,99,5,3,8,4.5,0,0,0
1,1.2,2,2228,31,1916,3,30,6,1,4,99,0,0,0,4.5,0,0,0
1,1.2,2,2228,33,1916,4,30,6,1,4,99,3,0,3,4.6999998,0,0,0
1,1.2,2,2228,35,2784,5,30,6,1,4,99,8,1,9,4,0,0,0
1,1.2,2,2228,36,6248,4,30,6,1,4,28,3,0,3,4.8000002,84,14,512
1,1.2,2,2237,31,5156,3,30,6,1,4,31,99,99,99,0,89,23,521
1,1.2,2,2237,32,6076,3,30,6,1,4,37,99,99,99,0,111,76,540
1,1.2,2,2238,31,4487,3,30,6,1,4,99,0,2,2,4.9000001,0,0,0
1,1.2,2,2238,33,4487,4,30,6,1,4,99,1,1,2,4.8000002,0,0,0
1,1.2,2,2238,35,5637,4,30,6,1,4,99,10,3,13,1.9,0,0,0
1,1.2,2,2238,36,5637,5,30,6,1,4,99,99,99,99,0,0,0,0
1,1.2,2,2238,37,5311,3,30,6,1,4,38,99,99,99,0,115,85,543
1,1.2,2,2240,31,3444,3,33,6,1,4,29,10,2,12,4,84,15,515
1,1.2,2,2240,32,384,3,30,6,1,4,29,8,1,9,3.9000001,84,14,515
1,1.2,2,2240,33,384,4,30,6,1,4,29,5,1,6,4.5999999,84,14,515
1,1.2,2,2240,34,3444,4,33,6,1,4,29,0,1,1,4.3000002,84,15,515
1,1.2,2,2240,175,383,4,60,6,2,4,26,99,99,99,0,77,6,506
1,1.2,2,2244,31,3093,4,30,6,1,4,37,2,1,3,4.4000001,116,86,540
1,1.2,2,2246,30,369,3,30,6,2,4,99,9,1,10,4.0999999,0,0,0
1,1.2,2,2248,33,6272,3,30,6,1,4,36,11,4,15,4.1999998,107,69,536
1,1.2,2,2248,34,6272,4,30,6,1,4,36,99,99,99,0,107,69,536
1,1.2,2,2250,41,4054,4,30,6,1,4,37,4,2,6,4.5,114,83,540
1,1.2,2,2250,42,4152,5,30,6,1,4,99,2,0,2,4.1999998,0,0,0
1,1.2,2,2250,43,5812,4,30,6,1,4,99,8,4,12,4.1999998,0,0,0
1,1.2,2,2250,44,4484,5,30,6,1,4,31,8,0,8,4,94,35,521
1,1.2,2,2250,45,6325,3,30,6,1,4,33,99,99,99,0,100,50,526
1,1.2,2,2251,35,4857,5,30,6,1,4,31,4,1,5,4.5999999,94,35,521
1,1.2,2,2251,37,4857,6,30,6,1,4,31,5,0,5,4.5,94,35,521
1,1.2,2,2251,40,3592,3,30,6,1,4,34,99,99,99,0,97,43,530
1,1.2,2,2256,175,4838,5,98,6,1,4,37,6,5,11,5,111,76,540
1,1.2,2,2260,31,4338,3,30,6,1,4,30,4,2,6,4.4000001,89,24,518
1,1.2,2,2260,33,5916,4,30,6,1,4,29,8,6,14,4,84,14,515
1,1.2,2,2260,35,4338,5,30,6,1,4,30,15,11,25,2.0999999,89,24,518
1,1.2,2,2260,36,5916,5,30,6,1,4,29,13,4,16,3.8,84,14,515
1,1.2,2,2261,33,3140,3,30,6,1,4,99,1,1,2,4.9000001,0,0,0
1,1.2,2,2261,34,3140,4,30,6,1,4,99,0,1,1,4.5,0,0,0
1,1.2,2,2271,32,1350,4,30,6,1,4,35,6,1,7,4.6999998,100,50,533
1,1.2,2,2271,34,5501,3,30,6,1,4,41,7,2,9,4.1999998,136,99,557
1,1.2,2,2271,35,1350,5,30,6,1,4,35,3,0,3,4.3000002,100,50,533
1,1.2,2,2272,33,1579,2,30,6,1,4,27,8,1,9,4.5,78,8,509
1,1.2,2,2276,171,1371,3,30,6,1,4,32,2,2,4,4.0999999,97,41,524
1,1.2,2,2277,34,4553,4,30,6,1,4,99,9,6,15,4,0,0,0
1,1.2,2,2277,35,4553,5,30,6,1,4,99,99,99,99,0,0,0,0
1,1.2,2,2277,183,3704,4,30,6,1,4,29,15,2,16,3,84,15,515
1,1.2,2,2277,184,3704,5,30,6,1,4,29,8,0,8,4.5,84,15,515
1,1.2,2,2278,39,5827,3,30,6,1,4,99,0,0,0,5,0,0,0
1,1.2,2,2278,40,4385,3,35,6,1,4,37,5,1,6,4.3000002,112,78,540
1,1.2,2,2278,41,4897,4,60,6,1,4,28,99,99,99,9,83,13,512
1,1.2,2,2278,42,4385,4,30,6,1,4,37,99,99,99,0,112,78,540
1,1.2,2,2278,43,4897,5,60,6,1,4,28,99,99,99,0,83,13,512
1,1.2,2,2280,38,5053,5,30,6,1,4,31,1,0,1,4.5999999,93,32,521
1,1.2,2,2280,39,4891,4,30,6,1,4,34,3,8,10,3.5999999,100,50,530
1,1.2,2,2280,41,5053,6,30,6,1,4,31,99,99,99,2.8800001,93,32,521
1,1.2,2,2280,42,5112,6,30,6,1,4,37,10,3,13,3.2,113,81,540
1,1.2,2,2280,43,5112,7,30,6,1,4,37,1,0,1,4.1999998,113,81,540
1,1.2,2,2282,178,4245,3,30,6,1,4,37,99,99,99,0,111,76,540
1,1.2,2,2285,36,746,3,30,6,1,4,39,2,0,2,4.3000002,124,94,547
1,1.2,2,2285,37,746,4,30,6,1,4,39,4,0,4,4.4000001,124,94,547
1,1.2,2,2288,33,803,3,30,6,1,4,35,1,0,1,4.9000001,104,61,533
1,1.2,2,2288,34,803,4,30,6,1,4,35,7,2,9,4.5,104,61,533
1,1.2,2,2292,36,4059,2,30,6,1,4,99,99,99,99,9,0,0,0
1,1.2,2,2297,34,4420,3,30,6,1,4,38,99,99,99,0,115,85,543
1,1.2,2,2299,33,3888,3,30,6,1,4,33,4,1,5,4.4000001,97,42,526
1,1.2,2,2299,34,3889,3,30,6,1,4,39,2,1,3,4.6999998,124,94,547
1,1.2,2,2299,35,3889,4,30,6,1,4,39,5,2,7,4.0999999,124,94,547
1,1.2,2,2299,36,3888,4,30,6,1,4,33,1,2,3,4.9000001,97,42,526
1,1.2,2,2302,43,5177,4,30,6,1,4,99,10,3,13,4.1999998,0,0,0
1,1.2,2,2302,47,2819,4,30,6,1,4,29,11,5,15,4.1999998,84,15,515
1,1.2,2,2302,48,6223,2,30,6,1,4,32,3,0,3,4.8000002,94,34,524
1,1.2,2,2302,49,2562,3,30,6,1,4,33,2,0,2,4.4000001,97,41,526
1,1.2,2,2302,50,1722,5,60,6,1,4,32,99,99,99,0,97,43,524
1,1.2,2,2302,51,2819,5,30,6,1,4,29,99,99,99,0,84,15,515
1,1.2,2,2302,52,2562,4,30,6,1,4,33,99,99,99,0,97,41,526
1,1.2,2,2302,53,5176,3,30,6,1,4,31,99,99,99,0,90,25,521
1,1.2,2,2302,194,2818,5,30,6,1,4,30,5,3,8,5,89,24,518
1,1.2,2,2302,198,4832,5,30,6,1,4,99,2,0,2,5,0,0,0
1,1.2,2,2302,199,4832,6,30,6,1,4,99,5,1,6,4.0999999,0,0,0
1,1.2,2,2304,32,1310,3,30,6,1,4,40,3,0,3,3.9000001,128,97,551
1,1.2,2,2304,33,1310,4,30,6,1,4,40,99,99,99,0,128,97,551
1,1.2,2,2311,31,2127,2,30,6,2,4,31,14,8,21,3.9000001,102,56,521
1,1.2,2,2311,32,5695,4,30,6,1,4,40,13,5,17,3.8,129,98,551
1,1.2,2,2311,33,2126,3,30,6,1,4,31,11,9,19,2.8,89,23,521
1,1.2,2,2311,34,5695,5,30,6,1,4,40,9,10,18,3.9000001,129,98,551
1,1.2,2,2311,35,2126,4,30,6,1,4,31,5,1,6,3.7,89,23,521
1,1.2,2,2323,32,2962,3,30,6,1,4,31,5,1,6,4.4000001,89,23,521
1,1.2,2,2323,33,3432,3,30,6,1,4,33,5,2,7,4.0999999,95,37,526
1,1.2,2,2323,34,3432,4,30,6,1,4,33,99,99,99,0,95,37,526
1,1.2,2,2326,36,6089,3,30,6,1,4,26,99,99,99,0,80,9,506
1,1.2,2,2326,37,6089,4,30,6,1,4,26,99,99,99,0,80,9,506
1,1.2,2,2330,31,4537,3,30,6,1,4,36,11,4,15,4.1999998,105,62,536
1,1.2,2,2330,32,4537,4,30,6,1,4,36,5,1,6,4.8000002,105,62,536
1,1.2,2,2335,32,827,3,30,6,1,4,34,0,0,0,4.6999998,97,43,530
1,1.2,2,2341,31,4405,3,30,6,1,4,36,5,4,9,3.8,105,62,536
1,1.2,2,2341,32,4405,4,30,6,1,4,36,1,0,1,4.9000001,105,62,536
1,1.2,2,2341,33,1385,2,30,6,2,4,99,1,1,2,4.4000001,0,0,0
1,1.2,2,2341,34,1385,3,30,6,2,4,99,11,5,15,4.3000002,0,0,0
1,1.2,2,2352,31,191,4,30,6,1,4,37,8,2,10,3.5,111,76,540
1,1.2,2,2352,32,191,5,30,6,1,4,37,8,2,10,3.7,111,76,540
1,1.2,2,2353,30,3478,3,30,6,1,4,35,99,3,99,4.4000001,101,54,533
1,1.2,2,2353,35,3478,5,30,6,1,4,35,0,0,0,4.5,101,54,533
1,1.2,2,2354,34,2657,3,30,6,1,4,33,10,7,16,4.1999998,94,34,526
1,1.2,2,2354,35,4285,4,30,6,1,4,32,11,5,15,4.0999999,95,38,524
1,1.2,2,2354,36,2657,4,30,6,1,4,33,11,0,11,4.3000002,94,34,526
1,1.2,2,2355,33,3956,5,35,6,1,4,34,3,3,6,4.5999999,97,43,530
1,1.2,2,2355,176,3956,4,35,6,1,4,34,8,4,12,4.3000002,97,43,530
1,1.2,2,2379,31,3489,3,30,6,1,4,99,3,0,3,4.8000002,0,0,0
1,1.2,2,2379,32,3489,4,30,6,1,4,99,5,0,5,4.5,0,0,0
1,1.2,2,2379,33,5542,4,30,6,1,4,27,6,0,6,4.1999998,82,11,509
1,1.2,2,2383,173,5517,3,33,6,1,4,28,12,7,19,3.5,84,14,512
1,1.2,2,2383,174,5517,4,33,6,1,4,28,99,99,99,0,84,14,512
1,1.2,2,2392,32,1024,3,30,6,1,4,99,14,11,24,3.8,0,0,0
1,1.2,2,2392,33,2385,3,30,6,1,4,99,10,4,14,4.0999999,0,0,0
1,1.2,2,2392,34,1024,4,30,6,1,4,99,5,7,12,4.6999998,0,0,0
1,1.2,2,2392,35,2385,4,30,6,1,4,99,10,0,10,4.6999998,0,0,0
1,1.2,2,2392,36,4138,3,30,6,1,4,31,9,3,12,4,91,28,521
