ER25001,ER25002,ER27711D3,ER27711E8,ER27711F1,ER27711F2,ER27711J6,ER27711L2,ER27711L4,ER27711L5,ER36001,ER36002,ER40686D3,ER40686E8,ER40686F1,ER40686F2,ER40686J6,ER40686L2,ER40686L4,ER40686L5,ER42001,ER42002,ER46670,ER46671,ER46673,ER46674,ER46681,ER46682,ER46684,ER46685
6,3056,52,40,35000,6,52,40,35000,6,7,1882,52,40,30000,6,52,35,29000,6,5,3664,52,45,35000,6,52,40,25000,6
,,,,,,,,,,,,,,,,,,,,5,7353,0,0,0,0,52,40,85000,6
6,1815,0,0,0,0,0,0,0,0,7,7518,0,0,0,0,0,0,0,0,5,3457,17,25,9999999,9,0,0,0,0
6,1090,52,45,32000,6,50,45,22000,6,7,203,52,40,35000,6,52,40,26000,6,5,1391,52,40,50000,6,29,40,24000,6
6,2958,52,45,80000,6,52,37,28000,6,7,5926,52,55,63000,6,52,38,26000,6,5,5796,52,40,55000,6,52,32,27000,6
,,,,,,,,,,,,,,,,,,,,5,5301,0,0,0,0,0,0,0,0
6,875,0,0,0,0,0,0,0,0,7,4262,52,5,60000,6,0,0,0,0,5,537,0,0,0,0,0,0,0,0
6,7772,52,50,35000,6,52,35,35000,6,7,5161,40,40,50000,6,0,0,0,0,5,3014,52,40,27000,6,0,0,0,0
6,1130,52,55,47000,6,33,40,25000,6,,,,,,,,,,,,,,,,,,,,
6,1279,0,0,0,0,0,0,0,0,7,5867,0,0,0,0,0,0,0,0,5,3914,0,0,0,0,0,0,0,0
6,1610,52,40,13000,6,0,0,0,0,7,5658,52,40,28000,6,0,0,0,0,5,52,52,35,30000,6,0,0,0,0
6,3411,52,40,180000,6,0,0,0,0,7,7227,52,40,500000,6,0,0,0,0,5,5103,52,40,0,6,0,0,0,0
6,3727,52,15,8000,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5,891,52,25,16000,6,0,0,0,0
,,,,,,,,,,7,7536,52,40,12000,6,0,0,0,0,5,5174,52,40,30000,6,0,0,0,0
6,4923,52,70,55000,6,52,65,36000,6,,,,,,,,,,,,,,,,,,,,
6,232,52,70,125000,6,52,60,70000,6,7,5126,52,50,130000,6,52,7,22000,6,5,3395,52,60,135000,6,52,10,10000,6
6,1421,52,40,20160,6,50,42,12000,6,7,124,52,40,56000,6,52,45,29000,6,5,4088,52,40,60000,6,52,55,35000,6
,,,,,,,,,,7,564,52,65,40000,6,17,25,2200,6,5,4248,52,40,49000,6,0,0,0,0
,,,,,,,,,,7,6324,52,35,40000,6,52,30,20000,6,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5,7827,52,70,100000,6,52,40,25000,6
6,1012,0,0,0,0,0,0,0,0,7,3795,0,0,0,0,0,0,0,0,5,2384,0,0,0,0,0,0,0,0
6,2650,52,25,20000,6,0,0,0,0,7,7553,52,25,28000,6,0,0,0,0,5,6519,52,55,23000,6,0,0,0,0
6,2927,52,40,42000,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,
6,1961,52,37,38700,6,0,0,0,0,7,4142,52,37,40693,6,0,0,0,0,5,5323,52,37,45123,6,0,0,0,0
6,3468,49,45,27000,6,0,0,0,0,7,6017,49,40,25000,6,0,0,0,0,5,3776,52,35,26000,6,0,0,0,0
,,,,,,,,,,7,7359,52,30,67000,6,0,0,0,0,5,5335,52,30,34000,6,0,0,0,0
,,,,,,,,,,,,,,,,,,,,5,5106,47,20,4600,6,0,0,0,0
6,4527,52,50,17000,6,52,45,45000,6,7,4627,40,35,0,6,52,40,41000,6,5,3574,52,40,36000,6,52,40,53000,6
6,7664,52,30,20000,6,0,0,0,0,7,8090,52,30,10000,6,0,0,0,0,5,6520,52,34,14000,6,0,0,0,0
6,639,52,32,26100,6,52,32,29679,6,7,3468,52,40,39000,6,52,24,24000,6,5,8072,52,40,57975,6,52,20,16103,6
6,3756,52,50,21000,6,52,20,10000,6,7,6153,52,45,32000,6,52,10,9000,6,5,6059,52,50,30000,6,45,30,10000,6
,,,,,,,,,,7,4083,52,40,45000,6,52,40,50000,6,5,4103,52,40,49000,6,52,40,52000,6
6,437,26,10,99999999,9,52,40,99999999,9,7,2043,52,12,7000,6,52,48,44000,6,5,338,52,10,7000,6,52,40,42000,6
6,7877,52,50,36000,6,52,40,27000,6,7,4197,52,50,41000,6,52,40,29000,6,5,8676,52,40,70000,6,52,40,25000,6
6,4263,52,40,310000,6,52,40,310000,6,7,750,0,0,0,0,52,30,700,5,5,1377,0,0,0,0,0,0,0,0
6,1470,52,50,61000,6,52,45,42000,6,7,1347,52,45,61000,6,52,45,47000,6,5,441,52,45,70000,6,52,44,86000,6
6,4284,0,0,0,0,0,0,0,0,7,3858,0,0,0,0,0,0,0,0,,,,,,,,,,
6,5923,52,40,35000,6,52,60,36000,6,7,4356,52,40,52000,6,52,40,38000,6,,,,,,,,,,
6,4777,52,40,26098,6,20,40,9083,6,7,5293,52,999,9999999,9,0,0,0,0,,,,,,,,,,
6,5884,52,50,80000,6,22,45,99999999,9,7,7101,52,48,70000,6,52,65,42500,6,5,6075,52,50,105000,6,52,40,40000,6
6,98,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5,4721,0,0,0,0,0,0,0,0
6,161,52,45,80000,6,52,12,5000,6,7,117,52,50,125000,6,52,25,10000,6,5,1522,52,42,120000,6,42,28,15000,6
6,839,52,50,120000,6,52,36,24800,6,7,4745,52,52,80000,6,52,40,32000,6,5,6571,52,53,140000,6,52,42,38000,6
6,727,52,40,46000,6,23,35,20000,6,7,3341,49,40,48000,6,52,15,5000,6,5,5657,52,37,60000,6,52,11,2000,6
,,,,,,,,,,,,,,,,,,,,5,5747,52,36,30000,6,99,40,15000,6
6,933,52,12,3000,6,0,0,0,0,7,327,52,15,4000,6,0,0,0,0,5,2477,52,8,3200,6,0,0,0,0
6,6845,0,0,0,0,0,0,0,0,7,7370,0,0,0,0,52,45,4200,6,5,481,0,0,0,0,52,40,24000,6
6,2685,0,0,0,0,40,40,9622,6,7,685,0,0,0,0,52,40,17000,6,5,1077,0,0,0,0,52,40,19000,6
6,6207,0,0,0,0,0,0,0,0,7,2888,17,45,5258,6,0,0,0,0,5,1258,52,20,1003,6,0,0,0,0
6,725,52,40,23075,6,52,40,12036,6,7,1821,45,40,9000,6,52,40,13000,6,5,2206,0,0,0,0,52,40,10000,6
6,3822,52,40,25000,6,52,40,20000,6,7,6084,52,40,33000,6,52,40,20000,6,5,7690,52,50,48000,6,52,40,14000,6
6,1389,0,0,0,0,0,0,0,0,7,1578,0,0,0,0,0,0,0,0,5,1220,0,0,0,0,0,0,0,0
6,818,0,0,0,0,0,0,0,0,7,708,0,0,0,0,0,0,0,0,5,80,0,0,0,0,0,0,0,0
6,779,52,40,99999999,9,52,40,32000,6,7,58,52,40,30000,6,52,40,32000,6,5,62,52,40,31000,6,52,32,34000,6
6,3196,52,998,27500,6,0,0,0,0,7,1562,99,40,9999999,9,0,0,0,0,5,547,52,30,27000,6,0,0,0,0
6,3368,52,30,3000,6,0,0,0,0,7,1725,52,40,20000,6,0,0,0,0,,,,,,,,,,
6,4455,26,40,99999999,9,0,0,0,0,7,2709,52,40,30000,6,52,40,25000,6,5,2182,51,40,25000,6,52,40,28000,6
,,,,,,,,,,,,,,,,,,,,5,7489,19,40,9999999,9,0,0,0,0
6,2993,52,998,99999999,9,0,0,0,0,7,1739,52,998,30000,6,0,0,0,0,5,1048,52,50,31000,6,0,0,0,0
6,2971,52,50,99999999,9,0,0,0,0,7,5698,99,30,9999999,9,99,35,2000,6,5,6128,99,40,6000,6,9,40,10000,6
,,,,,,,,,,,,,,,,,,,,5,3728,52,30,23000,6,52,12,7200,6
6,4081,52,60,10000,6,0,0,0,0,7,6234,0,0,0,0,0,0,0,0,5,2646,0,0,0,0,0,0,0,0
6,6098,52,30,30000,6,0,0,0,0,7,2378,52,40,30000,6,0,0,0,0,5,2635,52,100,20000,6,0,0,0,0
6,6987,52,40,6000,6,52,45,28000,6,7,3466,52,60,23000,6,52,48,35000,6,5,6090,0,0,0,0,52,40,32000,6
6,1311,52,40,65600,6,52,32,5400,6,7,986,52,40,60000,6,52,28,5200,6,5,3360,52,55,68000,6,52,30,5000,6
,,,,,,,,,,7,440,52,24,55000,6,0,0,0,0,5,1654,52,50,50000,6,0,0,0,0
6,4064,52,42,55000,6,0,0,0,0,7,277,52,42,54500,6,0,0,0,0,5,1713,52,48,60000,6,0,0,0,0
6,2064,52,40,62000,6,0,0,0,0,7,1023,52,40,58000,6,0,0,0,0,5,883,52,40,60000,6,0,0,0,0
6,1707,52,3,2000,6,52,7,5000,6,7,558,0,0,0,0,52,30,3000,6,5,526,0,0,0,0,0,0,0,0
6,7653,52,1,1000,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,
6,1828,52,45,35000,6,0,0,0,0,7,1895,52,65,47000,6,0,0,0,0,5,1138,52,55,60000,6,0,0,0,0
6,4278,52,45,99999999,9,39,21,14000,6,7,581,0,0,0,0,0,0,0,0,5,1447,52,40,67000,6,0,0,0,0
,,,,,,,,,,7,3536,34,40,25000,6,0,0,0,0,5,7647,52,40,39792,6,0,0,0,0
6,1583,52,13,15200,6,0,0,0,0,7,489,52,15,12000,6,0,0,0,0,5,1356,0,0,0,0,0,0,0,0
6,2712,52,60,51000,6,52,50,28000,6,7,1708,52,60,57000,6,52,50,32000,6,5,1059,52,60,55000,6,52,60,46000,6
6,3695,52,60,72000,6,52,15,4700,6,7,915,52,50,70000,6,0,0,0,0,5,1310,52,50,75000,6,52,25,4000,6
6,188,0,0,0,0,0,0,0,0,7,646,0,0,0,0,0,0,0,0,5,604,0,0,0,0,0,0,0,0
6,1983,47,27,9000,6,0,0,0,0,7,4489,0,0,0,0,0,0,0,0,5,394,52,40,14000,6,0,0,0,0
6,5193,52,50,99999999,9,52,40,99999999,9,7,3408,52,40,70000,6,52,40,9999999,9,5,6760,52,50,9999999,9,52,40,9999999,9
6,5509,52,50,3200,6,52,60,40000,6,7,7025,52,48,50000,6,52,60,42000,6,5,2569,52,55,64600,6,52,45,49500,6
,,,,,,,,,,7,7699,52,20,9000,6,0,0,0,0,5,6292,30,26,7000,6,0,0,0,0
6,2395,52,55,233000,6,0,0,0,0,7,2886,52,50,270000,6,52,1,2000,6,5,2056,52,50,300000,6,52,20,3000,6
,,,,,,,,,,7,7565,52,70,35000,6,9,35,7,1,5,5891,52,80,35000,6,12,40,400,4
,,,,,,,,,,,,,,,,,,,,5,4280,18,40,11000,6,22,30,4000,6
6,3121,0,0,0,0,52,40,16000,6,7,1875,0,0,0,0,52,40,20000,6,,,,,,,,,,
,,,,,,,,,,7,8067,52,47,67500,6,0,0,0,0,5,7957,52,50,65700,6,0,0,0,0
6,1854,52,40,60000,6,52,36,80000,6,7,2214,52,40,65000,6,52,36,92000,6,5,1420,52,40,62202,6,52,44,115000,6
6,5524,52,40,46000,6,52,45,42000,6,7,767,52,42,47000,6,52,45,49000,6,5,3479,52,40,55000,6,52,40,59000,6
6,7002,52,40,1000,6,0,0,0,0,7,1065,19,45,600,3,0,0,0,0,5,452,52,60,3500,6,52,30,3500,6
6,1594,52,40,18000,6,52,40,17000,6,7,1142,52,40,23000,6,52,40,18000,6,5,3527,52,40,21000,6,52,40,18000,6
6,4823,52,40,50000,6,0,0,0,0,7,4163,52,40,64000,6,0,0,0,0,,,,,,,,,,
6,5736,0,0,0,0,52,30,15000,6,7,723,52,40,18500,6,52,40,25000,6,5,5861,52,40,18000,6,52,40,36000,6
6,6080,52,40,27000,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,
6,5316,18,40,8840,6,52,36,58000,6,7,2571,52,40,28300,6,52,36,64200,6,5,4017,52,40,22000,6,52,36,68000,6
6,4778,52,40,95000,6,52,40,28000,6,7,3158,52,50,75000,6,52,40,39000,6,5,2962,52,45,72000,6,0,0,0,0
6,7277,52,4,44000,6,52,50,38000,6,7,782,52,50,47000,6,52,40,39000,6,5,6758,52,70,9999999,9,52,10,25000,6
,,,,,,,,,,,,,,,,,,,,5,7174,52,40,62000,6,52,40,56800,6
,,,,,,,,,,7,2394,52,45,45000,6,52,45,32000,6,5,6403,52,50,53000,6,52,45,39000,6
6,1641,0,0,0,0,0,0,0,0,7,700,0,0,0,0,0,0,0,0,5,1422,0,0,0,0,0,0,0,0
6,1308,52,40,57000,6,0,0,0,0,7,1258,52,40,48000,6,0,0,0,0,5,7593,52,40,46000,6,0,0,0,0
6,1376,45,50,75000,6,52,32,33000,6,7,2967,52,50,79000,6,52,35,33000,6,5,6184,52,45,80000,6,52,36,40000,6
6,652,52,55,28000,6,0,0,0,0,7,821,37,50,32000,6,0,0,0,0,5,721,52,40,39000,6,0,0,0,0
6,1807,26,40,30000,6,52,50,105000,6,7,3325,52,40,55000,6,52,50,145000,6,5,4661,52,40,62000,6,52,40,155000,6
6,543,0,0,0,0,0,0,0,0,7,1205,0,0,0,0,0,0,0,0,5,7198,0,0,0,0,0,0,0,0
6,777,0,0,0,0,0,0,0,0,7,3718,0,0,0,0,0,0,0,0,,,,,,,,,,
,,,,,,,,,,7,7964,52,998,49000,6,0,0,0,0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5,8648,52,40,41000,6,0,0,0,0
,,,,,,,,,,7,2870,6,60,220,6,0,0,0,0,5,4140,99,50,3120,6,0,0,0,0
6,4812,52,40,45000,6,0,0,0,0,7,1621,0,0,0,0,0,0,0,0,5,1451,0,0,0,0,0,0,0,0
6,651,39,38,2000,6,4,35,289,6,7,1896,0,0,0,0,52,43,4000,6,5,3719,99,25,4500,6,52,28,16000,6
6,7571,0,0,0,0,7,40,400,6,,,,,,,,,,,,,,,,,,,,
6,7575,52,40,20000,6,0,0,0,0,7,1762,52,40,9999999,9,35,55,11000,6,5,2806,99,40,20000,6,0,0,0,0
6,4240,52,60,99999999,9,0,0,0,0,,,,,,,,,,,5,431,52,60,9999999,9,0,0,0,0
6,442,52,32,99999999,9,0,0,0,0,7,272,52,40,9999999,9,0,0,0,0,5,144,52,40,19000,6,0,0,0,0
6,503,52,46,19645,6,0,0,0,0,7,1600,52,998,9999999,9,0,0,0,0,5,150,52,998,9999999,9,0,0,0,0
6,371,52,65,37000,6,0,0,0,0,7,5911,52,75,88000,6,0,0,0,0,5,2464,52,60,87000,6,0,0,0,0
6,2236,52,40,35000,6,0,0,0,0,7,348,22,40,49000,6,0,0,0,0,,,,,,,,,,
6,1451,52,40,28000,6,0,0,0,0,7,796,52,27,15000,6,0,0,0,0,5,8243,0,0,0,0,0,0,0,0
,,,,,,,,,,7,7629,52,40,9999999,9,0,0,0,0,5,8246,52,40,145600,6,0,0,0,0
,,,,,,,,,,,,,,,,,,,,5,984,52,25,28000,6,9,40,12000,6
6,1234,35,40,99999999,9,15,40,3000,6,,,,,,,,,,,,,,,,,,,,
6,1590,52,40,42000,6,0,0,0,0,7,1556,23,38,9999999,9,0,0,0,0,5,687,17,15,6120,6,0,0,0,0
6,2772,52,15,9000,6,0,0,0,0,7,2309,52,60,30000,6,0,0,0,0,5,383,52,50,33000,6,0,0,0,0
6,2203,52,70,60000,6,52,40,5000,6,,,,,,,,,,,,,,,,,,,,
6,87,52,30,21000,6,52,10,13000,6,7,75,27,35,55000,6,0,0,0,0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5,1150,36,10,300,5,0,0,0,0
6,455,0,0,0,0,0,0,0,0,7,161,0,0,0,0,0,0,0,0,5,4835,0,0,0,0,0,0,0,0
6,7199,52,60,175000,6,52,50,32000,6,7,6235,52,50,177000,6,52,50,18000,6,5,2882,52,70,100000,6,52,50,40000,6
6,4869,52,45,110000,6,0,0,0,0,7,331,52,50,115000,6,0,0,0,0,5,791,52,50,140000,6,52,40,80000,6
6,3113,0,0,0,0,0,0,0,0,7,4206,0,0,0,0,0,0,0,0,5,124,0,0,0,0,0,0,0,0
6,4594,52,60,64000,6,0,0,0,0,7,4537,52,60,90000,6,0,0,0,0,5,172,52,60,90000,6,52,20,2600,6
6,5183,52,40,99999999,9,0,0,0,0,7,5666,52,40,9999999,9,0,0,0,0,5,3806,52,40,9999999,9,0,0,0,0
6,1763,0,0,0,0,0,0,0,0,7,7233,0,0,0,0,0,0,0,0,5,6227,0,0,0,0,0,0,0,0
6,6428,52,50,500000,6,0,0,0,0,7,6856,52,65,500000,6,0,0,0,0,5,3838,52,50,200000,6,52,10,200000,6
,,,,,,,,,,7,4739,0,0,0,0,0,0,0,0,5,2236,52,40,62000,6,0,0,0,0
6,6134,52,35,110000,6,52,45,110000,6,7,4273,52,40,125000,6,52,60,125000,6,5,3043,52,40,350000,6,52,60,350000,6
6,6760,52,40,82000,6,0,0,0,0,7,4341,52,45,125000,6,52,40,40000,6,5,3099,52,40,140000,6,52,40,58000,6
,,,,,,,,,,,,,,,,,,,,5,4180,52,70,160000,6,0,0,0,0
6,6934,52,20,85000,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,7,7391,52,40,2000,6,0,0,0,0,5,2858,52,30,22000,6,0,0,0,0
6,1034,0,0,0,0,35,999,6000,6,,,,,,,,,,,,,,,,,,,,
6,6930,52,55,85000,6,0,0,0,0,7,6902,52,55,120000,6,0,0,0,0,,,,,,,,,,
,,,,,,,,,,7,5594,45,30,60000,6,52,25,150000,6,5,3416,52,30,9999999,9,52,40,200000,6
,,,,,,,,,,7,6400,52,25,21000,6,10,50,38600,6,,,,,,,,,,
6,4595,52,30,22000,6,0,0,0,0,7,7670,52,30,19000,6,0,0,0,0,,,,,,,,,,
6,2550,52,40,48000,6,0,0,0,0,7,3910,52,40,51000,6,0,0,0,0,5,5957,52,40,50000,6,0,0,0,0
6,5317,52,50,55000,6,52,35,47000,6,7,5618,52,55,47000,6,39,28,45000,6,5,5942,52,50,80000,6,52,24,40000,6
,,,,,,,,,,7,5383,52,45,54000,6,52,50,50000,6,5,8589,52,65,62000,6,0,0,0,0
6,520,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
6,5688,52,40,23000,6,52,40,32500,6,7,6118,52,40,25000,6,52,40,35000,6,5,1594,52,50,33000,6,52,40,36000,6
6,112,52,16,30000,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,7,2377,30,40,15660,6,0,0,0,0,,,,,,,,,,
6,1391,0,0,0,0,52,40,38000,6,7,1080,52,42,25000,6,52,40,38000,6,5,1441,52,40,25000,6,52,40,39000,6
6,5672,0,0,0,0,0,0,0,0,7,251,0,0,0,0,0,0,0,0,5,2287,0,0,0,0,0,0,0,0
6,2050,0,0,0,0,0,0,0,0,7,140,0,0,0,0,0,0,0,0,5,1419,0,0,0,0,0,0,0,0
,,,,,,,,,,7,3975,52,35,15000,6,0,0,0,0,5,1179,52,40,50000,6,0,0,0,0
6,1547,52,55,99999999,9,52,38,20000,6,7,2639,52,55,55000,6,52,25,30000,6,5,6463,52,45,40000,6,52,15,20000,6
6,2951,52,40,42000,6,52,55,35000,6,7,1082,52,40,40000,6,52,50,40000,6,5,5748,52,40,80000,6,52,45,42000,6
6,2941,52,37,50000,6,52,48,35000,6,7,3483,52,40,40000,6,52,45,45000,6,5,1986,35,16,12000,6,52,50,80000,6
,,,,,,,,,,7,4011,52,70,26500,6,0,0,0,0,5,812,40,50,34000,6,0,0,0,0
6,388,52,45,45000,6,52,30,26000,6,7,406,52,45,82000,6,35,30,18000,6,5,154,52,55,89000,6,15,3,850,6
6,964,52,51,36000,6,52,40,16000,6,7,1974,52,47,37200,6,52,40,21000,6,5,2686,52,48,37000,6,99,40,25000,6
6,7184,52,50,37000,6,52,45,32000,6,7,7078,52,51,40000,6,52,50,39000,6,5,5968,52,40,34886,6,52,40,34998,6
,,,,,,,,,,7,2064,0,0,0,0,0,0,0,0,5,5993,52,40,20000,6,0,0,0,0
6,2725,26,999,6000,6,0,0,0,0,7,1603,52,1,12000,6,0,0,0,0,5,3969,52,15,9000,6,0,0,0,0
6,1927,52,35,13000,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,
6,5079,52,40,33000,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,7,6943,52,23,17500,6,52,50,30192,6,5,3893,52,30,20000,6,52,65,29000,6
6,6588,0,0,0,0,0,0,0,0,7,2089,0,0,0,0,0,0,0,0,5,3818,0,0,0,0,0,0,0,0
6,1916,52,25,10000,6,0,0,0,0,7,2602,52,20,10000,6,0,0,0,0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5,5357,52,25,15000,6,0,0,0,0
,,,,,,,,,,,,,,,,,,,,5,5315,52,60,26000,6,0,0,0,0
6,1667,52,49,31000,6,0,0,0,0,7,1472,52,48,38000,6,52,2,-999999,9,5,3128,52,47,39312,6,0,0,0,0
6,3526,52,50,38000,6,52,50,33000,6,7,1276,52,50,45000,6,52,50,35000,6,5,3258,52,50,50000,6,52,50,42000,6
6,3329,52,36,23000,6,52,30,12000,6,7,1399,52,36,18000,6,52,30,11000,6,5,3532,52,36,19000,6,52,30,7000,6
6,1496,52,30,30000,6,52,36,8000,6,7,2256,52,40,25000,6,52,45,15000,6,5,3592,52,40,30000,6,52,42,13000,6
,,,,,,,,,,,,,,,,,,,,5,3415,39,40,12000,6,52,40,24000,6
,,,,,,,,,,7,3387,52,45,17000,6,52,27,12046,6,5,3005,52,40,18000,6,52,43,20000,6
,,,,,,,,,,7,2978,52,42,40000,6,39,20,9999999,9,5,2529,52,44,48000,6,52,36,23000,6
6,2136,0,0,0,0,0,0,0,0,7,2517,0,0,0,0,0,0,0,0,5,3105,0,0,0,0,0,0,0,0
6,3674,52,45,41300,6,52,40,29800,6,7,2422,52,50,50000,6,52,50,31500,6,5,3244,52,45,52000,6,52,50,43000,6
6,6127,0,0,0,0,52,45,99999999,9,7,6701,0,0,0,0,52,40,9999999,9,5,5127,15,40,9999999,9,52,40,9999999,9
,,,,,,,,,,7,4337,52,60,23500,6,0,0,0,0,5,3632,52,50,30000,6,0,0,0,0
,,,,,,,,,,7,6292,18,30,15000,6,0,0,0,0,5,7326,52,40,18000,6,52,40,42000,6
6,2560,43,20,7500,6,52,55,50000,6,7,2544,0,0,0,0,0,0,0,0,5,3552,0,0,0,0,0,0,0,0
6,2243,52,40,18000,6,0,0,0,0,7,5265,52,39,17000,6,15,20,1800,6,5,5172,52,40,18000,6,52,30,7000,6
6,1996,52,40,75000,6,52,40,72000,6,7,615,52,40,83000,6,52,40,92000,6,5,471,0,0,0,0,52,40,110000,6
6,714,52,45,32000,6,52,17,5500,6,7,3002,52,50,32000,6,52,20,7000,6,5,1075,52,45,37000,6,52,40,19000,6
6,1304,52,35,26000,6,52,35,14000,6,7,437,52,35,31000,6,52,35,16000,6,5,8117,52,40,38000,6,0,0,0,0
,,,,,,,,,,,,,,,,,,,,5,8104,52,30,15000,6,0,0,0,0
,,,,,,,,,,,,,,,,,,,,5,7919,52,30,9999999,9,0,0,0,0
6,2311,52,40,35770,6,52,36,27000,6,7,1239,52,40,37000,6,52,40,29000,6,5,779,52,40,45000,6,52,45,42000,6
6,2902,52,40,23892,6,0,0,0,0,7,1342,52,40,39400,6,0,0,0,0,5,214,52,40,31900,6,0,0,0,0
6,2749,52,45,60000,6,52,30,20000,6,7,1367,52,40,58000,6,52,24,18720,6,5,1268,52,40,69000,6,52,24,17000,6
,,,,,,,,,,7,2395,52,35,10000,6,52,25,13000,6,5,1505,52,50,31204,6,52,40,26500,6
6,3673,0,0,0,0,0,0,0,0,7,3045,0,0,0,0,0,0,0,0,5,439,0,0,0,0,0,0,0,0
6,3658,52,48,77000,6,0,0,0,0,7,2810,52,36,100000,6,0,0,0,0,5,784,52,32,100000,6,0,0,0,0
6,2806,40,16,1500,6,0,0,0,0,7,4976,0,0,0,0,0,0,0,0,,,,,,,,,,
6,1839,52,40,31000,6,0,0,0,0,7,459,52,40,31000,6,0,0,0,0,5,714,52,40,32000,6,0,0,0,0
6,228,52,40,25000,6,0,0,0,0,7,6199,52,38,25000,6,0,0,0,0,5,1320,52,40,22000,6,0,0,0,0
6,450,52,50,17000,6,0,0,0,0,7,7826,52,50,20000,6,0,0,0,0,5,7185,52,50,30000,6,0,0,0,0
,,,,,,,,,,7,8100,50,40,25000,6,52,40,7000,6,5,6466,52,40,10000,6,21,35,12000,6
6,572,52,40,62000,6,52,36,11000,6,7,6578,18,10,1000,6,52,39,12600,6,5,872,8,44,2600,6,52,38,15000,6
,,,,,,,,,,7,7916,52,30,26000,6,0,0,0,0,,,,,,,,,,
6,5084,17,40,10000,6,52,25,9000,6,7,753,52,40,45000,6,52,40,17000,6,5,1905,52,40,73000,6,52,40,43000,6
,,,,,,,,,,,,,,,,,,,,5,2219,52,30,22000,6,52,40,28000,6
6,2342,52,20,26000,6,0,0,0,0,7,7120,52,70,16000,6,0,0,0,0,5,8149,52,40,33000,6,0,0,0,0
6,3897,52,40,48000,6,0,0,0,0,7,3358,52,40,120000,6,0,0,0,0,5,754,52,40,100000,6,0,0,0,0
6,7,0,0,0,0,52,10,185000,6,7,835,52,30,9999999,9,52,25,-999999,9,5,837,52,25,-999999,9,52,20,-999999,9
6,26,52,65,105000,6,0,0,0,0,7,1868,52,60,168000,6,0,0,0,0,5,725,52,60,147000,6,0,0,0,0
6,7944,0,0,0,0,9,10,800,6,7,5015,52,40,7000,6,0,0,0,0,5,6666,52,45,18000,6,52,30,15000,6
6,4830,52,40,100000,6,35,36,25000,6,7,968,52,20,90000,6,52,36,50000,6,5,98,52,40,90000,6,52,36,60000,6
6,4906,52,55,120000,6,0,0,0,0,7,3914,52,45,115000,6,0,0,0,0,5,1298,52,60,140000,6,0,0,0,0
6,7173,52,30,45000,6,0,0,0,0,7,1579,52,30,34000,6,0,0,0,0,5,6217,52,40,53000,6,0,0,0,0
,,,,,,,,,,7,6816,52,40,28000,6,0,0,0,0,5,1248,52,40,35000,6,0,0,0,0
6,2895,52,40,61000,6,52,40,77000,6,7,6076,52,40,68000,6,99,998,74000,6,5,4288,52,45,72000,6,52,40,75000,6
6,162,0,0,0,0,52,40,99999999,9,7,532,0,0,0,0,52,48,2000,6,5,492,0,0,0,0,52,35,5000,6
6,10,0,0,0,0,0,0,0,0,7,2965,0,0,0,0,0,0,0,0,5,2615,0,0,0,0,0,0,0,0
6,6571,0,0,0,0,0,0,0,0,7,967,0,0,0,0,0,0,0,0,5,2018,0,0,0,0,0,0,0,0
6,4718,52,46,30000,6,52,12,15000,6,7,4460,52,45,62000,6,52,40,60625,6,5,3668,45,10,40000,6,52,30,50000,6
6,62,52,46,27600,6,52,40,19000,6,7,4877,45,45,21300,6,0,0,0,0,5,5836,52,60,27500,6,0,0,0,0
,,,,,,,,,,7,4823,52,998,20000,6,0,0,0,0,5,4226,52,40,22000,6,52,40,28000,6
6,7582,52,70,65000,6,52,12,10000,6,7,5550,52,55,78600,6,52,14,12000,6,5,7536,52,60,85000,6,52,16,21312,6
6,6200,52,40,25000,6,36,5,2000,6,7,8197,52,45,9999999,9,52,45,39000,6,5,5617,52,40,39000,6,52,40,34000,6
6,6824,52,998,99999999,9,52,30,12000,6,7,2313,52,30,9999999,9,52,36,15000,6,5,6955,0,0,0,0,52,40,9999999,9
6,2296,0,0,0,0,0,0,0,0,7,1311,0,0,0,0,0,0,0,0,,,,,,,,,,
6,1598,52,40,100000,6,0,0,0,0,7,1420,52,40,93000,6,0,0,0,0,5,4829,52,40,98000,6,0,0,0,0
,,,,,,,,,,7,2451,52,40,42000,6,0,0,0,0,5,8172,52,40,54000,6,0,0,0,0
6,6861,52,45,122000,6,0,0,0,0,7,4066,52,47,132000,6,52,18,7500,6,5,8308,52,43,135000,6,52,8,6400,6
