"","KID","year","tau_m","tau_f","tau_both","tau_m2","tau_f2"
"1561",1591034,1997,31.5,16.9666666666667,34.6333333333333,24.75,12.0833333333333
"1562",1591034,2002,25.5833333333333,6.16666666666667,25.5833333333333,23.5833333333333,4.16666666666667
"1563",1591035,1997,17.5833333333333,18,22.5833333333333,17.5833333333333,18
"1564",1591035,2002,10.9333333333333,20.4333333333333,20.6,6.93333333333333,8.1
"1565",1591036,1997,34.8333333333333,11.5,34.8333333333333,34.8333333333333,11.5
"1566",1591036,2002,9.43333333333333,6.76666666666667,9.43333333333333,9.43333333333333,6.76666666666667
"1567",1597030,1997,17.9,11.0666666666667,18.9,17.9,11.0666666666667
"1568",1597030,2002,13.1666666666667,6.66666666666667,13.3333333333333,13.1666666666667,6.66666666666667
"1569",1597031,1997,25.85,10.6666666666667,28.0166666666667,25.85,10.6666666666667
"1570",1597031,2002,24.6666666666667,5.5,24.6666666666667,24.6666666666667,5.5
"1571",1608032,2002,24.3333333333333,0,24.3333333333333,24.3333333333333,0
"1572",1608033,2002,37.1666666666667,0,37.1666666666667,37.1666666666667,0
"1573",1610031,1997,67.25,0,67.25,51.5833333333333,0
"1574",1610031,2002,17.5,0,17.5,12.1666666666667,0
"1575",1611032,1997,36,22.6666666666667,41,36,22.6666666666667
"1576",1611032,2002,51,31.6666666666667,53,20,5.66666666666667
"1577",1611177,1997,17.1666666666667,12.35,27.35,12.5,7.58333333333333
"1578",1611177,2002,7.9,7.23333333333333,7.9,7.9,7.23333333333333
"1579",1612030,1997,19.1666666666667,23.4166666666667,37.5833333333333,16.1666666666667,23.4166666666667
"1580",1612030,2002,19,0,19,14,0
"1581",1613036,1997,22.4166666666667,23,27.6666666666667,22.4166666666667,23
"1582",1613036,2002,34.1666666666667,20,34.1666666666667,33.1666666666667,20
"1583",1613038,1997,25.9166666666667,21.7333333333333,27.4166666666667,25.9166666666667,21.7333333333333
"1584",1613038,2002,38.1666666666667,16.6666666666667,38.1666666666667,37.1666666666667,16.6666666666667
"1585",1613039,1997,41.5833333333333,14,45.5833333333333,40.4166666666667,11.1666666666667
"1586",1613039,2002,14.9166666666667,22.3333333333333,32.5833333333333,14.9166666666667,18.5
"1587",1613041,1997,12.2666666666667,54,63.9333333333333,12.2666666666667,50.6666666666667
"1588",1613041,2002,21.8333333333333,12.5833333333333,24.3333333333333,16.3333333333333,10.9166666666667
"1589",1613042,1997,41.6666666666667,15,45.8333333333333,41.6666666666667,14
"1590",1613042,2002,19.9166666666667,8.5,26.0833333333333,19.9166666666667,7.5
"1591",1621031,1997,11.9166666666667,32.9833333333333,35.0666666666667,11.9166666666667,32.9833333333333
"1592",1621031,2002,52.75,24.5,57.75,37.75,24.5
"1593",1621032,1997,40.5833333333333,22.8333333333333,43.0833333333333,38.5833333333333,22
"1594",1621032,2002,25.8333333333333,17.6666666666667,27.8333333333333,11.8333333333333,13.6666666666667
"1595",1624035,1997,6.16666666666667,0,6.16666666666667,2.5,0
"1596",1624035,2002,12,0,12,8,0
"1597",1624036,1997,14.5,0.5,14.5,14.5,0.5
"1598",1624036,2002,16.5,32.9166666666667,32.9166666666667,11,27.4166666666667
"1599",1624037,1997,18.1833333333333,1.66666666666667,18.1833333333333,16.5166666666667,1.66666666666667
"1600",1624037,2002,26.6666666666667,23.3333333333333,29.3333333333333,17.6666666666667,14.3333333333333
"1601",1627032,2002,13.9166666666667,13.9,18.1666666666667,13.9166666666667,9.65
"1602",1628032,1997,15.9166666666667,0,15.9166666666667,15.9166666666667,0
"1603",1628032,2002,22.6666666666667,0,22.6666666666667,20.6666666666667,0
"1604",1628033,1997,28.1666666666667,0,28.1666666666667,28.1666666666667,0
"1605",1628033,2002,21.9166666666667,0,21.9166666666667,18.5833333333333,0
"1606",1632030,1997,30.15,13.5166666666667,30.15,22.9833333333333,12.35
"1607",1632031,1997,52.4166666666667,16.75,55.0833333333333,50.4166666666667,15.0833333333333
"1608",1633174,1997,22.9166666666667,0,22.9166666666667,22.9166666666667,0
"1609",1633174,2002,30.7166666666667,0,30.7166666666667,19.7166666666667,0
"1610",1633175,1997,21.8333333333333,0.333333333333333,22.1666666666667,21.8333333333333,0.333333333333333
"1611",1633175,2002,7.08333333333333,0,7.08333333333333,2.08333333333333,0
"1612",1633178,1997,9.58333333333333,12.9166666666667,12.9166666666667,7.58333333333333,8.41666666666667
"1613",1634032,1997,30.0833333333333,35.0833333333333,35.5,30.0833333333333,35.0833333333333
"1614",1634032,2002,2.08333333333333,10,12.0833333333333,2.08333333333333,10
"1615",1634033,1997,38.0833333333333,33.9166666666667,41.3333333333333,36.0833333333333,33.9166666666667
"1616",1634033,2002,48.25,10.5,50.75,15.9166666666667,7.16666666666667
"1617",1644030,1997,20.3333333333333,6.33333333333333,20.3333333333333,20.3333333333333,6.33333333333333
"1618",1644030,2002,7.66666666666667,14.8333333333333,15.6666666666667,6.83333333333333,12.3333333333333
"1619",1644032,1997,17.5,31.5833333333333,41.9166666666667,17.5,31.5833333333333
"1620",1644032,2002,11.95,10.5666666666667,16.45,11.1166666666667,9.73333333333333
"1621",1645031,1997,31.5,12.1666666666667,39.5,27.4166666666667,12.1666666666667
"1622",1645032,1997,30.25,9.5,34.75,30.25,9.5
"1623",1648032,1997,52.75,26.0833333333333,52.75,50.25,23.5833333333333
"1624",1648032,2002,12.8333333333333,8.5,12.8333333333333,3.5,2.5
"1625",1648173,1997,33.75,14.8333333333333,33.75,27.75,12.8333333333333
"1626",1648173,2002,47.4166666666667,5.5,47.4166666666667,40.9166666666667,1
"1627",1654031,1997,17.0833333333333,17.8333333333333,25.9166666666667,11.0833333333333,11.8333333333333
"1628",1654031,2002,2.83333333333333,2.83333333333333,2.83333333333333,1,1
"1629",1654032,1997,30.5833333333333,13.25,39.5833333333333,28.0833333333333,13.25
"1630",1654032,2002,21.9166666666667,16.3333333333333,27.5833333333333,17.9166666666667,12.3333333333333
"1631",1663036,1997,8.91666666666667,12.25,15.6666666666667,8.91666666666667,11.75
"1632",1663037,2002,4.5,2.83333333333333,5.33333333333333,2.5,0.833333333333333
"1633",1663038,1997,27.5,0,27.5,23.5,0
"1634",1663038,2002,14.5833333333333,0,14.5833333333333,14.5833333333333,0
"1635",1663040,1997,11.9166666666667,10.5,13.9166666666667,11.9166666666667,10.5
"1636",1663040,2002,7.08333333333333,2.5,7.08333333333333,4.58333333333333,0
"1637",1663041,1997,24.3333333333333,13.8333333333333,28.5,23.5,13
"1638",1663042,1997,24,10.5,26,24,10.5
"1639",1663042,2002,14,7.66666666666667,14,8,1.66666666666667
"1640",1663043,1997,26.5,13.8333333333333,31.5,26.5,13.8333333333333
"1641",1663043,2002,14.5,3.25,14.5,14.5,3.25
"1642",1663046,1997,43.6666666666667,7.33333333333333,43.6666666666667,43.6666666666667,7.33333333333333
"1643",1663046,2002,13.5,6.75,16.5,13.5,3.75
"1644",1670034,2002,3.75,6.5,6.5,3.75,6.5
"1645",1670035,2002,4.16666666666667,0,4.16666666666667,4.16666666666667,0
"1646",1670036,2002,4.16666666666667,0,4.16666666666667,4.16666666666667,0
"1647",1679030,1997,15,0,15,15,0
"1648",1679030,2002,8.33333333333333,23.6666666666667,32,8.33333333333333,16.1666666666667
"1649",1682033,1997,33.8333333333333,15.25,42.25,28.8333333333333,15.25
"1650",1682033,2002,5.08333333333333,0,5.08333333333333,5.08333333333333,0
"1651",1682034,1997,18,5.08333333333333,23.0833333333333,18,5.08333333333333
"1652",1682035,1997,18.8333333333333,9.33333333333333,28.1666666666667,18.8333333333333,9.33333333333333
"1653",1684034,1997,26,37.0833333333333,39.5833333333333,3.08333333333333,14.8333333333333
"1654",1684034,2002,8.66666666666667,7.33333333333333,8.66666666666667,7.33333333333333,6
"1655",1684035,1997,11.4166666666667,31.5833333333333,33.25,3.91666666666667,22.5833333333333
"1656",1684035,2002,4.33333333333333,4.66666666666667,4.66666666666667,4.33333333333333,4.66666666666667
"1657",1684036,1997,16.9166666666667,3.31666666666667,16.9166666666667,16.55,2.95
"1658",1684036,2002,10.8333333333333,7.08333333333333,10.8333333333333,5.83333333333333,2.08333333333333
"1659",1684037,1997,19.55,6.95,20.05,19.1833333333333,6.58333333333333
"1660",1687031,1997,25.75,60.75,73.6666666666667,24.75,60.75
"1661",1687031,2002,16.8333333333333,15.6666666666667,16.8333333333333,13.8333333333333,12.6666666666667
"1662",1690033,1997,9.75,19.4166666666667,20.6666666666667,4.75,10.4166666666667
"1663",1690034,1997,10.75,14.5,15.75,5.75,6
"1664",1690035,1997,41.6666666666667,18.95,48.5833333333333,41.6666666666667,18.95
"1665",1690035,2002,20.2,0,20.2,20.2,0
"1666",1690036,1997,41.45,18.2,52.3666666666667,41.45,18.2
"1667",1690036,2002,15.9166666666667,0,15.9166666666667,15.9166666666667,0
"1668",1690172,1997,35.75,38.25,38.25,32.25,34.75
"1669",1690173,1997,28.75,36.25,37.25,28.75,36.25
"1670",1690173,2002,0,12.5,12.5,0,12.5
"1671",1692038,1997,38.9166666666667,22,50.25,32.4166666666667,13.6666666666667
"1672",1692038,2002,7,0,7,7,0
"1673",1692039,1997,44.9166666666667,11.25,45.75,40.9166666666667,11.25
"1674",1692039,2002,4.5,0,4.5,4.5,0
"1675",1692040,2002,22.5,0,22.5,17.5,0
"1676",1695045,1997,25.8333333333333,9.16666666666667,29.8333333333333,22.8333333333333,6.16666666666667
"1677",1695045,2002,0,0.5,0.5,0,0.5
"1678",1695046,1997,27.5833333333333,4.75,28,21.5833333333333,4.75
"1679",1695046,2002,5.83333333333333,0,5.83333333333333,3.33333333333333,0
"1680",1695048,1997,18.8333333333333,9,21.5,18.8333333333333,9
"1681",1695048,2002,24.5,21.5,28.25,24.5,21.5
"1682",1695050,1997,39.3333333333333,9.16666666666667,39.3333333333333,39.3333333333333,9.16666666666667
"1683",1695050,2002,12.5,17.25,23.25,12.5,17.25
"1684",1695051,2002,0,3.75,3.75,0,3.75
"1685",1695052,2002,0,5,5,0,5
"1686",1695054,1997,48.4166666666667,29.25,48.4166666666667,48.4166666666667,29.25
"1687",1695054,2002,32.75,1.66666666666667,32.75,32.75,1.66666666666667
"1688",1695064,1997,56.4166666666667,54.4166666666667,56.9166666666667,56.4166666666667,54.4166666666667
"1689",1695064,2002,0,0.916666666666667,0.916666666666667,0,0.916666666666667
"1690",1695199,1997,0,15,15,0,15
"1691",1697044,1997,27.5,0,27.5,21.5,0
"1692",1697044,2002,5.5,2.5,5.5,5.5,2.5
"1693",1697045,1997,25.3333333333333,0,25.3333333333333,19.3333333333333,0
"1694",1697045,2002,2.5,0.833333333333333,3.33333333333333,2.5,0.833333333333333
"1695",1697046,2002,6.33333333333333,15,15,4.33333333333333,4.33333333333333
"1696",1697047,2002,14.9166666666667,11.9166666666667,14.9166666666667,11.5833333333333,8.58333333333333
"1697",1697048,2002,7.5,0,7.5,7.5,0
"1698",1697049,1997,14.5,17,28.5,14.5,17
"1699",1698031,1997,0,7.5,7.5,0,7.5
"1700",1698173,1997,15.0833333333333,9.91666666666667,19.3333333333333,15.0833333333333,9.91666666666667
"1701",1700036,1997,13.5833333333333,0,13.5833333333333,6.5,0
"1702",1700038,1997,24.5,0,24.5,6.5,0
"1703",1700038,2002,11.5,0,11.5,7.5,0
"1704",1700039,1997,43.3333333333333,6,44.5833333333333,43.3333333333333,6
"1705",1700039,2002,20.9166666666667,0,20.9166666666667,11.4166666666667,0
"1706",1700180,1997,17.5,15,17.5,5,2.5
"1707",1701032,1997,20.7,23.6666666666667,23.7,17.2,17.1666666666667
"1708",1701032,2002,1,9,9,1,8
"1709",1701033,1997,21.8833333333333,22.7666666666667,25.4833333333333,21.8833333333333,19.1666666666667
"1710",1701033,2002,1.25,1.25,1.25,1.25,1.25
"1711",1701034,1997,30.7833333333333,0,30.7833333333333,26.7833333333333,0
"1712",1701034,2002,40.5,0,40.5,19.25,0
"1713",1701035,1997,37.25,42.25,42.25,30.25,35.25
"1714",1701035,2002,20.5833333333333,8.83333333333333,20.5833333333333,20.5833333333333,8.83333333333333
"1715",1701036,1997,62,36,63,62,36
"1716",1701036,2002,18.9166666666667,10.0833333333333,20.1666666666667,18.9166666666667,10.0833333333333
"1717",1720178,1997,16.0833333333333,2,16.0833333333333,16.0833333333333,2
"1718",1722037,1997,14.25,0,14.25,10.75,0
"1719",1722037,2002,8.63333333333333,0,8.63333333333333,5.83333333333333,0
"1720",1722038,1997,10.1666666666667,0,10.1666666666667,10.1666666666667,0
"1721",1722038,2002,25.25,0,25.25,14.5833333333333,0
"1722",1722040,1997,43.5833333333333,20.25,43.5833333333333,38.5833333333333,20.25
"1723",1722040,2002,35,0,35,31,0
"1724",1722184,1997,3.7,10.2,11.7,3.7,6.2
"1725",1722184,2002,12.25,1.56666666666667,13.8166666666667,6.75,1.56666666666667
"1726",1722185,1997,2.83333333333333,16.1666666666667,16.8333333333333,2.83333333333333,10.6666666666667
"1727",1722185,2002,10.8,1.56666666666667,12.3666666666667,0.733333333333333,1.56666666666667
"1728",1731031,1997,6.33333333333333,18.8333333333333,18.8333333333333,1,1
"1729",1731031,2002,0,0,0,0,0
"1730",1731032,1997,12.1666666666667,11.1666666666667,12.1666666666667,12.1666666666667,11.1666666666667
"1731",1731032,2002,0.5,0.5,0.5,0.5,0.5
"1732",1731033,1997,7.66666666666667,4,7.66666666666667,4.66666666666667,1
"1733",1731033,2002,0,11.6666666666667,11.6666666666667,0,7.66666666666667
"1734",1731035,1997,15,21.8333333333333,25.6666666666667,15,21.8333333333333
"1735",1731035,2002,0,0,0,0,0
"1736",1732030,1997,25.25,0,25.25,25.25,0
"1737",1732030,2002,9.5,0,9.5,9.5,0
"1738",1732031,1997,13.25,0,13.25,13.25,0
"1739",1732031,2002,14.8333333333333,13.5,28.3333333333333,14.8333333333333,10
"1740",1738032,1997,37.75,0,37.75,35.75,0
"1741",1738033,1997,24.5,0,24.5,19.5,0
"1742",1740032,1997,21.25,14.3333333333333,23.75,15.75,7.25
"1743",1740032,2002,35,31.25,36.6666666666667,19,15.25
"1744",1750031,1997,27.3,23.8166666666667,32.8833333333333,27.3,23.8166666666667
"1745",1762040,1997,32.8333333333333,28.6666666666667,35.75,24.8333333333333,17.75
"1746",1762040,2002,13.5,13.3333333333333,26.8333333333333,2.5,13.3333333333333
"1747",1762041,1997,37.3333333333333,20.25,37.3333333333333,37.3333333333333,20.25
"1748",1762041,2002,45.75,23.25,50.75,33.25,14.5
"1749",1762042,1997,32.9166666666667,27.8333333333333,35.8333333333333,24.5833333333333,16.5833333333333
"1750",1762042,2002,2.5,13.3333333333333,15.8333333333333,2.5,13.3333333333333
"1751",1762043,1997,48.0833333333333,24,51.0833333333333,43.9166666666667,24
"1752",1762043,2002,50.75,26.8833333333333,59.75,33.25,14.1333333333333
"1753",1762044,1997,21.25,26.8333333333333,45.5833333333333,21.25,26.8333333333333
"1754",1762044,2002,9.25,4.5,9.25,9.25,4.5
"1755",1762045,1997,25.25,38.4166666666667,59.9166666666667,25.25,35.9166666666667
"1756",1762045,2002,43.0833333333333,32.5833333333333,63.5,41.5833333333333,21.75
"1757",1763035,1997,40.4166666666667,0,40.4166666666667,27.0833333333333,0
"1758",1763035,2002,0,0,0,0,0
"1759",1763036,1997,27.4166666666667,0,27.4166666666667,19.75,0
"1760",1763036,2002,20,25.6666666666667,45.6666666666667,20,25.6666666666667
"1761",1763038,1997,22,0,22,19,0
"1762",1763040,1997,35.5833333333333,0,35.5833333333333,35.5833333333333,0
"1763",1767032,1997,13.6666666666667,19.5833333333333,20.4166666666667,13.6666666666667,14.4166666666667
"1764",1767033,1997,37,5.66666666666667,37,36.1666666666667,4.83333333333333
"1765",1767033,2002,21.25,11,22.9166666666667,21.25,11
"1766",1775033,1997,8.75,7.5,8.75,5.91666666666667,4.66666666666667
"1767",1775033,2002,0,0,0,0,0
"1768",1775035,1997,18.1166666666667,7.25,20.6166666666667,18.1166666666667,7.25
"1769",1775035,2002,10.6666666666667,11.9166666666667,13.1666666666667,10.6666666666667,9.41666666666667
"1770",1775036,1997,35.3166666666667,9.5,39.15,33.3166666666667,9.5
"1771",1775036,2002,20.5666666666667,20.3333333333333,22.0666666666667,5.56666666666667,5.33333333333333
"1772",1775037,1997,53.05,9.5,56.8833333333333,50.3833333333333,9.5
"1773",1775037,2002,15.6666666666667,11.3333333333333,15.6666666666667,8.16666666666667,3.83333333333333
"1774",1775038,1997,63.0833333333333,21.75,69.0833333333333,57.6666666666667,21.75
"1775",1775038,2002,43,36.9166666666667,43,39,32.9166666666667
"1776",1775039,1997,64.7,17.1666666666667,67.0333333333333,64.7,17.1666666666667
"1777",1775039,2002,42.9166666666667,39.5833333333333,42.9166666666667,39.9166666666667,36.5833333333333
"1778",1782033,2002,17.5833333333333,1.83333333333333,17.5833333333333,17.5833333333333,1.83333333333333
"1779",1782034,2002,23.9166666666667,3.75,23.9166666666667,23.9166666666667,3.75
"1780",1783030,1997,20.1666666666667,23.4166666666667,28.25,7.66666666666667,10.9166666666667
"1781",1783030,2002,7.83333333333333,8.66666666666667,9.5,7.83333333333333,8.66666666666667
"1782",1783170,1997,5.98333333333333,10.7,11.7666666666667,5.98333333333333,10.7
"1783",1783170,2002,13.25,12.75,15.75,10.25,12.75
"1784",1784033,1997,32.3333333333333,19.3333333333333,32.8333333333333,28.5833333333333,19.3333333333333
"1785",1784033,2002,8.66666666666667,28.6666666666667,29.5,5.33333333333333,8.66666666666667
"1786",1784035,1997,37.25,18.8333333333333,37.25,37.25,18.8333333333333
"1787",1784035,2002,13.4166666666667,12.1666666666667,18.75,13.4166666666667,7.16666666666667
"1788",1786045,1997,18.4166666666667,16.8333333333333,25.1666666666667,18.4166666666667,13.0833333333333
"1789",1786047,1997,10.9166666666667,7.41666666666667,14.6666666666667,2,4.75
"1790",1786048,1997,2.91666666666667,12.75,14,2.91666666666667,7.25
"1791",1786048,2002,20.1666666666667,16,20.1666666666667,16,16
"1792",1786049,1997,20.5833333333333,6.41666666666667,21.9166666666667,16.8333333333333,6.41666666666667
"1793",1787035,1997,6.5,11.3333333333333,11.3333333333333,4,8.83333333333333
"1794",1787035,2002,2.5,8.5,8.5,2.5,8.5
"1795",1795033,1997,20.5833333333333,0,20.5833333333333,20.5833333333333,0
"1796",1798039,1997,67.6666666666667,0,67.6666666666667,59.25,0
"1797",1798039,2002,28,19.8333333333333,29.8333333333333,23.5,15.3333333333333
"1798",1798040,1997,22.0833333333333,19.25,34.8333333333333,19.0833333333333,16.25
"1799",1798040,2002,37.4166666666667,28.5,37.4166666666667,27.9166666666667,19
"1800",1798041,1997,27.8333333333333,19.6666666666667,32.0833333333333,27.8333333333333,19.6666666666667
"1801",1799038,2002,7.91666666666667,0,7.91666666666667,4.58333333333333,0
"1802",1799039,2002,22.3333333333333,0,22.3333333333333,12.3333333333333,0
"1803",1802033,1997,8,9.5,16.5,1.83333333333333,4.33333333333333
"1804",1802033,2002,11.5,0,11.5,11.5,0
"1805",1803030,1997,9.08333333333333,2.08333333333333,9.08333333333333,9.08333333333333,2.08333333333333
"1806",1803030,2002,2.08333333333333,0,2.08333333333333,2.08333333333333,0
"1807",1803031,1997,11.0833333333333,2.08333333333333,11.0833333333333,8.58333333333333,2.08333333333333
"1808",1803031,2002,0,2.5,2.5,0,0
"1809",1805033,1997,0.833333333333333,2.26666666666667,3.1,0.833333333333333,2.26666666666667
"1810",1805033,2002,40.8333333333333,12.5,43.3333333333333,29.5833333333333,8.75
"1811",1805034,1997,7.08333333333333,14,21.0833333333333,7.08333333333333,11.5333333333333
"1812",1805034,2002,18.75,30.6666666666667,43.1666666666667,18.75,23.1666666666667
"1813",1805175,1997,0,26.5,26.5,0,15.3333333333333
"1814",1805175,2002,4.5,4.5,4.5,3.83333333333333,3.83333333333333
"1815",1807035,1997,20.0833333333333,0.5,20.0833333333333,17.5833333333333,0.5
"1816",1807037,1997,30.9166666666667,0,30.9166666666667,30.9166666666667,0
"1817",1810043,2002,1.66666666666667,3,4.66666666666667,1.66666666666667,3
"1818",1813032,1997,50.5,26,65.5,48.5833333333333,14.75
"1819",1813032,2002,20.3333333333333,16,20.3333333333333,15.3333333333333,11
"1820",1822034,1997,9.66666666666667,9.66666666666667,9.66666666666667,6,6
