"","KID","chcare","Arrange","Price","year"
"771",1222185,0,"Relative",0,1997
"772",1222189,0,NA,NA,1997
"773",1225031,0,NA,0,1997
"774",1227034,0,NA,NA,1997
"775",1227035,115,NA,NA,1997
"776",1227195,0,NA,NA,1997
"777",1230031,0,NA,NA,1997
"778",1233034,0,NA,NA,1997
"779",1233035,0,NA,NA,1997
"780",1236031,0,"Relative",0,1997
"781",1236032,0,NA,NA,1997
"782",1241035,0,NA,NA,1997
"783",1242032,0,NA,NA,1997
"784",1242033,0,NA,NA,1997
"785",1242034,0,NA,NA,1997
"786",1242035,0,NA,NA,1997
"787",1242036,0,NA,NA,1997
"788",1242038,0,NA,NA,1997
"789",1242039,0,NA,NA,1997
"790",1254030,0,"Relative",0,1997
"791",1258030,0,NA,NA,1997
"792",1258031,0,NA,NA,1997
"793",1258032,25,NA,NA,1997
"794",1258033,0,NA,NA,1997
"795",1258034,0,NA,NA,1997
"796",1260043,0,NA,NA,1997
"797",1266030,0,NA,NA,1997
"798",1266031,0,NA,NA,1997
"799",1269033,0,NA,NA,1997
"800",1274032,45,"Non Relative",4.5,1997
"801",1274033,45,"Non Relative",4.5,1997
"802",1281034,0,NA,NA,1997
"803",1281035,0,NA,NA,1997
"804",1281036,0,NA,NA,1997
"805",1284031,225,NA,NA,1997
"806",1284032,260,NA,NA,1997
"807",1285030,200,"Non Relative",68.75,1997
"808",1285031,0,NA,NA,1997
"809",1285032,300,"Non Relative",100,1997
"810",1285033,0,NA,NA,1997
"811",1286032,0,NA,0,1997
"812",1286033,25,"Relative",3.125,1997
"813",1286175,0,NA,NA,1997
"814",1290034,0,NA,NA,1997
"815",1290035,0,NA,NA,1997
"816",1292032,0,NA,NA,1997
"817",1298031,0,NA,NA,1997
"818",1298032,0,"Relative",0,1997
"819",1298033,0,NA,NA,1997
"820",1302037,0,"Relative",0,1997
"821",1303032,130,"Family Center",2.6,1997
"822",1303033,45,NA,NA,1997
"823",1306031,170,NA,NA,1997
"824",1315032,0,NA,NA,1997
"825",1315033,0,NA,NA,1997
"826",1315034,60,"Relative",6,1997
"827",1315035,60,"Relative",1.76470588235294,1997
"828",1315036,5.48076923076923,NA,NA,1997
"829",1315039,0,NA,NA,1997
"830",1332030,0,NA,NA,1997
"831",1332032,0,NA,NA,1997
"832",1332033,0,NA,NA,1997
"833",1332181,0,NA,NA,1997
"834",1335047,0,"Relative",0,1997
"835",1335048,0,NA,NA,1997
"836",1335052,46.5,NA,NA,1997
"837",1335053,0,NA,NA,1997
"838",1335054,0,NA,NA,1997
"839",1335056,0,NA,NA,1997
"840",1336033,0,NA,NA,1997
"841",1336034,0,NA,NA,1997
"842",1336035,0,NA,NA,1997
"843",1342031,0,"Relative",0,1997
"844",1345034,0,NA,NA,1997
"845",1345035,0,NA,NA,1997
"846",1351035,18,"Before/After School Prog.",4.5,1997
"847",1351036,192.307692307692,NA,NA,1997
"848",1355174,0,NA,NA,1997
"849",1363031,0,NA,NA,1997
"850",1368032,0,NA,NA,1997
"851",1368175,0,NA,NA,1997
"852",1368180,0,NA,NA,1997
"853",1376032,0,NA,0,1997
"854",1383035,0,NA,NA,1997
"855",1383036,0,NA,NA,1997
"856",1383037,25,"Family Center",1.25,1997
"857",1383040,2515,NA,NA,1997
"858",1394035,0,NA,NA,1997
"859",1394036,0,NA,NA,1997
"860",1394037,0,NA,NA,1997
"861",1394038,0,NA,NA,1997
"862",1394039,0,NA,NA,1997
"863",1397033,0,NA,NA,1997
"864",1397034,0,NA,NA,1997
"865",1397037,0,NA,NA,1997
"866",1397038,0,NA,NA,1997
"867",1398030,0,NA,NA,1997
"868",1399035,0,NA,NA,1997
"869",1399036,0,NA,NA,1997
"870",1399037,82.5,"Before/After School Prog.",15.3846153846154,1997
"871",1399038,0,NA,NA,1997
"872",1399039,6.25,NA,NA,1997
"873",1399040,100,NA,NA,1997
"874",1407032,6,NA,NA,1997
"875",1411039,0,NA,0,1997
"876",1411043,0,"Relative",0,1997
"877",1411044,13.8461538461538,"Relative",1.84615384615385,1997
"878",1411045,0,"Relative",0,1997
"879",1411185,0,"Relative",0,1997
"880",1411186,0,"Relative",0,1997
"881",1411190,60,NA,NA,1997
"882",1415031,40,"Care Center",1.6,1997
"883",1426034,0,NA,NA,1997
"884",1426036,0,"Relative",0,1997
"885",1426038,0,NA,NA,1997
"886",1426040,0,"Relative",0,1997
"887",1430030,23.75,NA,NA,1997
"888",1430031,0,NA,NA,1997
"889",1431030,0,NA,NA,1997
"890",1432031,0,NA,0,1997
"891",1434035,55,NA,NA,1997
"892",1445035,0,NA,NA,1997
"893",1445037,0,NA,NA,1997
"894",1460030,100,NA,NA,1997
"895",1468033,0,NA,NA,1997
"896",1468034,0,NA,NA,1997
"897",1468035,84,NA,NA,1997
"898",1473032,0,NA,NA,1997
"899",1475031,2,"Family Center",1,1997
"900",1475032,35,"Family Center",1,1997
"901",1480033,0,NA,NA,1997
"902",1480034,50,NA,NA,1997
"903",1485033,25,"Family Center",2.5,1997
"904",1485034,25,"Family Center",1,1997
"905",1494031,110,"Before/After School Prog.",11,1997
"906",1494032,110,"Before/After School Prog.",11,1997
"907",1498032,0,NA,NA,1997
"908",1498034,0,NA,NA,1997
"909",1498035,0,NA,NA,1997
"910",1498037,0,NA,NA,1997
"911",1498178,0,NA,NA,1997
"912",1503170,0,NA,NA,1997
"913",1505030,80,"Before/After School Prog.",4,1997
"914",1516030,0,NA,NA,1997
"915",1516031,23.75,NA,NA,1997
"916",1516033,0,NA,NA,1997
"917",1516172,0,NA,NA,1997
"918",1522035,0,NA,0,1997
"919",1522036,0,NA,NA,1997
"920",1522037,42.5,"Before/After School Prog.",4.25,1997
"921",1522038,0,NA,NA,1997
"922",1522040,69.2307692307692,"Care Center",4.61538461538462,1997
"923",1522041,0,NA,NA,1997
"924",1522042,0,NA,NA,1997
"925",1522043,0,NA,NA,1997
"926",1523031,0,NA,0,1997
"927",1533032,65,"Before/After School Prog.",6.5,1997
"928",1533033,0,NA,NA,1997
"929",1533034,0,NA,NA,1997
"930",1537172,0,NA,NA,1997
"931",1540178,129,NA,NA,1997
"932",1541036,0,NA,0,1997
"933",1541037,0,NA,NA,1997
"934",1541038,0,"Relative",0,1997
"935",1542031,0,"Relative",0,1997
"936",1542033,0,NA,0,1997
"937",1542034,0,NA,0,1997
"938",1542035,35,"Before/After School Prog.",3.88888888888889,1997
"939",1542036,0,NA,0,1997
"940",1542037,0,"Relative",0,1997
"941",1542039,100,NA,NA,1997
"942",1542040,120,NA,NA,1997
"943",1547031,0,NA,NA,1997
"944",1547032,0,NA,NA,1997
"945",1547033,0,NA,NA,1997
"946",1551032,0,"Relative",0,1997
"947",1551037,50,NA,NA,1997
"948",1559030,150,NA,NA,1997
"949",1568033,0,NA,NA,1997
"950",1568034,0,NA,NA,1997
"951",1571037,0,"Relative",0,1997
"952",1571038,50,NA,NA,1997
"953",1571039,50,NA,NA,1997
"954",1571040,0,NA,NA,1997
"955",1571181,0,NA,NA,1997
"956",1572038,0,NA,NA,1997
"957",1572040,0,NA,NA,1997
"958",1572041,0,NA,NA,1997
"959",1579042,5,"Relative",1,1997
"960",1583031,0,NA,NA,1997
"961",1591033,0,NA,NA,1997
"962",1591034,0,NA,NA,1997
"963",1591035,0,NA,NA,1997
"964",1591036,0,NA,NA,1997
"965",1597030,0,NA,NA,1997
"966",1597031,27.5,NA,NA,1997
"967",1608032,43.8461538461538,"Before/After School Prog.",7.30769230769231,1997
"968",1608033,78,NA,NA,1997
"969",1610031,0,NA,NA,1997
"970",1611032,0,NA,NA,1997
"971",1611033,0,NA,NA,1997
"972",1611034,0,NA,NA,1997
"973",1611177,0,NA,0,1997
"974",1612030,7.5,"Family Center",1.5,1997
"975",1613036,88.4615384615385,"Before/After School Prog.",8.84615384615385,1997
"976",1613038,88.4615384615385,"Before/After School Prog.",6.31868131868132,1997
"977",1613039,0,NA,NA,1997
"978",1613041,0,NA,NA,1997
"979",1613042,0,NA,NA,1997
"980",1621031,108,"Before/After School Prog.",2.7,1997
"981",1621032,55,"Before/After School Prog.",3.66666666666667,1997
"982",1624035,0,NA,NA,1997
"983",1624036,0,NA,NA,1997
"984",1624037,0,NA,NA,1997
"985",1627032,50,NA,NA,1997
"986",1628032,NA,NA,NA,1997
"987",1628033,0,NA,NA,1997
"988",1632030,40.3846153846154,"Before/After School Prog.",2.69230769230769,1997
"989",1632031,187.5,NA,NA,1997
"990",1633174,25,"Family Center",0.5,1997
"991",1633175,25,"Family Center",0.5,1997
"992",1633178,0,NA,NA,1997
"993",1634032,0,NA,NA,1997
"994",1634033,0,NA,NA,1997
"995",1644030,15,"Family Center",3,1997
"996",1644032,51,NA,NA,1997
"997",1645031,125,NA,NA,1997
"998",1645032,150,NA,NA,1997
"999",1648032,0,NA,NA,1997
"1000",1648173,0,NA,NA,1997
"1001",1654031,0,"Relative",0,1997
"1002",1654032,165,NA,NA,1997
"1003",1663034,0,NA,NA,1997
"1004",1663036,0,NA,NA,1997
"1005",1663037,150,"Family Center",5,1997
"1006",1663038,0,"Before/After School Prog.",0,1997
"1007",1663040,0,NA,NA,1997
"1008",1663041,0,NA,NA,1997
"1009",1663042,0,NA,NA,1997
"1010",1663043,0,NA,NA,1997
"1011",1663046,132,NA,NA,1997
"1012",1670034,0,NA,NA,1997
"1013",1670035,17,NA,NA,1997
"1014",1670036,17,NA,NA,1997
"1015",1679030,0,NA,NA,1997
"1016",1682033,88,NA,NA,1997
"1017",1682034,0,NA,NA,1997
"1018",1682035,0,NA,NA,1997
"1019",1684034,0,NA,NA,1997
"1020",1684035,0,NA,NA,1997
"1021",1684036,0,"Relative",0,1997
"1022",1684037,0,"Relative",0,1997
"1023",1687031,0,NA,NA,1997
"1024",1690033,50,"Before/After School Prog.",5,1997
"1025",1690034,50,"Before/After School Prog.",5,1997
"1026",1690035,0,NA,NA,1997
"1027",1690036,0,NA,NA,1997
"1028",1690172,0,NA,NA,1997
"1029",1690173,0,NA,NA,1997
"1030",1692038,0,NA,NA,1997
"1031",1692039,0,NA,NA,1997
"1032",1692040,0,NA,NA,1997
"1033",1695045,0,NA,NA,1997
"1034",1695046,15,"Relative",2,1997
"1035",1695047,73,"Care Center",2,1997
"1036",1695048,0,NA,NA,1997
"1037",1695050,90,NA,NA,1997
"1038",1695051,90,NA,NA,1997
"1039",1695052,115,NA,NA,1997
"1040",1695054,50,NA,NA,1997
"1041",1695064,0,NA,NA,1997
"1042",1695199,0,"Relative",0,1997
"1043",1697044,0,"Relative",0,1997
"1044",1697045,0,"Relative",0,1997
"1045",1697046,0,"Relative",0,1997
"1046",1697047,0,NA,NA,1997
"1047",1697048,0,NA,NA,1997
"1048",1697049,0,NA,NA,1997
"1049",1698031,0,NA,0,1997
"1050",1698173,85,NA,NA,1997
"1051",1700036,0,NA,0,1997
"1052",1700038,0,NA,NA,1997
"1053",1700039,0,NA,NA,1997
"1054",1700180,50,NA,NA,1997
"1055",1701032,0,NA,0,1997
"1056",1701033,0,"Relative",0,1997
"1057",1701034,81.25,NA,NA,1997
"1058",1701035,50,NA,NA,1997
"1059",1701036,25,NA,NA,1997
"1060",1709183,15,"Relative",2.5,1997
"1061",1709184,15,"Relative",7.5,1997
"1062",1720178,0,NA,NA,1997
"1063",1722037,0,NA,NA,1997
"1064",1722038,0,NA,NA,1997
"1065",1722040,50,NA,NA,1997
"1066",1722184,0,NA,NA,1997
"1067",1722185,0,NA,NA,1997
"1068",1731031,0,NA,NA,1997
"1069",1731032,0,NA,NA,1997
"1070",1731033,0,NA,NA,1997
"1071",1731035,0,NA,NA,1997
"1072",1732030,0,NA,NA,1997
"1073",1732031,0,NA,NA,1997
"1074",1738032,0,NA,NA,1997
"1075",1738033,0,NA,NA,1997
"1076",1740032,0,NA,NA,1997
"1077",1750031,100,NA,NA,1997
"1078",1758033,0,NA,NA,1997
"1079",1758034,0,NA,NA,1997
"1080",1758035,0,"Relative",0,1997
"1081",1758036,0,"Relative",0,1997
"1082",1762040,0,NA,NA,1997
"1083",1762041,0,NA,NA,1997
"1084",1762042,0,NA,NA,1997
"1085",1762043,0,NA,NA,1997
"1086",1762044,0,NA,NA,1997
"1087",1762045,20,NA,NA,1997
"1088",1763035,0,NA,NA,1997
"1089",1763036,0,NA,NA,1997
"1090",1763038,0,NA,NA,1997
"1091",1763040,0,NA,NA,1997
"1092",1767032,0,NA,NA,1997
"1093",1767033,0,NA,NA,1997
"1094",1775033,0,"Before/After School Prog.",0,1997
"1095",1775035,4.5,"Relative",1.5,1997
"1096",1775036,0,NA,NA,1997
"1097",1775037,28,NA,NA,1997
"1098",1775038,0,NA,NA,1997
"1099",1775039,0,NA,NA,1997
"1100",1782033,0,"Relative",0,1997
"1101",1782034,0,NA,NA,1997
"1102",1782035,50,NA,NA,1997
"1103",1782175,0,NA,0,1997
"1104",1783030,32.5,"Before/After School Prog.",3.61111111111111,1997
"1105",1783170,32.5,"Before/After School Prog.",3.61111111111111,1997
"1106",1784033,0,NA,NA,1997
"1107",1784035,0,NA,NA,1997
"1108",1786045,0,NA,NA,1997
"1109",1786047,0,NA,NA,1997
"1110",1786048,30,NA,NA,1997
"1111",1786049,0,NA,NA,1997
"1112",1786050,40,NA,NA,1997
"1113",1787035,0,"Relative",0,1997
"1114",1794032,75,NA,NA,1997
"1115",1795033,0,"Relative",0,1997
"1116",1798039,0,NA,NA,1997
"1117",1798040,35,NA,NA,1997
"1118",1798041,78,NA,NA,1997
"1119",1799038,0,NA,NA,1997
"1120",1799039,25,NA,NA,1997
"1121",1802033,0,NA,NA,1997
"1122",1803030,0,NA,NA,1997
"1123",1803031,0,"Relative",0,1997
"1124",1805033,0,NA,NA,1997
"1125",1805034,0,NA,NA,1997
"1126",1805175,0,NA,NA,1997
"1127",1807035,0,NA,NA,1997
"1128",1807037,30,NA,NA,1997
"1129",1810043,0,NA,NA,1997
"1130",1813032,0,NA,NA,1997
"1131",1822034,NA,"Relative",NA,1997
"1132",1823033,0,NA,NA,1997
"1133",1823034,0,NA,NA,1997
"1134",1824176,0,"Before/After School Prog.",0,1997
"1135",1830033,0,NA,NA,1997
"1136",1830034,0,"Relative",0,1997
"1137",1837034,0,NA,0,1997
"1138",1837035,10,NA,NA,1997
"1139",1839034,30,"Before/After School Prog.",2.5,1997
"1140",1839035,35,"Before/After School Prog.",7,1997
"1141",1839036,0,NA,NA,1997
"1142",1839038,0,NA,NA,1997
"1143",1841035,0,NA,NA,1997
"1144",1841036,0,NA,NA,1997
"1145",1841037,152.5,NA,NA,1997
"1146",1841039,125,NA,NA,1997
"1147",1845030,0,"Before/After School Prog.",0,1997
"1148",1845031,0,"Before/After School Prog.",0,1997
"1149",1850033,0,NA,NA,1997
"1150",1850034,0,"Relative",0,1997
"1151",1852032,55,NA,NA,1997
"1152",1859031,0,NA,NA,1997
"1153",1859033,190,NA,NA,1997
"1154",1862032,115,"Non Relative",2.65384615384615,1997
"1155",1862033,115,NA,NA,1997
"1156",1862173,0,NA,NA,1997
"1157",1866032,0,NA,NA,1997
"1158",1866033,0,"Relative",0,1997
"1159",1866034,105,NA,NA,1997
"1160",1867033,0,NA,NA,1997
"1161",1867034,0,NA,NA,1997
"1162",1877176,10,"Before/After School Prog.",4,1997
"1163",1878033,0,NA,NA,1997
"1164",1878034,0,NA,NA,1997
"1165",1879032,0,NA,NA,1997
"1166",1879033,0,NA,NA,1997
"1167",1887037,0,NA,0,1997
"1168",1893034,0,NA,NA,1997
"1169",1893035,0,NA,NA,1997
"1170",1893036,75,NA,NA,1997
"1171",1893037,75,NA,NA,1997
"1172",1893038,0,NA,NA,1997
"1173",1897030,0,NA,NA,1997
"1174",1898030,288,NA,NA,1997
"1175",1901031,0,NA,NA,1997
"1176",1901172,0,NA,NA,1997
"1177",1905031,35,"Relative",0,1997
"1178",1905032,30,"Relative",0,1997
"1179",1905033,36,NA,NA,1997
"1180",1906031,0,NA,NA,1997
"1181",1908032,0,NA,NA,1997
"1182",1908033,100,NA,NA,1997
"1183",1909030,0,NA,NA,1997
"1184",1909031,0,NA,NA,1997
"1185",1911033,0,NA,NA,1997
"1186",1911034,0,NA,NA,1997
"1187",1911035,20,NA,NA,1997
"1188",1914032,0,NA,NA,1997
"1189",1914033,40,NA,NA,1997
"1190",1915030,0,"Family Center",0,1997
"1191",1915031,20,NA,1.25,1997
"1192",1915032,30,NA,NA,1997
"1193",1917030,150,"Before/After School Prog.",100,1997
"1194",1917031,0,NA,NA,1997
"1195",1917032,3,"Before/After School Prog.",1,1997
"1196",1917033,0,NA,NA,1997
"1197",1917034,45,NA,NA,1997
"1198",1918033,0,NA,NA,1997
"1199",1919037,0,NA,NA,1997
"1200",1919038,0,NA,NA,1997
"1201",1919040,90,NA,NA,1997
"1202",1919041,58,NA,NA,1997
"1203",1919043,0,NA,NA,1997
"1204",1919044,160,NA,NA,1997
"1205",1919045,0,NA,NA,1997
"1206",1919046,177,NA,NA,1997
"1207",1920032,0,NA,NA,1997
"1208",1920033,0,NA,NA,1997
"1209",1925031,0,NA,NA,1997
"1210",1926031,90,NA,NA,1997
"1211",1926032,60,NA,NA,1997
"1212",1926033,100,NA,NA,1997
"1213",1928030,135,NA,NA,1997
"1214",1930034,0,NA,NA,1997
"1215",1930035,0,NA,NA,1997
"1216",1932035,78,"Relative",0.923076923076923,1997
"1217",1935172,0,NA,NA,1997
"1218",1935173,0,NA,NA,1997
"1219",1945032,50,NA,NA,1997
"1220",1947030,0,NA,NA,1997
"1221",1947031,0,NA,NA,1997
"1222",1947032,0,NA,NA,1997
"1223",1954030,0,NA,NA,1997
"1224",1954031,0,NA,NA,1997
"1225",1954033,75,NA,NA,1997
"1226",1954171,2,"Relative",0.05,1997
"1227",1955030,36.25,NA,NA,1997
"1228",1956030,118,NA,NA,1997
"1229",1959031,0,NA,NA,1997
"1230",1959032,0,NA,NA,1997
"1231",1960032,150,NA,NA,1997
"1232",1960178,20,"Non Relative",5,1997
"1233",1960179,23.0769230769231,"Non Relative",6.59340659340659,1997
"1234",1962030,0,NA,0,1997
"1235",1962031,15,"Before/After School Prog.",7.5,1997
"1236",1965031,0,NA,NA,1997
"1237",1969032,13,NA,NA,1997
"1238",1969033,16,NA,NA,1997
"1239",1970032,0,NA,NA,1997
"1240",1971033,0,NA,NA,1997
"1241",1975032,0,"Relative",0,1997
"1242",1975033,12.5,"Relative",0,1997
"1243",1978031,70,NA,NA,1997
"1244",1985030,0,NA,NA,1997
"1245",1994177,0,NA,NA,1997
"1246",1994178,0,NA,NA,1997
"1247",2004035,4.61538461538462,"Relative",0.769230769230769,1997
"1248",2004036,0,NA,NA,1997
"1249",2006177,0,"Relative",0,1997
"1250",2006178,0,"Relative",0,1997
"1251",2011033,10,"Relative",1.25,1997
"1252",2011034,0,"Relative",0,1997
"1253",2011035,0,NA,NA,1997
"1254",2012032,25,NA,NA,1997
"1255",2012033,10.5,NA,NA,1997
"1256",2012034,0,NA,NA,1997
"1257",2013174,0,NA,NA,1997
"1258",2016031,0,"Relative",0,1997
"1259",2016032,75,"Family Center",10,1997
"1260",2016033,75,NA,NA,1997
"1261",2017032,0,NA,NA,1997
"1262",2019031,0,NA,NA,1997
"1263",2019032,145,NA,NA,1997
"1264",2022030,0,NA,NA,1997
"1265",2022031,0,NA,NA,1997
"1266",2028032,51,NA,NA,1997
"1267",2030037,0,NA,NA,1997
"1268",2030038,0,NA,0,1997
"1269",2030039,0,NA,NA,1997
"1270",2030040,0,NA,NA,1997
"1271",2030041,0,NA,NA,1997
"1272",2032035,0,NA,NA,1997
"1273",2032037,0,NA,NA,1997
"1274",2032040,0,NA,NA,1997
"1275",2032041,0,NA,NA,1997
"1276",2033030,15,NA,NA,1997
"1277",2034031,0,NA,NA,1997
"1278",2034033,0,NA,NA,1997
"1279",2034034,60,NA,NA,1997
"1280",2047030,0,NA,NA,1997
"1281",2047031,0,NA,NA,1997
"1282",2050031,0,NA,NA,1997
"1283",2050032,0,NA,NA,1997
"1284",2051034,17.5,NA,NA,1997
"1285",2051035,0,NA,NA,1997
"1286",2053031,0,NA,NA,1997
"1287",2053032,0,NA,NA,1997
"1288",2053033,12.4615384615385,"Before/After School Prog.",1.78021978021978,1997
"1289",2054030,3,"Family Center",1.5,1997
"1290",2054031,0,NA,NA,1997
"1291",2055030,5.76923076923077,"Family Center",0.576923076923077,1997
"1292",2055031,20,"Relative",0,1997
"1293",2055032,5.76923076923077,"Family Center",0.576923076923077,1997
"1294",2055033,0,"Relative",0,1997
"1295",2055034,0,NA,NA,1997
"1296",2056034,0,NA,NA,1997
"1297",2059033,0,NA,NA,1997
"1298",2060030,47.5,"Before/After School Prog.",3.16666666666667,1997
"1299",2061031,0,NA,NA,1997
"1300",2061032,65,NA,NA,1997
"1301",2061183,65,"Family Center",3.25,1997
"1302",2067036,10,"Non Relative",3,1997
"1303",2067037,12,"Non Relative",3,1997
"1304",2067038,80,NA,NA,1997
"1305",2073033,0,NA,NA,1997
"1306",2073034,0,NA,NA,1997
"1307",2075177,0,NA,NA,1997
"1308",2080031,0,NA,NA,1997
"1309",2080032,50,NA,NA,1997
"1310",2083030,60,NA,NA,1997
"1311",2083031,45,NA,NA,1997
"1312",2083172,0,"Relative",0,1997
"1313",2083173,0,NA,NA,1997
"1314",2086031,15,"Before/After School Prog.",5,1997
"1315",2086033,105,NA,NA,1997
"1316",2088031,0,NA,NA,1997
"1317",2095032,0,NA,NA,1997
"1318",2095033,20,NA,NA,1997
"1319",2106031,0,NA,NA,1997
"1320",2106032,0,NA,NA,1997
"1321",2106033,100,NA,NA,1997
"1322",2108031,NA,"Relative",NA,1997
"1323",2108032,0,"Relative",0,1997
"1324",2108033,200,NA,NA,1997
"1325",2108034,200,NA,NA,1997
"1326",2108178,0,NA,NA,1997
"1327",2108179,0,NA,NA,1997
"1328",2109030,0,NA,NA,1997
"1329",2109031,82,"Care Center",4.55555555555556,1997
"1330",2117030,80,"Family Center",6.25,1997
"1331",2117031,50,"Family Center",3.125,1997
"1332",2117032,180,NA,NA,1997
"1333",2117033,180,NA,NA,1997
"1334",2125030,10,"Family Center",6.66666666666667,1997
"1335",2125031,0,NA,NA,1997
"1336",2125032,10,"Family Center",6.66666666666667,1997
"1337",2125034,0,NA,NA,1997
"1338",2126032,0,NA,NA,1997
"1339",2127030,45,"Family Center",NA,1997
"1340",2127031,45,"Family Center",3,1997
"1341",2128032,0,NA,NA,1997
"1342",2128033,0,NA,NA,1997
"1343",2129032,40,"Before/After School Prog.",4,1997
"1344",2129033,0,NA,NA,1997
"1345",2129035,0,NA,NA,1997
"1346",2129036,0,NA,NA,1997
"1347",2129190,95,"Before/After School Prog.",3.16666666666667,1997
"1348",2137034,90,NA,NA,1997
"1349",2138033,70,NA,NA,1997
"1350",2138176,0,NA,NA,1997
"1351",2143031,NA,"Before/After School Prog.",NA,1997
"1352",2143032,0,"Relative",0,1997
"1353",2150031,0,NA,NA,1997
"1354",2151038,0,NA,NA,1997
"1355",2151039,0,NA,NA,1997
"1356",2151040,0,NA,NA,1997
"1357",2151041,0,NA,NA,1997
"1358",2164039,0,NA,NA,1997
"1359",2164041,0,NA,NA,1997
"1360",2164042,0,NA,NA,1997
"1361",2175030,0,NA,NA,1997
"1362",2175031,0,NA,NA,1997
"1363",2175032,0,NA,NA,1997
"1364",2175033,0,NA,NA,1997
"1365",2176031,0,NA,NA,1997
"1366",2176032,0,NA,NA,1997
"1367",2177031,0,NA,NA,1997
"1368",2177032,9.23076923076923,"Before/After School Prog.",0.923076923076923,1997
"1369",2177033,0,NA,NA,1997
"1370",2177034,105,"Relative",0,1997
"1371",2177035,0,NA,NA,1997
"1372",2177036,0,NA,NA,1997
"1373",2181036,0,NA,NA,1997
"1374",2181038,12,NA,NA,1997
"1375",2188030,0,NA,NA,1997
"1376",2188032,60,NA,NA,1997
"1377",2191038,0,"Relative",0,1997
"1378",2191182,0,"Relative",0,1997
"1379",2194185,9,NA,NA,1997
"1380",2195178,0,NA,NA,1997
"1381",2195181,0,NA,NA,1997
"1382",2196034,0,"Relative",0,1997
"1383",2196035,0,"Relative",0,1997
"1384",2197031,0,NA,NA,1997
"1385",2197032,0,NA,NA,1997
"1386",2198031,0,NA,0,1997
"1387",2198032,0,NA,NA,1997
"1388",2198033,0,"Relative",0,1997
"1389",2198034,0,NA,NA,1997
"1390",2198035,100,NA,NA,1997
"1391",2198036,100,NA,NA,1997
"1392",2199035,0,NA,NA,1997
"1393",2199036,0,NA,NA,1997
"1394",2201030,91.25,NA,NA,1997
"1395",2201173,13.8461538461538,"Before/After School Prog.",1.38461538461538,1997
"1396",2205032,0,NA,NA,1997
"1397",2207030,161.538461538462,"Before/After School Prog.",16.1538461538462,1997
"1398",2207031,161.538461538462,"Before/After School Prog.",16.1538461538462,1997
"1399",2210033,0,NA,NA,1997
"1400",2210035,0,NA,NA,1997
"1401",2210180,0,NA,NA,1997
"1402",2210181,0,NA,NA,1997
"1403",2219033,0,NA,NA,1997
"1404",2219034,0,NA,NA,1997
"1405",2224030,0,NA,NA,1997
"1406",2224039,0,NA,NA,1997
"1407",2224040,0,"Relative",0,1997
"1408",2224042,225,NA,NA,1997
"1409",2224044,225,NA,NA,1997
"1410",2224045,0,NA,NA,1997
"1411",2225033,0,NA,NA,1997
"1412",2225034,0,"Relative",0,1997
"1413",2228030,0,NA,NA,1997
"1414",2228031,45,"Before/After School Prog.",30,1997
"1415",2228033,43.8461538461538,"Before/After School Prog.",29.2307692307692,1997
"1416",2228035,43.8461538461538,"Before/After School Prog.",1.09615384615385,1997
"1417",2228036,34.6153846153846,NA,NA,1997
"1418",2237031,175,NA,NA,1997
"1419",2237032,300,NA,NA,1997
"1420",2238031,0,NA,NA,1997
"1421",2238033,0,NA,NA,1997
"1422",2238035,21.25,NA,NA,1997
"1423",2238036,0,NA,NA,1997
"1424",2238037,70,NA,NA,1997
"1425",2240031,0,NA,NA,1997
"1426",2240032,0,NA,NA,1997
"1427",2240033,0,NA,NA,1997
"1428",2240034,0,NA,NA,1997
"1429",2240175,0,NA,NA,1997
"1430",2244031,0,NA,0,1997
"1431",2246030,0,NA,NA,1997
"1432",2248033,75,NA,NA,1997
"1433",2248034,75,NA,NA,1997
"1434",2250041,0,NA,NA,1997
"1435",2250042,0,NA,NA,1997
"1436",2250043,0,"Relative",0,1997
"1437",2250044,0,NA,NA,1997
"1438",2250045,0,NA,NA,1997
"1439",2251035,0,NA,0,1997
"1440",2251037,0,"Relative",0,1997
"1441",2251040,50,NA,NA,1997
"1442",2256175,0,NA,NA,1997
"1443",2260031,0,NA,NA,1997
"1444",2260033,0,NA,NA,1997
"1445",2260035,0,NA,NA,1997
"1446",2260036,0,NA,NA,1997
"1447",2261033,0,NA,NA,1997
"1448",2261034,0,NA,NA,1997
"1449",2271032,9,"Non Relative",3,1997
"1450",2271034,70,NA,NA,1997
"1451",2271035,11,NA,NA,1997
"1452",2272033,52,NA,NA,1997
"1453",2276171,0,NA,NA,1997
"1454",2277034,0,NA,NA,1997
"1455",2277035,60,NA,NA,1997
"1456",2277183,0,NA,NA,1997
"1457",2277184,0,NA,NA,1997
"1458",2278039,0,NA,NA,1997
"1459",2278040,0,NA,NA,1997
"1460",2278041,0,NA,NA,1997
"1461",2278042,0,NA,NA,1997
"1462",2278043,0,NA,NA,1997
"1463",2280038,0,NA,NA,1997
"1464",2280039,0,NA,0,1997
"1465",2280041,0,NA,NA,1997
"1466",2280042,0,NA,NA,1997
"1467",2280043,0,NA,NA,1997
