ER30001,ER30002,ER33601,ER33602,ER33603,CHREL,Q21B12_2,Q21B12A1,Q21B12A2,Q21G5,Q21G5D,Q21G7A,Q21G7C,Q21G8F,Q21G8I,Q21G10,Q21G10C,Q21H5,Q21H5C,Q21H6,Q21H6B,Q21H7B,Q21H7F,Q21H8,Q21H8B
3032,3,2549,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
3033,2,821,2,30,4,1,2600,6,0,0,0,0,0,0,0,0,1,1000,5,0,5,0,5,0
3034,4,2812,3,30,4,1,4850,6,0,0,0,0,0,0,0,0,5,0,5,0,1,200,5,0
3041,3,5729,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
3041,4,5729,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
3043,3,7192,3,30,4,5,0,0,5,0,5,0,5,90,5,0,0,0,0,0,0,0,0,0
3045,3,3287,3,30,4,5,0,0,0,0,0,0,0,0,0,0,1,950,1,1200,5,0,1,9999
3045,4,3287,4,30,4,5,0,0,5,0,1,1200,5,0,1,100,0,0,0,0,0,0,0,0
3047,6,7114,6,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
3055,3,303,3,30,4,5,0,0,5,0,1,200,5,0,5,0,0,0,0,0,0,0,0,0
3055,4,303,4,30,4,5,0,0,5,0,1,100,5,0,5,0,0,0,0,0,0,0,0,0
3056,3,2577,2,30,4,1,4100,6,0,0,0,0,0,0,0,0,5,0,1,250,5,0,5,0
3057,5,7086,3,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
3059,3,5423,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
3059,4,5423,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,200,5,0
3061,3,2961,3,30,4,5,0,0,0,0,0,0,0,0,0,0,1,600,1,600,5,0,1,30
3061,4,2961,4,30,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3063,5,4644,5,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
3063,6,4644,6,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
3066,3,6644,3,30,4,5,0,0,5,0,1,1500,5,0,5,0,0,0,0,0,0,0,0,0
3070,3,4268,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
3073,2,934,2,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
3078,3,5722,3,30,4,1,5500,6,1,320,1,500,5,0,5,0,0,0,0,0,0,0,0,0
3082,3,6766,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
3082,4,6766,4,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
3085,4,3982,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
3088,4,7174,3,30,4,5,0,0,5,0,1,0,5,0,1,64,0,0,0,0,0,0,0,0
3088,5,7174,4,30,4,5,0,0,5,0,5,0,5,0,1,64,0,0,0,0,0,0,0,0
3090,3,4810,3,30,4,5,0,0,0,0,0,0,0,0,0,0,1,0,1,450,5,0,5,0
3090,4,4810,4,30,4,5,0,0,5,0,1,900,5,250,1,100,0,0,0,0,0,0,0,0
3091,3,3504,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,3000,5,0
3091,4,3504,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,2000,5,0
3094,3,3991,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
3094,4,3991,4,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
3095,3,6247,3,30,4,9,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
3095,4,6247,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
3096,3,6496,3,30,4,5,0,0,5,0,1,600,5,90,5,0,0,0,0,0,0,0,0,0
3098,3,6789,2,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
3098,4,6789,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
3099,4,6380,4,30,4,5,0,0,9,0,9,0,9,0,9,0,0,0,0,0,0,0,0,0
3099,5,6380,5,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
3105,3,3146,2,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,100,5,200,5,0
3105,4,3146,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,800,5,0
3108,4,6091,4,35,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,80,5,0
3109,3,488,3,30,4,1,4000,6,5,0,1,500,5,500,5,0,0,0,0,0,0,0,0,0
3110,3,6088,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,115,5,0
3111,4,2614,5,33,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,0,5,0,5,0
3111,5,2614,6,33,4,5,0,0,5,0,1,0,5,0,5,0,0,0,0,0,0,0,0,0
3113,3,6792,3,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
3115,4,3693,4,30,4,1,3000,6,0,0,0,0,0,0,0,0,5,0,5,0,1,15,5,0
3116,2,3338,2,30,4,5,0,0,5,0,1,0,5,0,5,0,0,0,0,0,0,0,0,0
3117,5,6602,5,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
3117,6,6602,6,30,4,5,0,0,1,0,1,0,5,0,5,0,0,0,0,0,0,0,0,0
3121,4,2621,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
3123,3,2952,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,1200,5,0,5,0
3124,3,2862,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
3125,4,3575,4,33,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
3125,5,3575,5,30,4,1,0,0,5,0,1,480,5,0,5,0,0,0,0,0,0,0,0,0
3127,3,2599,3,70,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,600,5,0
3127,4,2599,4,70,4,5,0,0,0,0,0,0,0,0,0,0,1,0,1,650,5,0,1,0
3130,2,7185,2,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,450,5,0
3131,2,5154,2,30,4,5,0,0,5,0,1,0,1,100,5,0,0,0,0,0,0,0,0,0
3131,3,5154,3,30,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3133,3,5574,3,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
3135,3,5575,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
3135,4,5575,4,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
3136,3,6200,3,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
3140,3,937,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,700,1,0
3140,4,937,4,30,4,5,0,0,1,125,1,90,1,20,5,0,0,0,0,0,0,0,0,0
3141,5,938,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,400,1,15
3143,4,6991,2,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,30,5,0,5,0
3144,3,2620,3,30,4,5,0,0,5,0,1,0,5,0,5,0,0,0,0,0,0,0,0,0
3147,6,1890,6,30,4,1,1200,6,1,80,1,0,5,0,5,0,0,0,0,0,0,0,0,0
3149,3,6176,3,30,4,5,0,0,5,0,1,0,5,0,1,10,0,0,0,0,0,0,0,0
3151,4,7117,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
3151,5,7117,5,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
3155,5,5839,5,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1,120,5,0
3155,6,5839,6,30,4,5,0,0,5,0,5,0,5,130,5,0,0,0,0,0,0,0,0,0
3156,3,4868,3,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
3156,4,4868,4,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
3159,3,946,3,30,4,5,0,0,5,0,1,300,5,0,5,0,0,0,0,0,0,0,0,0
3159,4,946,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,1800,5,0,5,0
3161,3,1893,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,0,1,0
3162,5,5606,5,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,1200,5,0,5,0
3162,6,5606,6,30,4,5,0,0,5,0,1,250,5,0,5,0,0,0,0,0,0,0,0,0
3163,4,1293,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
3171,5,2757,5,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
3176,4,1605,4,30,4,5,0,0,1,0,5,0,5,0,1,0,0,0,0,0,0,0,0,0
3176,5,1605,5,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
3177,3,5980,3,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
3178,3,3861,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,0,5,0,5,0
3178,5,3861,5,30,4,1,0,0,0,0,0,0,0,0,0,0,5,0,1,0,5,0,5,0
3179,4,5942,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
3179,6,5942,5,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
3189,3,6342,3,30,4,1,200,5,0,0,0,0,0,0,0,0,1,0,5,0,5,0,5,0
3191,4,3352,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,168,5,50,5,0
3196,3,3506,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1,0,5,0
3196,6,3506,6,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,0,5,0
3197,5,3641,4,60,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
3198,2,5830,2,30,4,9,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
3200,4,5737,4,30,4,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,5,0
3200,6,5737,6,30,4,5,0,0,0,0,0,0,0,0,0,0,1,0,5,0,5,0,5,0
3202,3,6757,3,30,4,9,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,1,0
3202,5,6757,5,30,4,5,0,0,5,0,1,0,5,0,5,0,0,0,0,0,0,0,0,0
3204,3,2609,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,0,5,0,5,0
3204,4,2609,4,30,4,5,0,0,1,0,1,0,5,0,5,0,0,0,0,0,0,0,0,0
3205,2,1969,2,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,0,5,0,5,0
3206,4,7149,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
3207,4,5176,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,350,5,0
3207,5,5176,5,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,200,5,0
3211,3,7232,3,30,4,5,0,0,0,0,0,0,0,0,0,0,9,0,9,0,9,0,9,0
3211,4,7232,4,30,4,5,0,0,0,0,0,0,0,0,0,0,9,0,9,0,9,0,9,0
3217,3,4870,3,33,4,5,0,0,5,0,1,0,5,0,5,0,0,0,0,0,0,0,0,0
3221,3,2849,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
3221,5,2849,5,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
3223,3,6188,3,33,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
3223,4,6188,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,0,5,0,5,0
3224,6,6530,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,100,5,0
3224,7,6530,5,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,100,5,0
3225,3,6189,2,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
3225,6,6189,5,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
3227,3,6246,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
3227,4,6246,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
3228,3,6245,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
3228,6,6245,6,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
3229,3,3934,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,0,5,0,5,0
3229,4,3934,4,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
3231,3,6191,3,30,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3232,4,2850,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,60,5,0
3232,5,2850,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,0,5,70,5,0
3233,3,4809,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
3233,4,4809,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
3237,6,4918,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
3237,7,4918,5,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
3238,3,3992,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,0,5,0
3238,4,3992,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,0,5,0,5,0
3239,3,6186,3,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
3239,4,6186,4,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
3240,3,6190,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,15,5,0,5,0
3240,6,6190,6,30,4,5,0,0,5,0,1,0,5,0,5,0,0,0,0,0,0,0,0,0
3242,3,3993,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
3242,4,3993,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
3248,4,7260,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
3248,5,7260,5,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
3249,4,6443,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
3249,7,6443,6,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,100,5,0
3250,3,5497,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
3250,4,5497,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
3257,3,6187,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
3257,4,6187,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,0,5,0
3258,4,6089,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
3258,5,6089,5,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
3275,3,5904,3,30,4,1,336,5,0,0,0,0,0,0,0,0,5,0,1,1500,5,0,1,20
3275,4,5904,4,30,4,1,1500,6,5,0,5,0,5,0,1,20,0,0,0,0,0,0,0,0
3282,5,1548,5,30,4,1,8600,6,0,0,0,0,0,0,0,0,5,0,5,0,5,0,1,0
3282,7,1548,7,30,4,1,3000,6,0,0,0,0,0,0,0,0,5,0,5,0,5,0,1,0
3289,3,1101,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
3291,3,4211,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
3294,4,6170,3,35,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
3302,3,2703,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,2000,1,300
3302,4,2703,4,30,4,5,0,0,5,0,1,900,1,1000,1,300,0,0,0,0,0,0,0,0
3303,7,6634,6,60,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,420,5,40,5,0
3308,3,1169,2,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
3309,3,2007,3,30,4,1,3700,6,0,0,0,0,0,0,0,0,5,0,5,0,5,200,5,0
3309,4,2007,4,30,4,1,3700,6,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
3310,3,5932,3,30,4,5,0,0,5,0,5,0,5,50,5,0,0,0,0,0,0,0,0,0
3312,5,5199,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,0,5,0,5,0
3320,2,3855,2,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,600,5,0,5,0
3323,3,2815,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,60,5,0,5,0
3323,4,2815,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,120,5,0,5,0
3331,6,2612,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1,60,1,25
3331,8,2612,6,30,4,5,0,0,5,0,1,0,5,0,5,0,0,0,0,0,0,0,0,0
3332,3,2510,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
3332,4,2510,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,0,5,0,5,0
3333,3,2511,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,0,5,0,5,0
3336,3,2513,3,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
3336,5,2513,5,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
3345,3,1930,3,30,4,5,0,0,1,0,5,0,8,0,8,0,0,0,0,0,0,0,0,0
3345,5,1930,5,30,4,5,0,0,1,0,5,0,8,0,5,0,0,0,0,0,0,0,0,0
3347,5,7065,2,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
3348,6,1604,3,35,4,1,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
3349,3,2277,3,30,4,1,1500,6,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
3349,4,2277,4,30,4,1,1500,6,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
3352,3,3011,2,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
3353,3,6742,3,33,4,5,0,0,5,0,5,0,1,0,1,80,0,0,0,0,0,0,0,0
3353,4,6742,4,30,4,5,0,0,5,0,1,400,5,0,5,0,0,0,0,0,0,0,0,0
3356,6,5832,4,60,4,5,0,0,1,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
3360,2,2610,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,0,5,0,5,0
3360,3,2610,4,30,4,5,0,0,5,0,1,0,5,0,5,0,0,0,0,0,0,0,0,0
3365,4,2401,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,250,5,0
3365,5,2401,5,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,0,5,0,5,0
3367,3,2847,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,0,5,0,5,0
3367,4,2847,4,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
3368,7,3123,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,0,5,0,5,0
3368,8,3123,4,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
3369,4,4410,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,0,5,0,5,0
3369,7,4410,7,30,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3371,4,3638,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,26,5,0
3371,5,3638,5,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
3373,3,3306,3,33,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,0,5,0,5,0
3373,4,3306,4,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
3374,5,4956,5,70,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3375,5,4280,3,35,4,5,0,0,0,0,0,0,0,0,0,0,1,0,5,0,5,0,5,0
3375,6,4409,5,97,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,0,5,0,5,0
3376,6,3834,6,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,0,5,0,5,0
3376,7,3834,7,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
3378,3,3188,3,33,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
3378,4,3188,4,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
3380,4,3567,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
3380,5,3567,5,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
3386,3,2837,3,30,4,1,3000,6,0,0,0,0,0,0,0,0,5,0,1,100,1,0,1,0
3386,4,2837,4,30,4,1,2060,6,1,0,1,300,5,0,5,0,0,0,0,0,0,0,0,0
3387,3,828,3,30,4,1,2500,6,5,0,1,600,5,0,5,0,0,0,0,0,0,0,0,0
3389,3,6913,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,0,5,0
3390,3,7331,2,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,50,5,0,5,0
3397,3,1534,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,0,5,0,5,0
3397,7,2562,3,33,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3404,3,4808,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
3404,4,4808,4,30,4,5,0,0,5,0,1,0,5,0,5,0,0,0,0,0,0,0,0,0
3408,4,4580,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,1,0
3409,3,2794,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
3409,4,2794,4,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
3416,3,2512,3,30,4,5,0,0,5,0,5,0,5,0,1,16,0,0,0,0,0,0,0,0
3417,3,4874,3,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
3420,4,6389,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,1500,5,0
3420,5,6389,5,30,4,5,0,0,5,0,5,0,5,125,5,0,0,0,0,0,0,0,0,0
3422,3,2228,3,30,4,5,0,0,0,0,0,0,0,0,0,0,1,300,1,900,5,0,5,0
3427,4,6217,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,220,5,0
3427,5,6217,5,30,4,5,0,0,5,0,1,0,5,0,5,0,0,0,0,0,0,0,0,0
3437,3,2796,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
3437,7,2796,7,30,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3441,3,3124,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
3441,5,3124,5,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1,0,5,0
5012,38,4216,3,30,4,9,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,200,5,0
5012,39,4216,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,200,5,0
5012,177,4585,3,60,4,5,0,0,0,0,0,0,0,0,0,0,1,0,5,0,5,0,5,0
5014,40,7023,3,60,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
5015,35,3132,3,30,4,5,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,250,5,0
5015,36,5506,3,33,4,1,525,6,0,0,0,0,0,0,0,0,5,0,5,0,1,75,5,0
5015,177,5506,4,33,4,1,525,6,0,0,0,0,0,0,0,0,5,0,1,200,5,0,1,0
5016,33,5221,2,30,4,1,700,6,0,0,0,0,0,0,0,0,5,0,5,0,5,60,1,50
5016,34,5221,3,30,4,1,700,6,0,0,0,0,0,0,0,0,5,0,1,0,5,30,1,18
5017,32,3056,4,60,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,55,1,0
5018,33,7141,5,60,4,5,0,0,0,0,0,0,0,0,0,0,1,0,1,25,5,0,1,4
5018,34,6719,2,30,4,5,0,0,5,0,1,0,5,0,5,0,0,0,0,0,0,0,0,0
5031,38,4718,2,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
5031,39,5120,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
5031,40,4718,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
5031,42,5283,2,30,4,9,0,0,0,0,0,0,0,0,0,0,1,0,5,0,5,0,5,0
5031,46,5283,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
5031,50,5120,5,60,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
5034,40,4265,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,1,9999
5034,42,4093,2,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,100,5,0
5034,43,4093,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,100,5,0
5035,31,4952,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,300,5,0
5036,31,5492,2,30,4,1,3600,6,5,0,1,530,5,0,1,0,0,0,0,0,0,0,0,0
5037,34,6372,5,30,4,9,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
5037,185,6372,6,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,0,5,0,5,0
5040,33,7222,3,30,4,5,0,0,1,0,1,0,5,0,5,0,0,0,0,0,0,0,0,0
5040,181,7222,4,33,4,5,0,0,0,0,0,0,0,0,0,0,1,0,5,0,5,0,1,0
5045,33,5491,4,33,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
5046,176,4837,5,30,4,1,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,200,5,0
5046,177,4837,6,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
5047,31,6532,4,33,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,30,5,0
5047,32,6532,5,33,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,1,40
