ER30001,ER30002,PCGID_97,PCGPN_97,OCGID_97,OCGPN_97,PCGID_02,PCGPN_02,OCGID_02,OCGPN_02,PCGID_07,PCGPN_07,OCGID_07,OCGPN_07
6828,32,6828,3,6828,171,6828,3,6828,171,6828,3,6828,171
6830,30,6830,171,6830,2,6830,2,6830,171,,,,
6830,31,6830,171,6830,2,6830,2,6830,171,6830,171,,
6832,35,6832,3,,,6832,3,,,,,,
6832,36,6832,4,,,6832,4,,,6832,4,,
6832,38,6832,32,,,6832,32,,,6832,32,,
6832,39,6832,4,,,6832,4,,,6832,4,,
6832,40,6832,33,,,6832,33,,,6832,33,,
6832,41,6832,32,,,6832,32,,,6832,32,,
6832,42,6832,3,,,6832,3,,,6832,3,,
6832,44,6832,33,,,6832,33,,,6832,33,,
6832,176,6832,172,6832,171,,,,,,,,
6832,177,6832,172,6832,171,,,,,,,,
6837,34,6837,33,,,,,,,,,,
6838,33,6838,6,6838,170,6838,6,6838,170,6838,6,6838,170
6839,35,6839,172,6839,8,6839,172,6839,8,,,,
6839,36,6839,9,,,6839,9,6839,34,,,,
6839,37,6839,9,,,6839,9,6839,34,6839,9,,
6840,32,6840,3,,,6840,3,,,,,,
6840,33,6840,30,6840,170,6840,30,,,6840,30,,
6843,32,6843,173,6843,2,6843,173,6843,2,,,,
6843,33,6843,6,6843,179,,,,,,,,
6843,34,6843,6,6843,179,6843,6,,,,,,
6845,35,6845,6,,,6845,6,,,,,,
6845,37,6845,5,,,6845,5,,,,,,
6845,38,6845,6,,,6845,6,,,,,,
6845,39,6845,5,,,6845,5,,,6845,5,,
6845,40,6845,3,,,6845,3,6845,32,6845,3,,
6845,41,6845,7,,,6845,7,,,,,,
6845,42,6845,3,,,6845,3,6845,32,6845,3,,
6845,43,6845,182,6845,30,6845,186,,,6845,186,,
6845,44,6845,182,6845,30,6845,186,,,6845,186,,
6849,31,6849,188,6849,2,6849,188,6849,2,6849,188,6849,2
6849,32,6849,5,6849,196,6849,5,6849,196,6849,5,6849,910
6849,33,6849,188,6849,2,6849,188,6849,2,6849,188,6849,2
6851,31,6851,3,,,6851,3,,,,,,
6853,32,6853,30,,,6853,30,6853,173,6853,30,6853,173
6853,33,6853,3,6853,2,6853,3,,,6853,3,,
6854,173,6854,4,,,6854,172,,,6854,4,,
6857,30,6857,183,,,,,,,6857,199,6857,200
6857,184,6857,183,,,6857,6,6857,190,,,,
6862,45,6862,8,,,6862,8,6862,181,,,,
6862,47,6862,35,,,6862,35,6862,182,6862,35,6862,182
6864,34,6864,2,,,6864,2,,,,,,
6864,35,6864,30,6864,3,6864,3,6864,173,6864,3,6864,173
6867,34,6867,200,6867,6,6867,200,,,6867,200,,
6867,36,6867,8,6867,203,6867,203,6867,204,6867,203,,
6867,201,6867,200,6867,6,6867,200,,,6867,200,,
6872,31,6872,170,6872,2,6872,170,6872,2,,,,
6872,174,6872,3,6872,171,,,,,,,,
