"","ID","educ","ed","year_meas"
"9972",915170,14,"13-15",2011
"9973",915171,17,">16",2011
"9974",915172,13,"13-15",2011
"9975",915173,17,">16",2011
"9976",915174,NA,NA,-1
"9977",915175,NA,NA,-1
"9978",915176,NA,NA,-1
"9979",915177,NA,NA,-1
"9980",916001,12,"12",1976
"9981",916002,12,"12",1999
"9982",916003,NA,NA,-1
"9983",916004,15,"13-15",2011
"9984",916005,17,">16",2011
"9985",916021,12,"12",1997
"9986",916031,12,"12",2011
"9987",916032,15,"13-15",2011
"9988",916033,NA,NA,-1
"9989",916034,NA,NA,-1
"9990",916035,15,"13-15",2011
"9991",916036,11,"<12",2011
"9992",916037,11,"<12",2011
"9993",916038,NA,NA,-1
"9994",916039,NA,NA,-1
"9995",916040,NA,NA,-1
"9996",916041,NA,NA,-1
"9997",916042,NA,NA,-1
"9998",916170,9,"<12",1999
"9999",916171,13,"13-15",1980
"10000",916172,12,"12",1988
"10001",916173,14,"13-15",2011
"10002",916174,11,"<12",1992
"10003",916175,11,"<12",1992
"10004",916176,NA,NA,-1
"10005",916177,NA,NA,-1
"10006",916178,NA,NA,-1
"10007",916179,NA,NA,-1
"10008",916180,12,"12",1994
"10009",916181,NA,NA,-1
"10010",916182,14,"13-15",1996
"10011",916183,12,"12",2003
"10012",916184,NA,NA,-1
"10013",916185,12,"12",1999
"10014",916186,12,"12",1997
"10015",916187,10,"<12",1997
"10016",916188,NA,NA,-1
"10017",916189,NA,NA,-1
"10018",916190,NA,NA,-1
"10019",916191,NA,NA,-1
"10020",916192,14,"13-15",1997
"10021",916193,10,"<12",1999
"10022",916194,NA,NA,-1
"10023",916195,NA,NA,-1
"10024",916196,NA,NA,-1
"10025",916197,NA,NA,-1
"10026",916198,13,"13-15",2011
"10027",916199,12,"12",2011
"10028",916200,NA,NA,-1
"10029",916201,12,"12",2007
"10030",916202,12,"12",2011
"10031",916203,NA,NA,-1
"10032",916204,NA,NA,-1
"10033",916205,NA,NA,-1
"10034",916206,NA,NA,-1
"10035",916207,NA,NA,-1
"10036",917001,11,"<12",1997
"10037",917002,11,"<12",1989
"10038",917003,11,"<12",1985
"10039",917004,11,"<12",1968
"10040",917030,NA,NA,-1
"10041",917031,NA,NA,-1
"10042",917032,NA,NA,-1
"10043",917170,12,"12",1985
"10044",917171,12,"12",1997
"10045",918001,12,"12",1983
"10046",919001,8,"<12",1977
"10047",919002,11,"<12",1977
"10048",920001,12,"12",2007
"10049",920002,12,"12",1986
"10050",920003,12,"12",2001
"10051",920030,NA,NA,-1
"10052",920031,NA,NA,-1
"10053",920170,12,"12",2001
"10054",921001,11,"<12",1991
"10055",921002,10,"<12",1984
"10056",921003,12,"12",1999
"10057",921030,12,"12",2007
"10058",921031,NA,NA,-1
"10059",921032,NA,NA,-1
"10060",921033,NA,NA,-1
"10061",921034,NA,NA,-1
"10062",921170,12,"12",1982
"10063",921171,12,"12",1988
"10064",921172,NA,NA,-1
"10065",921173,NA,NA,-1
"10066",921174,NA,NA,-1
"10067",921175,NA,NA,-1
"10068",921176,12,"12",1997
"10069",921177,12,"12",1999
"10070",921178,12,"12",2011
"10071",921179,12,"12",2011
"10072",921180,12,"12",2011
"10073",921181,NA,NA,-1
"10074",922001,17,">16",2011
"10075",922002,14,"13-15",2011
"10076",922003,16,"16",2011
"10077",922004,14,"13-15",2011
"10078",922005,16,"16",2011
"10079",922030,12,"12",2011
"10080",922031,15,"13-15",2011
"10081",922032,13,"13-15",2011
"10082",922033,11,"<12",2011
"10083",922034,10,"<12",2011
"10084",922035,NA,NA,-1
"10085",922036,NA,NA,-1
"10086",922037,NA,NA,-1
"10087",922038,NA,NA,-1
"10088",922170,16,"16",2011
"10089",922171,14,"13-15",2011
"10090",922172,16,"16",2011
"10091",922173,12,"12",2011
"10092",922174,NA,NA,-1
"10093",923001,12,"12",1992
"10094",923002,12,"12",1997
"10095",923003,NA,NA,-1
"10096",923004,17,">16",2011
"10097",923030,NA,NA,-1
"10098",923170,11,"<12",2011
"10099",924001,16,"16",1977
"10100",925001,11,"<12",1968
"10101",925002,NA,NA,-1
"10102",925003,NA,NA,-1
"10103",925004,NA,NA,-1
"10104",925005,NA,NA,-1
"10105",925006,NA,NA,-1
"10106",925020,12,"12",1968
"10107",926001,10,"<12",1968
"10108",926002,14,"13-15",1989
"10109",927001,11,"<12",1977
"10110",928001,7,"<12",1982
"10111",928002,NA,NA,-1
"10112",929001,6,"<12",1968
"10113",929002,7,"<12",1975
"10114",930001,7,"<12",1968
"10115",930002,12,"12",1968
"10116",930003,12,"12",1970
"10117",930004,12,"12",2011
"10118",930170,14,"13-15",2011
"10119",930171,14,"13-15",2011
"10120",930172,12,"12",2011
"10121",930173,13,"13-15",2005
"10122",930174,NA,NA,-1
"10123",931001,13,"13-15",2001
"10124",931002,14,"13-15",2011
"10125",931030,12,"12",2011
"10126",931031,16,"16",2011
"10127",931032,11,"<12",2011
"10128",931033,NA,NA,-1
"10129",931034,NA,NA,-1
"10130",931035,NA,NA,-1
"10131",931170,12,"12",1992
"10132",931171,NA,NA,-1
"10133",931172,12,"12",2011
"10134",931173,16,"16",2011
"10135",931174,12,"12",2011
"10136",932001,7,"<12",1968
"10137",933001,12,"12",1968
"10138",933002,13,"13-15",1968
"10139",934001,10,"<12",1968
"10140",934002,8,"<12",1997
"10141",934021,12,"12",2011
"10142",934030,17,">16",2011
"10143",934031,16,"16",2011
"10144",934033,16,"16",2011
"10145",934034,NA,NA,-1
"10146",934035,NA,NA,-1
"10147",934036,NA,NA,-1
"10148",934037,NA,NA,-1
"10149",934038,NA,NA,-1
"10150",934039,NA,NA,-1
"10151",934170,14,"13-15",2011
"10152",934171,12,"12",1995
"10153",934172,14,"13-15",1982
"10154",934173,15,"13-15",1985
"10155",934174,12,"12",1982
"10156",934175,14,"13-15",1993
"10157",934176,12,"12",1982
"10158",934177,12,"12",1995
"10159",934178,14,"13-15",2009
"10160",934179,16,"16",2011
"10161",934180,14,"13-15",2011
"10162",934181,NA,NA,-1
"10163",934182,NA,NA,-1
"10164",935001,13,"13-15",1994
"10165",935002,12,"12",2011
"10166",935003,14,"13-15",2011
"10167",935004,13,"13-15",2011
"10168",935005,12,"12",2011
"10169",935030,14,"13-15",2011
"10170",935031,14,"13-15",2011
"10171",935032,11,"<12",2011
"10172",935033,11,"<12",2011
"10173",935034,10,"<12",2011
"10174",935035,NA,NA,-1
"10175",935036,NA,NA,-1
"10176",935170,12,"12",1979
"10177",935171,12,"12",1980
"10178",935172,12,"12",1990
"10179",935173,10,"<12",1986
"10180",935174,12,"12",1984
"10181",935175,16,"16",2009
"10182",935176,13,"13-15",2011
"10183",935177,17,">16",2011
"10184",935178,12,"12",1996
"10185",935179,11,"<12",1991
"10186",935180,11,"<12",1992
"10187",935181,8,"<12",1994
"10188",935182,13,"13-15",2009
"10189",935183,NA,NA,-1
"10190",935184,NA,NA,-1
"10191",936001,4,"<12",1968
"10192",936002,12,"12",1986
"10193",936170,9,"<12",1986
"10194",937001,3,"<12",1990
"10195",937002,7,"<12",1999
"10196",937003,12,"12",2011
"10197",937004,12,"12",2009
"10198",937030,17,">16",2011
"10199",937170,13,"13-15",2005
"10200",937171,12,"12",2011
"10201",937172,NA,NA,-1
"10202",937173,NA,NA,-1
"10203",937174,8,"<12",2011
"10204",937175,NA,NA,-1
"10205",937176,NA,NA,-1
"10206",937177,NA,NA,-1
"10207",937178,NA,NA,-1
"10208",938001,6,"<12",1968
"10209",938002,16,"16",2009
"10210",939001,16,"16",2011
"10211",939030,17,">16",2011
"10212",939031,17,">16",2011
"10213",939032,17,">16",2011
"10214",939033,NA,NA,-1
"10215",939034,NA,NA,-1
"10216",939035,NA,NA,-1
"10217",939036,NA,NA,-1
"10218",939037,NA,NA,-1
"10219",939038,NA,NA,-1
"10220",939039,NA,NA,-1
"10221",939170,17,">16",2011
"10222",939171,17,">16",2011
"10223",939172,17,">16",2011
"10224",939173,16,"16",2011
"10225",940001,12,"12",1968
"10226",940002,12,"12",1968
"10227",940003,NA,NA,-1
"10228",940004,NA,NA,-1
"10229",940005,NA,NA,-1
"10230",940006,NA,NA,-1
"10231",941001,12,"12",1984
"10232",941002,10,"<12",1980
"10233",941003,12,"12",2011
"10234",941004,12,"12",2011
"10235",941005,12,"12",2011
"10236",941030,12,"12",1995
"10237",941031,12,"12",2011
"10238",941032,12,"12",2011
"10239",941033,12,"12",2011
"10240",941034,12,"12",2011
"10241",941035,NA,NA,-1
"10242",941036,NA,NA,-1
"10243",941037,10,"<12",2011
"10244",941038,NA,NA,-1
"10245",941039,NA,NA,-1
"10246",941040,NA,NA,-1
"10247",941041,NA,NA,-1
"10248",941042,NA,NA,-1
"10249",941043,NA,NA,-1
"10250",941044,NA,NA,-1
"10251",941045,NA,NA,-1
"10252",941046,NA,NA,-1
"10253",941170,11,"<12",1979
"10254",941171,12,"12",1977
"10255",941172,9,"<12",1992
"10256",941173,12,"12",1978
"10257",941174,11,"<12",1983
"10258",941175,NA,NA,-1
"10259",941176,12,"12",1999
"10260",941177,12,"12",1988
"10261",941178,12,"12",1988
"10262",941179,12,"12",1982
"10263",941180,12,"12",1996
"10264",941181,11,"<12",1993
"10265",941182,12,"12",1993
"10266",941183,12,"12",1993
"10267",941184,12,"12",2011
"10268",941185,12,"12",2011
"10269",941186,14,"13-15",2011
"10270",941187,12,"12",2003
"10271",941188,12,"12",2009
"10272",941189,12,"12",2003
"10273",941190,11,"<12",2003
"10274",941191,12,"12",2003
"10275",941192,12,"12",2011
"10276",941193,14,"13-15",2011
"10277",941194,16,"16",2011
"10278",941195,NA,NA,-1
"10279",941196,NA,NA,-1
"10280",941197,NA,NA,-1
"10281",941198,NA,NA,-1
"10282",942001,5,"<12",1986
"10283",942002,5,"<12",1968
"10284",943001,12,"12",1968
"10285",944001,10,"<12",1968
"10286",945001,12,"12",2005
"10287",945002,12,"12",1986
"10288",946001,15,"13-15",2007
"10289",946030,9,"<12",2011
"10290",946031,NA,NA,-1
"10291",946032,NA,NA,-1
"10292",946033,NA,NA,-1
"10293",946170,13,"13-15",1984
"10294",946171,9,"<12",1991
"10295",946172,17,">16",2011
"10296",946173,12,"12",2011
"10297",946174,12,"12",2011
"10298",946175,12,"12",2009
"10299",946176,10,"<12",2011
"10300",946177,NA,NA,-1
"10301",946178,NA,NA,-1
"10302",946179,NA,NA,-1
"10303",946180,NA,NA,-1
"10304",946181,NA,NA,-1
"10305",946182,NA,NA,-1
"10306",946183,NA,NA,-1
"10307",946184,NA,NA,-1
"10308",947001,12,"12",2007
"10309",947002,12,"12",1997
"10310",947003,11,"<12",1982
"10311",947004,12,"12",1980
"10312",947005,NA,NA,-1
"10313",947030,12,"12",2011
"10314",947031,NA,NA,-1
"10315",947170,11,"<12",1982
"10316",948001,16,"16",2005
"10317",948030,16,"16",2011
"10318",948031,16,"16",2011
"10319",948032,17,">16",2011
"10320",948033,NA,NA,-1
"10321",948034,NA,NA,-1
"10322",948035,NA,NA,-1
"10323",948036,NA,NA,-1
"10324",948037,NA,NA,-1
"10325",948038,NA,NA,-1
"10326",948170,16,"16",1992
"10327",948171,12,"12",1997
"10328",948172,16,"16",2005
"10329",948173,17,">16",2005
"10330",948174,11,"<12",2005
"10331",948175,13,"13-15",1995
"10332",948176,14,"13-15",2011
"10333",948177,NA,NA,-1
"10334",948178,16,"16",2011
"10335",949001,NA,NA,-1
"10336",949170,NA,NA,-1
"10337",950001,16,"16",2011
"10338",950030,9,"<12",1994
"10339",950170,14,"13-15",2011
"10340",951001,16,"16",2007
"10341",951030,16,"16",2011
"10342",951031,14,"13-15",2011
"10343",951032,NA,NA,-1
"10344",951033,NA,NA,-1
"10345",951170,16,"16",2007
"10346",951171,14,"13-15",2011
"10347",951172,NA,NA,-1
"10348",951173,NA,NA,-1
"10349",952001,12,"12",2007
"10350",952002,12,"12",1993
"10351",952003,17,">16",2011
"10352",952004,14,"13-15",2001
"10353",952030,11,"<12",2001
"10354",952031,17,">16",2009
"10355",952032,16,"16",2011
"10356",952033,NA,NA,-1
"10357",952034,NA,NA,-1
"10358",952170,16,"16",2011
"10359",952171,12,"12",2001
"10360",952172,NA,NA,-1
"10361",952173,NA,NA,-1
"10362",952174,NA,NA,-1
"10363",953001,10,"<12",1981
"10364",953002,6,"<12",1968
"10365",954001,12,"12",1968
"10366",954170,NA,NA,-1
"10367",955001,12,"12",1968
"10368",955002,NA,NA,-1
"10369",956001,12,"12",1984
"10370",957001,13,"13-15",1985
"10371",957002,14,"13-15",1982
"10372",957003,8,"<12",1968
"10373",958001,10,"<12",1999
"10374",958002,8,"<12",2009
"10375",958003,14,"13-15",2001
"10376",958004,13,"13-15",2011
"10377",958005,12,"12",1993
"10378",958006,NA,NA,-1
"10379",958030,16,"16",2011
"10380",958031,12,"12",2011
"10381",958032,NA,NA,-1
"10382",958033,NA,NA,-1
"10383",958034,NA,NA,-1
"10384",958170,12,"12",1993
"10385",958171,NA,NA,-1
"10386",958172,12,"12",2011
"10387",958173,16,"16",2011
"10388",958174,14,"13-15",2011
"10389",958175,NA,NA,-1
"10390",958176,NA,NA,-1
"10391",958177,NA,NA,-1
"10392",958178,NA,NA,-1
"10393",958179,NA,NA,-1
"10394",959001,8,"<12",1990
"10395",959170,NA,NA,-1
"10396",959171,NA,NA,-1
"10397",960001,8,"<12",1968
"10398",960002,10,"<12",1999
"10399",960170,9,"<12",1999
"10400",960171,12,"12",2003
"10401",960172,6,"<12",1995
"10402",961001,8,"<12",1989
"10403",961002,12,"12",1989
"10404",961003,13,"13-15",2011
"10405",961004,12,"12",2011
"10406",961005,12,"12",2011
"10407",961006,12,"12",2011
"10408",961030,17,">16",2011
"10409",961031,12,"12",2011
"10410",961032,NA,NA,-1
"10411",961033,12,"12",2011
"10412",961034,12,"12",2011
"10413",961035,12,"12",2011
"10414",961036,12,"12",2011
"10415",961037,11,"<12",2011
"10416",961038,NA,NA,-1
"10417",961039,NA,NA,-1
"10418",961040,NA,NA,-1
"10419",961041,NA,NA,-1
"10420",961042,NA,NA,-1
"10421",961043,NA,NA,-1
"10422",961170,11,"<12",1985
"10423",961171,13,"13-15",1977
"10424",961172,12,"12",1989
"10425",961173,NA,NA,-1
"10426",961174,NA,NA,-1
"10427",961175,11,"<12",2011
"10428",961176,12,"12",1995
"10429",961177,12,"12",2011
"10430",961178,12,"12",2001
"10431",961179,NA,NA,-1
"10432",961180,8,"<12",2005
"10433",961181,12,"12",2011
"10434",961182,NA,NA,-1
"10435",961183,14,"13-15",2011
"10436",961184,NA,NA,-1
"10437",961185,10,"<12",2011
"10438",961186,NA,NA,-1
"10439",961187,NA,NA,-1
"10440",961188,NA,NA,-1
"10441",962001,8,"<12",1968
"10442",962002,8,"<12",1968
"10443",963001,12,"12",1995
"10444",963002,16,"16",2011
"10445",963003,17,">16",2011
"10446",963004,16,"16",1997
"10447",963021,17,">16",2011
"10448",963030,17,">16",2011
"10449",963031,17,">16",2011
"10450",963032,NA,NA,-1
"10451",963033,NA,NA,-1
"10452",963034,NA,NA,-1
"10453",963035,NA,NA,-1
"10454",963036,NA,NA,-1
"10455",963037,NA,NA,-1
"10456",963038,NA,NA,-1
"10457",963170,17,">16",2011
"10458",963171,17,">16",1997
"10459",963172,17,">16",2011
"10460",963173,16,"16",2011
"10461",964001,12,"12",1982
"10462",964002,11,"<12",2011
"10463",964003,7,"<12",2011
"10464",964004,12,"12",2009
"10465",964005,12,"12",2011
"10466",964030,8,"<12",1997
"10467",964031,NA,NA,-1
"10468",964032,14,"13-15",2011
"10469",964033,NA,NA,-1
"10470",964034,11,"<12",2011
"10471",964035,12,"12",2011
"10472",964036,12,"12",2011
"10473",964170,12,"12",1982
"10474",964171,12,"12",2011
"10475",964172,12,"12",1989
"10476",964173,11,"<12",2007
"10477",964174,8,"<12",2011
"10478",964175,11,"<12",2003
"10479",964176,12,"12",2009
"10480",964177,12,"12",2007
"10481",964178,12,"12",2007
"10482",964179,14,"13-15",2007
"10483",964180,12,"12",2011
"10484",964181,12,"12",2011
"10485",964182,13,"13-15",2011
"10486",964183,NA,NA,-1
"10487",964184,NA,NA,-1
"10488",964185,NA,NA,-1
"10489",964186,NA,NA,-1
"10490",964187,NA,NA,-1
"10491",964188,NA,NA,-1
"10492",964189,NA,NA,-1
"10493",965001,11,"<12",2011
"10494",965021,16,"16",1994
"10495",965022,14,"13-15",2009
"10496",965170,12,"12",1979
"10497",965171,12,"12",2009
"10498",965172,NA,NA,-1
"10499",965173,12,"12",1980
"10500",965174,12,"12",1990
"10501",965175,12,"12",1996
"10502",965176,14,"13-15",1980
"10503",965177,NA,NA,-1
"10504",966001,17,">16",1990
"10505",966002,14,"13-15",1990
"10506",967001,12,"12",2011
"10507",967002,1,"<12",1992
"10508",967003,14,"13-15",2011
"10509",967021,16,"16",2011
"10510",967030,NA,NA,-1
"10511",967031,16,"16",2011
"10512",967032,NA,NA,-1
"10513",967033,NA,NA,-1
"10514",967170,16,"16",2003
"10515",967171,17,">16",1994
"10516",967172,16,"16",2011
"10517",967173,16,"16",1994
"10518",967174,12,"12",2003
"10519",967175,13,"13-15",2011
"10520",967176,14,"13-15",2011
"10521",968001,8,"<12",1968
"10522",968002,6,"<12",1977
"10523",969001,NA,NA,-1
"10524",970001,8,"<12",1990
"10525",970002,12,"12",1990
"10526",970003,12,"12",2011
"10527",970004,13,"13-15",2007
"10528",970030,10,"<12",1990
"10529",970031,16,"16",2011
"10530",970032,12,"12",2009
"10531",970033,NA,NA,-1
"10532",970170,12,"12",2011
"10533",970171,13,"13-15",2007
"10534",970172,12,"12",2011
"10535",970173,NA,NA,-1
"10536",971001,16,"16",2011
"10537",971002,12,"12",1999
"10538",971003,17,">16",2009
"10539",971004,16,"16",2011
"10540",971030,NA,NA,-1
"10541",971170,13,"13-15",1989
"10542",971171,14,"13-15",2011
"10543",971172,12,"12",2009
"10544",971173,14,"13-15",2005
"10545",971174,16,"16",2011
"10546",972001,13,"13-15",1995
"10547",972002,14,"13-15",1999
"10548",973001,12,"12",1989
"10549",973002,16,"16",1976
"10550",973170,11,"<12",1995
"10551",973171,16,"16",1983
"10552",973172,12,"12",1995
"10553",974001,10,"<12",1968
"10554",974002,8,"<12",1989
"10555",975001,10,"<12",1980
"10556",975002,14,"13-15",1997
"10557",976001,15,"13-15",2011
"10558",976002,17,">16",2011
"10559",976030,16,"16",2011
"10560",976031,12,"12",2011
"10561",976032,17,">16",2011
"10562",976033,12,"12",2011
"10563",976170,13,"13-15",1999
"10564",976171,17,">16",2003
"10565",976172,16,"16",2011
"10566",976173,11,"<12",2007
"10567",976174,NA,NA,-1
"10568",976175,13,"13-15",2005
"10569",976176,13,"13-15",2001
"10570",976177,11,"<12",2001
"10571",976178,13,"13-15",1999
"10572",976179,16,"16",2009
"10573",976180,12,"12",2011
"10574",976181,13,"13-15",2005
"10575",976182,12,"12",2011
"10576",976183,16,"16",2011
"10577",976184,NA,NA,-1
"10578",976185,NA,NA,-1
"10579",977001,10,"<12",2009
"10580",977002,14,"13-15",2011
"10581",977003,NA,NA,-1
"10582",977004,16,"16",2011
"10583",977005,12,"12",2011
"10584",978001,12,"12",1968
"10585",978002,12,"12",1968
"10586",979001,6,"<12",1987
"10587",979002,10,"<12",1987
"10588",979003,11,"<12",1987
"10589",979004,9,"<12",1987
"10590",980001,8,"<12",2011
"10591",980002,12,"12",2011
"10592",980003,13,"13-15",2011
"10593",980030,16,"16",2011
"10594",980031,12,"12",2007
"10595",980032,NA,NA,-1
"10596",980033,NA,NA,-1
"10597",980034,NA,NA,-1
"10598",980170,12,"12",1983
"10599",980171,12,"12",1997
"10600",980172,12,"12",2011
"10601",980173,12,"12",1985
"10602",980174,12,"12",1986
"10603",980175,16,"16",1999
"10604",980176,12,"12",2011
"10605",980177,17,">16",2011
"10606",981001,10,"<12",1968
"10607",981002,NA,NA,-1
"10608",981020,10,"<12",1968
"10609",982001,9,"<12",2011
"10610",982002,9,"<12",1997
"10611",982003,14,"13-15",2011
"10612",982004,14,"13-15",2009
"10613",982005,12,"12",2009
"10614",982030,14,"13-15",2011
"10615",982031,NA,NA,-1
"10616",982032,15,"13-15",2011
"10617",982033,NA,NA,-1
"10618",982034,NA,NA,-1
"10619",982170,14,"13-15",2011
"10620",982171,14,"13-15",2009
"10621",982172,14,"13-15",2009
"10622",982173,NA,NA,-1
"10623",982174,16,"16",2011
"10624",982175,16,"16",2009
"10625",982176,16,"16",2011
"10626",983001,12,"12",1968
"10627",983002,NA,NA,-1
"10628",983003,NA,NA,-1
"10629",983004,NA,NA,-1
"10630",983005,NA,NA,-1
"10631",984001,12,"12",2011
"10632",984002,12,"12",2011
"10633",984003,NA,NA,-1
"10634",984004,12,"12",1974
"10635",984005,NA,NA,-1
"10636",984006,NA,NA,-1
"10637",984007,NA,NA,-1
"10638",984030,14,"13-15",2001
"10639",984031,15,"13-15",2009
"10640",984032,16,"16",2011
"10641",984033,12,"12",2011
"10642",984034,NA,NA,-1
"10643",984035,NA,NA,-1
"10644",984170,12,"12",1981
"10645",984171,NA,NA,-1
"10646",984172,12,"12",1999
"10647",984173,13,"13-15",2009
"10648",984174,12,"12",2005
"10649",984175,14,"13-15",2011
"10650",984176,14,"13-15",2011
"10651",985001,8,"<12",1968
"10652",985002,NA,NA,-1
"10653",985003,NA,NA,-1
"10654",985004,11,"<12",1968
"10655",985005,NA,NA,-1
"10656",986001,6,"<12",1989
"10657",986002,12,"12",1982
"10658",986003,12,"12",1968
"10659",986170,16,"16",1981
"10660",986171,11,"<12",1989
"10661",986172,11,"<12",1989
"10662",987001,7,"<12",1968
"10663",987002,8,"<12",1968
"10664",987003,NA,NA,-1
"10665",987004,NA,NA,-1
"10666",987005,NA,NA,-1
"10667",987006,NA,NA,-1
"10668",988001,16,"16",2011
"10669",988002,16,"16",2011
"10670",988030,12,"12",2011
"10671",988031,14,"13-15",2011
"10672",988032,14,"13-15",2011
"10673",988033,NA,NA,-1
"10674",988034,NA,NA,-1
"10675",988035,NA,NA,-1
"10676",988170,11,"<12",1994
"10677",988171,14,"13-15",2011
"10678",988172,13,"13-15",2011
"10679",988173,14,"13-15",2011
"10680",988174,NA,NA,-1
"10681",989001,11,"<12",1968
"10682",989002,NA,NA,-1
"10683",990001,17,">16",2011
"10684",990002,17,">16",2011
"10685",990030,14,"13-15",2011
"10686",990031,17,">16",2011
"10687",990032,NA,NA,-1
"10688",990033,NA,NA,-1
"10689",990170,14,"13-15",1972
"10690",990171,16,"16",2011
"10691",990172,NA,NA,-1
"10692",991001,12,"12",2011
"10693",991030,16,"16",2011
"10694",991031,16,"16",2011
"10695",991032,12,"12",2011
"10696",991033,NA,NA,-1
"10697",991034,NA,NA,-1
"10698",991035,NA,NA,-1
"10699",991036,NA,NA,-1
"10700",991037,NA,NA,-1
"10701",991038,NA,NA,-1
"10702",991039,NA,NA,-1
"10703",991170,12,"12",2011
"10704",991171,14,"13-15",2011
"10705",991172,16,"16",2011
"10706",991173,12,"12",2011
"10707",992001,12,"12",1981
"10708",993001,10,"<12",1968
"10709",993002,12,"12",1985
"10710",993021,17,">16",1968
"10711",993170,16,"16",1980
"10712",994001,16,"16",1968
"10713",994002,16,"16",1968
"10714",994003,NA,NA,-1
"10715",994004,NA,NA,-1
"10716",995001,8,"<12",1993
"10717",995002,8,"<12",1997
"10718",996001,10,"<12",1968
"10719",996002,14,"13-15",2005
"10720",996170,12,"12",2005
"10721",997001,12,"12",1987
"10722",997002,12,"12",1997
"10723",997003,12,"12",2011
"10724",997170,12,"12",2011
"10725",997171,15,"13-15",2001
"10726",997172,13,"13-15",2001
"10727",997173,12,"12",1993
"10728",998001,14,"13-15",2009
"10729",998002,NA,NA,-1
"10730",998003,16,"16",2011
"10731",998030,12,"12",2011
"10732",998031,13,"13-15",2011
"10733",998032,10,"<12",2011
"10734",998033,NA,NA,-1
"10735",998034,NA,NA,-1
"10736",998035,NA,NA,-1
"10737",998170,17,">16",2011
"10738",998171,11,"<12",1994
"10739",998172,NA,NA,-1
"10740",998173,12,"12",2001
"10741",998174,16,"16",2011
"10742",999001,14,"13-15",2011
"10743",999002,12,"12",2011
"10744",999003,12,"12",2011
"10745",999004,13,"13-15",2011
"10746",999005,14,"13-15",2011
"10747",999030,14,"13-15",2011
"10748",999031,14,"13-15",2007
"10749",999032,12,"12",2011
"10750",999033,12,"12",2011
"10751",999034,12,"12",2011
"10752",999035,NA,NA,-1
"10753",999036,NA,NA,-1
"10754",999037,NA,NA,-1
"10755",999038,NA,NA,-1
"10756",999170,12,"12",2011
"10757",999171,12,"12",1984
"10758",999172,14,"13-15",2011
"10759",999173,13,"13-15",2007
"10760",999174,15,"13-15",2011
"10761",1000001,16,"16",2011
"10762",1000002,14,"13-15",1994
"10763",1000003,16,"16",2011
